life_zone,band,rank,complex_id,name,composite,top3_share,volume,crash_rel,lead,explain
Z41150-호원동,59,2,5365,호원한주3차,0.6688,0.0,5.1667,0.0594,0.0819,0.9469
Z41150-호원동,59,3,5395,신일유토빌,0.6662,0.1,6.5833,-0.0213,0.0945,0.8951
Z41150-신곡동,59,1,5454,탑석센트럴자이아파트,0.8059,0.9,28.8333,0.0754,0.1119,0.8302
Z41150-신곡동,59,2,5514,금오3단지주공그린빌,0.7864,0.0,17.375,0.0381,0.0698,0.9572
Z41150-신곡동,59,3,5470,민락엘레트아파트,0.7527,0.0333,53.5,-0.055,0.1662,0.9559
Z41150-녹양동,59,1,5540,녹양대림,0.875,1.0,2.9167,,0.0689,0.9647
Z41150-녹양동,59,2,5538,녹양힐스테이트,0.6,1.0,7.125,0.0095,0.0164,0.8971
Z41150-녹양동,59,3,5536,녹양청구,0.1,1.0,2.7083,-0.0095,-0.1459,0.9428
Z41171-안양동,59,1,5619,석수엘지빌리지,0.7704,0.0167,15.625,0.0011,0.1712,0.8344
Z41171-안양동,59,2,5577,래미안안양메가트리아,0.7252,0.9833,68.3333,-0.0525,0.3058,0.7618
Z41171-안양동,59,3,5574,안양역 한양수자인 리버파크 아파트,0.6926,0.25,10.9583,-0.0453,0.3874,0.7778
Z41173-호계동,59,1,5652,평촌자이아이파크,0.7926,0.0167,35.3333,0.0189,0.0265,0.9689
Z41173-호계동,59,2,5676,평촌더샵센트럴시티,0.7562,0.95,11.7917,0.009,0.254,0.856
Z41173-호계동,59,3,5716,향촌현대5차,0.7338,0.2333,8.625,0.0311,0.1258,0.8854
Z41192-중동,59,1,5826,중동팰리스카운티,0.8545,0.35,29.7083,0.0243,0.2081,0.9039
Z41192-중동,59,2,5894,상동라일락마을신성미소지움,0.8459,0.7667,30.875,0.018,0.1722,0.9018
Z41192-중동,59,3,5855,중동포도마을삼보,0.7218,0.0667,5.5,0.0246,0.1198,0.905
Z41194-송내동,59,1,5957,e편한세상 온수역아파트,0.7234,1.0,19.375,0.0013,0.4119,0.6888
Z41194-송내동,59,2,5976,중동역푸르지오,0.6933,0.1833,4.75,-0.0201,0.1529,0.8624
Z41194-송내동,59,3,5969,래미안어반비스타,0.6932,0.7,12.8333,,0.6603,-0.0174
Z41210-일직동,59,1,6129,광명역센트럴자이아파트,0.7333,0.9643,10.4167,-0.0222,0.1461,0.9854
Z41210-일직동,59,2,6130,광명역써밋플레이스,0.5333,0.9464,16.1667,0.0113,-0.0859,0.9593
Z41210-일직동,59,3,6131,광명역파크자이아파트,0.4,0.8571,8.4583,-0.0113,-0.0371,0.974
Z41220-이충동,59,1,6185,이충부영1차,0.68,0.1833,18.3333,-0.0404,0.0449,0.9499
Z41220-이충동,59,2,6155,제일하이빌2단지,0.64,0.95,6.6667,-0.0452,0.0611,0.9488
Z41220-이충동,59,3,6154,제일하이빌1단지아파트,0.6,1.0,14.5417,-0.0543,0.0543,0.9103
Z41220-비전동,59,1,6247,비전경남아너스빌,0.7667,1.0,5.25,0.0269,-0.0673,0.9572
Z41220-비전동,59,2,6300,태영청솔,0.7167,0.4333,14.8333,-0.0781,0.0678,0.9678
Z41220-비전동,59,3,6294,개나리,0.6667,0.3333,9.8333,-0.0232,0.0659,0.9676
Z41220-동삭동,59,1,6278,더샵지제역센트럴파크1BL아파트,0.9143,0.45,26.2917,0.0488,0.1195,0.9764
Z41220-동삭동,59,2,6279,더샵 지제역 센트럴파크 2BL,0.7987,0.5667,20.2917,0.0293,0.1577,0.946
Z41220-동삭동,59,3,6277,힐스테이트지제역아파트,0.639,0.8833,14.2083,0.0456,-0.0278,0.7624
Z41220-안중읍,59,1,6376,힐스테이트송담아파트,0.6667,1.0,9.2083,-0.0107,0.0535,0.9301
Z41220-안중읍,59,2,6374,평택송담 지엔하임2차 아파트,0.6,0.9423,6.0417,0.0107,0.0206,0.9865
Z41220-안중읍,59,3,6375,송담지엔하임1차아파트,0.5333,0.8846,4.875,-0.1034,0.0542,0.9922
Z41220-포승읍,59,1,6404,모아미래도1단지,0.8,0.9667,8.8333,-0.0213,0.0083,0.9731
Z41220-포승읍,59,2,6403,모아미래도2단지,0.64,0.8667,3.7083,0.0379,0.0758,0.9321
Z41220-포승읍,59,3,6402,삼부르네상스1단지,0.56,0.55,6.125,-0.0732,0.0876,0.9702
Z41220-고덕면,59,1,6433,고덕태평아파트,0.6,1.0,16.25,-0.0042,0.0794,0.9579
Z41220-고덕면,59,2,6432,고덕하늘채시그니처아파트,0.5,1.0,36.9167,0.3862,-0.0304,0.8361
Z41220-고덕면,59,3,6434,영화블렌하임,0.4,1.0,2.5417,0.0,-0.1961,0.9126
Z41250-지행동,59,1,6463,송내주공2단지,0.6667,1.0,18.75,-0.0334,0.0834,0.893
Z41250-지행동,59,2,6462,송내주공1단지,0.6,1.0,19.375,-0.1029,-0.0555,0.9325
Z41250-지행동,59,3,6454,지행주공2단지,0.5333,0.9667,6.2917,0.0584,0.0314,0.92
Z41250-생연동,59,1,6479,동두천부영5단지,0.7333,0.9,8.25,-0.0391,0.1898,0.882
Z41250-생연동,59,2,6486,동두천건영,0.6667,0.0,5.6667,0.0,0.0237,0.9338
Z41250-생연동,59,3,6478,부영1단지,0.65,0.5333,7.0417,-0.0502,0.1216,0.8881
Z41271-사동,59,1,6495,그랑시티자이아파트,0.75,0.8148,8.4167,,0.1897,0.7248
Z41271-사동,59,2,6518,본오주공아파트,0.6,0.3704,6.1667,0.058,0.074,0.9446
Z41271-사동,59,3,6496,e-편한세상 상록아파트,0.45,0.7778,4.2917,0.0,0.0883,0.9106
Z41271-성포동,59,1,6533,월피주공3단지,0.7,0.9667,5.7083,0.0699,0.0947,0.8738
Z41271-성포동,59,2,6530,성포주공11단지,0.65,0.8667,18.625,-0.0033,0.0013,0.9514
Z41271-성포동,59,3,6524,안산파크푸르지오 아파트,0.55,0.7833,1.75,0.0798,0.0967,0.7147
Z41273-고잔동,59,1,6554,힐스테이트중앙,0.725,1.0,18.125,0.0584,0.2713,0.8659
Z41273-고잔동,59,2,6591,초지역메이저타운푸르지오메트로단지,0.725,1.0,21.7917,0.0,0.1815,0.8728
Z41273-고잔동,59,3,6557,안산레이크타운 푸르지오 아파트,0.675,1.0,9.375,0.0467,-0.0057,0.9095
Z41273-선부동,59,1,6606,이편한세상 초지역 센트럴포레아파트,0.7825,0.8833,22.0833,0.0114,1.0521,0.7972
Z41273-선부동,59,2,6616,e편한세상 선부역 어반스퀘어,0.7358,0.6833,10.5417,0.0664,1.0288,0.775
Z41273-선부동,59,3,6605,안산푸르지오브리파크,0.7031,0.6333,16.6667,,0.794,0.7826
Z41281-고양동,59,1,6720,고양삼성,0.6,1.0,2.0,0.0,-0.0094,0.9609
Z41281-고양동,59,2,6723,고양우방유쉘아파트,0.6,1.0,1.9167,-0.0028,0.1812,0.8239
Z41281-고양동,59,3,6721,고양청구,0.3,1.0,0.9583,0.0382,-0.18,0.7506
Z41281-관산동,59,1,6730,관산신성,0.7,1.0,1.9583,0.0,0.2669,0.8464
Z41281-관산동,59,2,6729,관산주공그린빌,0.6,1.0,9.5,-0.0138,0.1063,0.9266
Z41281-관산동,59,3,6728,관산새서울,0.2,1.0,1.1667,0.0874,-0.1,0.8414
Z41287-일산동,59,1,7009,주엽강선마을14단지두산,0.7325,0.2833,5.0833,0.0706,0.0444,0.9173
Z41287-일산동,59,2,7006,주엽강선마을15단지보성,0.7252,0.1667,4.6667,0.0745,0.0778,0.8938
Z41287-일산동,59,3,6845,일산센트럴아이파크,0.6689,1.0,21.9583,-0.0208,0.4072,0.6561
Z41290-중앙동,59,1,7112,과천위버필드아파트,0.6667,0.8679,18.625,0.0,-0.0712,0.9658
Z41290-중앙동,59,2,7114,과천자이아파트,0.5667,0.9245,14.5417,0.0512,-0.1204,0.9613
Z41290-중앙동,59,3,7109,과천푸르지오써밋,0.5,1.0,11.1667,-0.0293,0.0454,0.9581
Z41360-다산동,59,1,7130,이편한세상 인창어반포레아파트,0.8056,0.7,18.9167,,0.4133,0.8722
Z41360-다산동,59,2,7205,토평한일,0.763,0.9833,15.125,0.0977,0.1246,0.832
Z41360-다산동,59,3,7180,e-편한세상 수택 센트럴파크 아파트,0.7315,0.15,14.75,0.0078,-0.0322,0.9303
Z41360-호평동,59,1,7233,평내호평역 대명루첸포레스티움아파트,0.7978,1.0,37.25,0.0415,0.1257,0.895
Z41360-호평동,59,2,7207,두산알프하임,0.6933,0.2,15.5833,0.0171,0.6813,0.8272
Z41360-호평동,59,3,7220,호평파라곤,0.66,0.1167,7.25,0.0734,0.1624,0.8805
Z41360-와부읍,59,1,7361,진도아파트,0.7333,1.0,5.5833,0.0017,0.0374,0.9399
Z41360-와부읍,59,2,7376,쌍용스윗닷홈리버,0.6667,0.8222,5.25,0.0392,0.0147,0.9599
Z41360-와부읍,59,3,7360,덕소주공3차,0.5333,0.7333,12.8333,-0.056,0.0142,0.9676
Z41360-진접읍,59,1,7381,남양주장현주공아파트,0.7,0.322,13.5417,0.0,0.1709,0.9447
Z41360-진접읍,59,2,7397,더샵남양주퍼스트시티아파트,0.6562,0.6949,8.8333,,0.2929,0.2372
Z41360-진접읍,59,3,7394,원일대궐터,0.6,0.3051,3.3333,0.2074,-0.0306,0.9266
Z41360-화도읍,59,1,7444,남양주창현도뮤토아파트,0.76,0.6333,7.9583,-0.0058,0.2495,0.9228
Z41360-화도읍,59,2,7419,마석 힐즈파크 푸르지오,0.71,0.1833,7.3333,0.017,0.1312,0.9545
Z41360-화도읍,59,3,7459,남양주 라온프라이빗5단지아파트,0.61,0.8167,4.5417,-0.0103,0.2819,0.8254
Z41360-진건읍,59,1,7467,진건주공1차,0.6,1.0,17.625,-0.0546,0.2182,0.8416
Z41360-진건읍,59,2,7469,진건동성,0.5333,0.875,1.7917,0.0096,0.0196,0.9298
Z41360-진건읍,59,3,7475,진건세아아파트,0.4667,0.375,6.0833,0.0822,0.0165,0.9197
Z41360-오남읍,59,1,7510,오남신우아이딜1차,0.7172,0.5167,8.125,-0.0184,0.0025,0.978
Z41360-오남읍,59,2,7492,오남동부,0.7045,0.35,3.4167,,0.0494,0.9636
Z41360-오남읍,59,3,7501,오남대한아파트,0.6061,0.0,7.0833,0.0174,-0.0047,0.9626
Z41360-퇴계원읍,59,1,7517,퇴계원성원,0.85,1.0,4.9583,0.058,0.2106,0.8982
Z41360-퇴계원읍,59,2,7511,퇴계원쌍용예가,0.65,0.6429,0.7917,0.0333,0.0706,0.9468
Z41360-퇴계원읍,59,3,7519,퇴계원강남아파트,0.6,0.6964,7.6667,-0.0697,-0.0465,0.9142
Z41360-별내면,59,1,7528,별내청학주공2단지,0.9,1.0,14.5417,0.0457,0.0728,0.9599
Z41360-별내면,59,2,7530,별내청학주공4단지,0.8,1.0,11.2083,0.0459,0.0589,0.9543
Z41360-별내면,59,3,7533,별내청학주공7단지,0.4,0.7333,11.375,0.0,-0.2513,0.5671
Z41370-수청동,59,1,7540,오산시티자이2차아파트,0.6,0.9831,9.125,-0.0403,0.0774,0.9596
Z41370-수청동,59,2,7596,오산대역 우미린,0.6,1.0,14.1667,-0.0089,0.0168,0.9327
Z41370-수청동,59,3,7542,오산시티자이1단지,0.5333,0.9153,15.0,0.0089,0.0632,0.8965
Z41370-원동,59,1,7552,운암주공5단지,0.8028,0.8667,24.7917,-0.063,0.0964,0.9662
Z41370-원동,59,2,7546,오산영무파라드아파트,0.6944,0.75,12.5833,,1.3382,0.1807
Z41370-원동,59,3,7624,한라그린타운,0.6139,0.0667,6.8333,0.0108,0.0411,0.9448
Z41595-병점동,59,1,7609,세마역에듀파크,0.8639,0.2167,33.0,0.0678,0.1928,0.9688
Z41595-병점동,59,2,9514,병점역센트럴허브시티,0.7111,0.9667,5.3333,0.075,0.1001,0.9484
Z41595-병점동,59,3,9507,병점역아이파크캐슬,0.6667,0.75,9.8333,,0.4901,0.849
Z41390-은행동,59,1,7679,은계파크자이아파트,0.7059,0.7833,12.1667,,1.1165,0.6474
Z41390-은행동,59,2,7646,시흥센트럴푸르지오아파트,0.6522,0.8667,13.4167,-0.0297,0.0529,0.8659
Z41390-은행동,59,3,7689,예스라이프,0.6346,0.0,2.7917,0.1323,0.0585,0.9199
Z41390-능곡동,59,1,7802,진말마을삼환한진,0.72,0.9833,10.4167,0.0022,0.0506,0.9669
Z41390-능곡동,59,2,7803,숲속마을,0.6,0.1333,35.2083,-0.0022,-0.0417,0.9867
Z41390-능곡동,59,3,7787,새재마을 대동아파트,0.52,0.8333,2.375,0.011,-0.014,0.9733
Z41390-하중동,59,1,7732,하상연꽃마을대우삼호,0.75,0.7833,14.125,-0.0027,0.0559,0.9805
Z41390-하중동,59,2,7731,연꽃마을금호타운,0.7,0.8167,10.125,-0.0202,0.0464,0.9819
Z41390-하중동,59,3,7726,하중관곡마을성원,0.55,0.75,7.4583,0.0332,-0.0338,0.9772
Z41390-조남동,59,1,7754,조남삼호가든,0.7,1.0,1.875,0.0166,0.0683,0.9229
Z41390-조남동,59,2,7752,시흥목감퍼스트리움,0.6,1.0,18.5417,-0.036,-0.0056,0.9722
Z41390-조남동,59,3,7738,목감레이크푸르지오,0.2,1.0,13.5417,0.0,-0.0491,0.857
Z41390-거모동,59,1,7771,거모유호,0.75,1.0,6.25,-0.0233,0.1386,0.9403
Z41390-거모동,59,2,7763,보우아파트,0.55,0.5172,1.5833,0.0614,-0.0004,0.9451
Z41390-거모동,59,3,7767,거모동보,0.55,0.9655,3.875,-0.1524,0.0648,0.9419
Z41390-정왕동,59,1,7820,파라곤센트럴오션시티아파트,0.65,0.6271,9.5833,,0.4549,0.7803
Z41390-정왕동,59,2,7827,문영센스빌,0.5467,0.9492,6.2083,-0.0158,0.0618,0.9324
Z41390-정왕동,59,3,7880,시화두산아파트,0.52,0.0847,15.7917,0.0844,-0.0072,0.9301
Z41410-당동,59,1,7915,삼성마을1단지,0.8139,0.8,19.8333,0.0306,0.1521,0.9022
Z41410-당동,59,2,7913,당동용호마을e편한세상,0.7972,0.7833,7.4167,0.127,0.0669,0.9327
Z41410-당동,59,3,7977,군포율곡,0.6222,0.1333,82.4167,-0.0778,0.1102,0.9261
Z41410-산본동,59,1,7966,산본래미안하이어스,0.72,0.9667,21.1667,-0.0043,0.1932,0.8334
Z41410-산본동,59,2,7936,산본이편한세상센트럴파크,0.56,0.6,1.7083,0.0822,0.0639,0.8632
Z41410-산본동,59,3,7940,산본세종,0.52,0.05,59.625,-0.0089,-0.0576,0.9386
Z41430-오전동,59,1,8036,모락산현대,0.7333,1.0,13.4167,-0.0205,0.0972,0.9428
Z41430-오전동,59,2,8041,성원1차이화,0.6667,0.9302,2.5833,,-0.0328,0.9644
Z41430-오전동,59,3,8033,신원수선화,0.3333,0.186,1.3333,0.0205,-0.0834,0.8656
Z41450-덕풍동,59,1,8099,해오름한국,0.8345,0.1333,15.9167,0.0656,0.146,0.9562
Z41450-덕풍동,59,2,8087,부영,0.8145,0.9667,17.4167,0.0195,0.0975,0.9324
Z41450-덕풍동,59,3,8091,하남호반써밋에듀파크,0.6909,0.6833,27.2083,0.4788,-0.0072,0.1033
Z41461-김량장동,59,1,8222,우미 린 센트럴파크,0.8,1.0,16.9583,0.0368,0.0569,0.9746
Z41461-김량장동,59,2,8223,역북 푸르지오,0.6333,1.0,15.0833,0.002,0.0744,0.9456
Z41461-김량장동,59,3,8221,용인 명지대역 동원로얄듀크아파트,0.5667,0.95,16.5,-0.002,-0.0188,0.9772
Z41461-포곡읍,59,1,8266,신원2차,0.68,0.9667,6.4583,0.0182,-0.0185,0.9505
Z41461-포곡읍,59,2,8267,용인신원1차아파트,0.64,0.9,5.5,0.017,-0.0119,0.9764
Z41461-포곡읍,59,3,8264,인정멜로디,0.56,0.3333,16.2917,-0.0944,0.1466,0.9608
Z41461-이동읍,59,1,8281,샘골마을신미주2단지,0.8,1.0,4.8333,0.1376,-0.0836,0.9062
Z41461-이동읍,59,2,8279,동아,0.7,1.0,2.0,0.0,0.0999,0.9602
Z41461-이동읍,59,3,8277,라이프타워아파트,0.0,1.0,0.7917,-0.3268,-0.201,0.8611
Z41461-남사읍,59,1,8284,e편한세상 용인한숲시티6단지,0.8,0.8667,18.25,0.0108,-0.0102,0.9814
Z41461-남사읍,59,2,8288,이편한세상 용인한숲시티 3단지,0.75,0.9,6.7083,0.0249,-0.0263,0.9798
Z41461-남사읍,59,3,8285,e편한세상용인한숲시티4단지,0.4,0.3167,5.5833,-0.0175,0.0162,0.9477
Z41463-신갈동,59,1,8304,기흥더샵프라임뷰,0.6978,0.6833,2.9583,0.0246,0.1312,0.8981
Z41463-신갈동,59,2,8299,신흥덕 롯데캐슬레이시티,0.6867,0.5667,52.25,-0.0088,0.2733,0.8737
Z41463-신갈동,59,3,8312,양현마을신안풍림,0.6644,0.2,27.375,-0.0237,0.0856,0.9702
Z41463-공세동,59,1,8368,호수청구,0.6,1.0,3.875,0.002,0.0067,0.9707
Z41463-공세동,59,2,8366,한보라마을 경남아너스빌,0.5,1.0,16.6667,0.0,0.0791,0.8054
Z41463-공세동,59,3,8373,용인세원아파트,0.4,1.0,2.4167,-0.0121,-0.0639,0.9759
Z41463-영덕동,59,1,8388,힉스유타워 아파트,0.5333,0.9831,7.4167,0.0448,-0.0702,0.8571
Z41463-영덕동,59,2,8408,영통빌리지,0.5333,0.9322,3.5417,0.0419,0.0137,0.8818
Z41463-영덕동,59,3,8393,영덕신일,0.4667,0.2034,12.2083,-0.1031,-0.0277,0.9698
Z41465-죽전동,59,1,8531,수지파크푸르지오,0.7871,0.9833,13.625,0.0607,0.2666,0.8127
Z41465-죽전동,59,2,8554,신정마을주공1단지아파트,0.729,0.15,40.7083,-0.0033,0.1211,0.9018
Z41465-죽전동,59,3,8548,수지한성,0.7161,0.0333,20.5417,-0.0262,0.1002,0.9462
Z41480-동패동,59,1,8879,해솔마을 7단지 롯데캐슬,0.7782,0.9333,6.125,0.0271,0.0394,0.9749
Z41480-동패동,59,2,7043,일산두산위브더제니스,0.68,0.9667,20.0833,-0.0056,0.0648,0.9259
Z41480-동패동,59,3,8856,산내마을9단지 힐스테이트운정 아파트,0.6764,1.0,22.625,-0.0216,0.3214,0.8491
Z41480-문산읍,59,1,8908,문산당동주공2단지,0.7667,1.0,4.5417,0.0,0.0131,0.9107
Z41480-문산읍,59,2,8912,파주문산역1차동문굿모닝힐아파트,0.7,1.0,11.8333,-0.0135,-0.0471,0.8891
Z41480-문산읍,59,3,8898,신원아침도시,0.6667,0.9,2.5417,0.0406,-0.0171,0.8426
Z41500-증포동,59,1,8982,이천센트럴푸르지오,0.7429,1.0,6.0,-0.1352,0.3488,0.8749
Z41500-증포동,59,2,8966,주공,0.6857,0.2167,13.0,-0.2236,0.1886,0.9146
Z41500-증포동,59,3,8983,설봉 kcc스위첸 아파트,0.6571,0.9833,7.0,-0.0656,0.3095,0.7503
Z41500-장호원읍,59,1,9010,삼진동산,0.6667,0.9153,2.125,0.0357,-0.0553,0.6689
Z41500-장호원읍,59,2,9011,현대,0.6,0.8644,2.375,-0.0173,0.0206,0.527
Z41500-장호원읍,59,3,9009,동양,0.4667,0.7627,4.8333,-0.4493,0.0564,0.2627
Z41500-부발읍,59,1,9018,진우,0.7714,1.0,11.5833,-0.0374,0.115,0.9304
Z41500-부발읍,59,2,9053,사동6차현대,0.5714,0.0167,3.25,-0.04,0.0895,0.9511
Z41500-부발읍,59,3,9051,이천신원아침도시,0.5429,0.9,3.5833,0.0388,-0.1129,0.9066
Z41550-당왕동,59,1,9133,안성 롯데캐슬 아파트,0.75,1.0,27.6667,-0.1341,0.253,0.9073
Z41550-당왕동,59,2,9081,안성 삼정그린코아더베스트 아파트,0.6536,1.0,16.875,-0.0424,-0.036,0.9759
Z41550-당왕동,59,3,9083,대우경남,0.6321,0.6,11.75,-0.0308,-0.0223,0.9488
Z41550-공도읍,59,1,9097,공도주은풍림,0.65,0.7,19.875,-0.0288,0.053,0.9487
Z41550-공도읍,59,2,9106,한일타운,0.575,0.9333,5.625,-0.0092,0.0532,0.936
Z41550-공도읍,59,3,9098,태산1차,0.55,0.0,10.625,0.0,0.0224,0.9749
Z28290-불로동,59,1,9147,풍년마을청구한라,0.75,1.0,15.9583,0.022,-0.0382,0.9616
Z28290-불로동,59,2,9247,당곡월드메르디앙,0.73,0.0,6.9583,0.0,0.1356,0.9479
Z28290-불로동,59,3,9235,풍무센트럴푸르지오,0.65,1.0,12.75,-0.0072,0.5754,0.6658
Z41570-장기동,59,1,9207,한강호반베르디움,0.6,1.0,39.8333,0.0099,-0.036,0.9883
Z41570-장기동,59,2,9176,김포한강신도시반도유보라2차,0.5,1.0,50.4583,0.0,0.1333,0.9544
Z41570-장기동,59,3,9179,한강신도시푸르지오,0.4,1.0,19.6667,-0.0306,-0.0122,0.9957
Z41570-구래동,59,1,9275,한강신도시3차푸르지오,0.7,0.9833,44.6667,-0.0245,0.0972,0.9808
Z41570-구래동,59,2,9274,김포한강신도시 모아엘가 2차아파트,0.65,0.9667,9.2917,0.0,0.0053,0.9842
Z41570-구래동,59,3,9258,한강신도시 반도유보라3차,0.6,1.0,9.625,-0.0239,-0.0542,0.9751
Z41570-통진읍,59,1,9288,e편한세상 김포어반베뉴,0.75,1.0,18.1667,,0.0359,0.9158
Z41570-통진읍,59,2,9284,김포마송디에트르퍼스티지아파트,0.375,1.0,9.4167,,0.104,0.8836
Z41570-통진읍,59,3,9285,김포마송1차 대방엘리움 센트럴파크아파트,0.375,1.0,5.3333,,-0.1023,0.9416
Z41591-남양읍,59,1,9405,남양시티프라디움2차,0.5,1.0,6.375,,0.0555,0.9733
Z41591-남양읍,59,2,9419,화성시청역센트럴파크스타힐스1단지,0.5,1.0,5.625,,0.192,0.894
Z41591-남양읍,59,3,9423,금광포란재,0.5,1.0,7.2083,0.0,-0.4131,0.0625
Z41593-봉담읍,59,1,9475,봉담한신더휴에듀파크아파트,0.81,1.0,22.125,0.0474,0.3843,0.8524
Z41593-봉담읍,59,2,9442,e편한세상 신봉담,0.7433,1.0,29.0833,-0.0353,0.3218,0.9235
Z41593-봉담읍,59,3,9476,봉담센트럴푸르지오,0.7133,0.3833,15.4167,0.0554,0.2819,0.7656
Z41597-반송동,59,1,9582,푸른마을모아미래도,0.9,1.0,28.3333,0.0,0.0104,0.9816
Z41597-반송동,59,2,9580,동탄푸른마을신일해피트리,0.3,1.0,19.9583,-0.0864,-0.0094,0.9474
Z41597-반송동,59,3,9581,숲속마을모아미래도1단지,0.3,1.0,14.0417,0.0252,-0.0381,0.886
Z41595-안녕동,59,1,9573,병점역 성호 플레르빌,0.6,1.0,2.8333,0.1182,0.1702,0.8138
Z41595-안녕동,59,2,9562,우남블루존,0.5,1.0,4.0,-0.038,-0.0023,0.9714
Z41595-안녕동,59,3,9572,남수원현대,0.4,1.0,3.0417,0.0,-0.0921,0.9374
Z41597-영천동,59,1,9661,동탄역센트럴상록아파트,0.825,1.0,40.4583,0.0053,0.0931,0.974
Z41597-영천동,59,2,9637,동탄역센트럴푸르지오,0.8,0.3167,49.125,0.0164,-0.0052,0.984
Z41597-영천동,59,3,9649,동탄역 대방디엠시티 더 센텀 아파트,0.7,0.6667,25.4167,0.1183,0.3692,0.823
Z41597-여울동,59,1,9739,동탄2신도시 하우스디 더 레이크,0.75,1.0,55.1667,0.0199,0.0919,0.9293
Z41597-여울동,59,2,9732,금호어울림레이크아파트,0.6,1.0,28.8333,0.0321,-0.0274,0.9417
Z41597-여울동,59,3,9735,동탄호수자이파밀리에,0.5,0.8667,36.8333,-0.0053,0.0363,0.9413
Z41610-탄벌동,59,1,9787,회덕벽산블루밍,0.7333,0.9423,2.9583,-0.0804,0.0812,0.9169
Z41610-탄벌동,59,2,9788,회덕대주파크빌,0.5333,0.5769,6.5,-0.0028,0.0273,0.9136
Z41610-탄벌동,59,3,9771,나산아파트,0.4,0.75,1.2917,0.0028,0.0184,0.8546
Z41610-초월읍,59,1,9869,쌍용더플래티넘광주,0.7,1.0,6.5417,0.11,0.2176,0.7688
Z41610-초월읍,59,2,9776,쌍령동성2차,0.4,1.0,4.4583,0.0,0.0013,0.9642
Z41610-초월읍,59,3,9871,우림푸른마을,0.4,1.0,3.0417,-0.0171,-0.09,0.967
Z41610-태전동,59,1,9830,e편한세상 광주역 3단지아파트,0.7333,0.7931,3.5833,0.0186,0.1567,0.897
Z41610-태전동,59,2,9832,e편한세상 광주역 6단지아파트,0.6,1.0,3.5,-0.0186,0.1134,0.9224
Z41610-태전동,59,3,9811,태전아이파크아파트,0.3333,0.7931,2.2083,-0.1006,-0.0647,0.9286
Z41610-양벌동,59,1,9865,양벌쌍용1차,0.7,1.0,2.75,0.1199,-0.1769,0.9089
Z41610-양벌동,59,2,9860,광주역우방아이유쉘아파트,0.4,1.0,6.6667,-0.0493,0.2634,0.7402
Z41610-양벌동,59,3,9862,양벌우림,0.4,1.0,2.5417,0.0,-0.0356,0.8752
Z41630-삼숭동,59,1,9920,성우아파트아침의미소,0.75,0.0333,15.5833,0.0181,0.0958,0.9722
Z41630-삼숭동,59,2,9902,해동마을한양수자인3차,0.6,1.0,10.4167,0.0313,-0.1059,0.9599
Z41630-삼숭동,59,3,9916,양주자이4단지,0.6,0.3167,7.7917,0.0,-0.0511,0.9801
Z41630-덕계동,59,1,10005,양주현대아파트,0.6667,1.0,6.125,-0.0918,0.1261,0.9515
Z41630-덕계동,59,2,9995,윤중,0.6333,0.8,7.75,0.0,-0.0286,0.9267
Z41630-덕계동,59,3,9992,덕계역 금강펜테리움센트럴파크 아파트,0.3333,0.7636,31.0,,-0.3664,0.5204
Z41630-백석읍,59,1,10020,양주가야2차아파트,0.69,0.6833,3.9167,-0.0513,0.0034,0.9487
Z41630-백석읍,59,2,10018,백석가야3차,0.62,0.95,1.9167,0.0,0.0939,0.9154
Z41630-백석읍,59,3,10013,대교산과내,0.55,0.3667,2.0833,,0.123,0.8766
Z41630-광적면,59,1,10032,희망아파트,0.8,1.0,2.5417,0.0226,0.2738,0.8569
Z41630-광적면,59,2,10031,양주성우헤스티아,0.4,1.0,5.4583,0.0,-0.2352,0.8476
Z41630-광적면,59,3,10030,양주 벨라시티아파트,0.3,1.0,6.5417,-0.0804,0.2654,0.8294
Z41650-신읍동,59,1,10044,유한,0.8,0.85,3.2083,0.0786,-0.0024,0.8917
Z41650-신읍동,59,2,10047,포천한신아파트,0.68,0.85,4.3333,-0.0105,-0.0829,0.8665
Z41650-신읍동,59,3,10048,현대,0.52,0.6,1.7083,0.0105,0.1229,0.7871
Z41650-소흘읍,59,1,10069,한국개나리,0.64,0.8,5.3333,-0.0028,0.0238,0.961
Z41650-소흘읍,59,2,10057,포천송우서희스타힐스,0.6,0.9333,7.5,0.1035,-0.1113,0.7864
Z41650-소흘읍,59,3,10071,상운아파트,0.56,0.0,16.7083,0.0028,0.0147,0.9488
Z41670-홍문동,59,1,10085,홍문현대,0.7333,1.0,10.0417,0.0947,-0.0333,0.9456
Z41670-홍문동,59,2,10086,여주동원아파트,0.6,1.0,4.0,-0.0273,0.0303,0.9112
Z41670-홍문동,59,3,10100,한성,0.5333,0.7833,9.3333,0.0273,0.1605,0.579
Z28177-주안동,74,1,69,더샵인천스카이타워1단지아파트,0.8947,0.25,18.6667,,0.8308,0.903
Z28177-주안동,74,2,308,구월아시아드선수촌8단지아파트,0.6829,0.0667,13.4167,0.0118,-0.0045,0.9149
Z28177-주안동,74,3,310,구월아시아드 선수촌5단지아파트,0.6809,0.05,10.9583,0.0063,0.0764,0.9682
Z28185-동춘동,74,1,196,연수서해그랑블1단지아파트,0.85,1.0,9.9583,0.0974,-0.0274,0.9741
Z28185-동춘동,74,2,195,송도 파크레인 동일하이빌아파트,0.65,0.9667,5.7083,0.051,0.2677,0.8485
