sido,name,realm,course,addr,lat,lon
서울,연세제타학원,입시.검정 및 보습,보습,서울특별시 강남구 자곡로 108,37.47199951041799,127.09536581074389
서울,이카이브학원,입시.검정 및 보습,보습·논술,서울특별시 강남구 자곡로 108,37.47199951041799,127.09536581074389
서울,지엠(GM)수학원,입시.검정 및 보습,,서울특별시 강남구 자곡로 108,37.47199951041799,127.09536581074389
서울,최상위수학전문학원,입시.검정 및 보습,보습,서울특별시 강남구 자곡로 108,37.47199951041799,127.09536581074389
서울,최상위학원,입시.검정 및 보습,보습,서울특별시 강남구 자곡로 108,37.47199951041799,127.09536581074389
서울,강남쎈수학교습소,입시.검정 및 보습,보습,서울특별시 강남구 헌릉로570길 34,37.46315455739847,127.10344271492198
서울,윤선생우리집앞세곡리엔파크영어교습소,입시.검정 및 보습,보습,서울특별시 강남구 헌릉로570길 34,37.46315455739847,127.10344271492198
서울,한우리독서토론세곡리엔논술교습소,입시.검정 및 보습,보습·논술,서울특별시 강남구 헌릉로570길 34,37.46315455739847,127.10344271492198
서울,뮤엠영어세곡학원,입시.검정 및 보습,보습,서울특별시 강남구 헌릉로570길 34,37.46315455739847,127.10344271492198
서울,미래엔수학학원,입시.검정 및 보습,보습·논술,서울특별시 강남구 헌릉로570길 34,37.46315455739847,127.10344271492198
서울,강남은마한우리독서토론논술교습소,입시.검정 및 보습,,서울특별시 강남구 삼성로 212,37.496018915543104,127.06400958363803
서울,나사과학교습소,입시.검정 및 보습,보습,서울특별시 강남구 삼성로 212,37.496018915543104,127.06400958363803
서울,대치뉴욕영어교습소,입시.검정 및 보습,,서울특별시 강남구 삼성로 212,37.496018915543104,127.06400958363803
서울,대치명문수학교습소,입시.검정 및 보습,보습,서울특별시 강남구 삼성로 212,37.496018915543104,127.06400958363803
서울,대치수학클리닉대치본점수학교습소,입시.검정 및 보습,보습,서울특별시 강남구 삼성로 212,37.496018915543104,127.06400958363803
서울,대치지아이(DaechiGI)영어교습소,입시.검정 및 보습,보습,서울특별시 강남구 삼성로 212,37.496018915543104,127.06400958363803
서울,대치참바른글씨논술교습소,입시.검정 및 보습,,서울특별시 강남구 삼성로 212,37.496018915543104,127.06400958363803
서울,대치핀영어교습소,입시.검정 및 보습,,서울특별시 강남구 삼성로 212,37.496018915543104,127.06400958363803
서울,대치하이수학교습소,입시.검정 및 보습,보습,서울특별시 강남구 삼성로 212,37.496018915543104,127.06400958363803
서울,두사이언스화학교습소,입시.검정 및 보습,보습,서울특별시 강남구 삼성로 212,37.496018915543104,127.06400958363803
서울,모퉁이돌수학교습소,입시.검정 및 보습,,서울특별시 강남구 삼성로 212,37.496018915543104,127.06400958363803
서울,박동완영어교습소,입시.검정 및 보습,보습,서울특별시 강남구 삼성로 212,37.496018915543104,127.06400958363803
서울,브레인매쓰수학교습소,입시.검정 및 보습,보습,서울특별시 강남구 삼성로 212,37.496018915543104,127.06400958363803
서울,솔밭언어논술교습소,입시.검정 및 보습,,서울특별시 강남구 삼성로 212,37.496018915543104,127.06400958363803
서울,솔브(Solve)플러스수학교습소,입시.검정 및 보습,보습,서울특별시 강남구 삼성로 212,37.496018915543104,127.06400958363803
서울,수학마루교습소,입시.검정 및 보습,보습,서울특별시 강남구 삼성로 212,37.496018915543104,127.06400958363803
서울,스마트해법수학강남대곡초아카데미수학교습소,입시.검정 및 보습,,서울특별시 강남구 삼성로 212,37.496018915543104,127.06400958363803
서울,원리영어교습소,입시.검정 및 보습,보습·논술,서울특별시 강남구 삼성로 212,37.496018915543104,127.06400958363803
서울,윤슬한글교육국어교습소,입시.검정 및 보습,,서울특별시 강남구 삼성로 212,37.496018915543104,127.06400958363803
서울,은마수학교습소,입시.검정 및 보습,보습,서울특별시 강남구 삼성로 212,37.496018915543104,127.06400958363803
서울,이노베이트영어교습소,입시.검정 및 보습,,서울특별시 강남구 삼성로 212,37.496018915543104,127.06400958363803
서울,임재한문교습소,입시.검정 및 보습,보습,서울특별시 강남구 삼성로 212,37.496018915543104,127.06400958363803
서울,제니퍼영어연구소영어교습소,입시.검정 및 보습,보습,서울특별시 강남구 삼성로 212,37.496018915543104,127.06400958363803
서울,최상위수학교습소,입시.검정 및 보습,보습,서울특별시 강남구 삼성로 212,37.496018915543104,127.06400958363803
서울,탑클래스수학교습소,입시.검정 및 보습,보습,서울특별시 강남구 삼성로 212,37.496018915543104,127.06400958363803
서울,피매쓰(P.math)수학교습소,입시.검정 및 보습,보습,서울특별시 강남구 삼성로 212,37.496018915543104,127.06400958363803
서울,규연수학전문학원,입시.검정 및 보습,보습·논술,서울특별시 강남구 삼성로 212,37.496018915543104,127.06400958363803
서울,김하연국어의고수학원,입시.검정 및 보습,보습·논술,서울특별시 강남구 삼성로 212,37.496018915543104,127.06400958363803
서울,남혁학원,입시.검정 및 보습,보습,서울특별시 강남구 삼성로 212,37.496018915543104,127.06400958363803
서울,네이쳐사이언스실험탐구학원,입시.검정 및 보습,보습·논술,서울특별시 강남구 삼성로 212,37.496018915543104,127.06400958363803
서울,넥스트엠학원,입시.검정 및 보습,보습·논술,서울특별시 강남구 삼성로 212,37.496018915543104,127.06400958363803
서울,대치이지영어학원,입시.검정 및 보습,보습,서울특별시 강남구 삼성로 212,37.496018915543104,127.06400958363803
서울,대치파인만고등2관학원,입시.검정 및 보습,보습·논술,서울특별시 강남구 삼성로 212,37.496018915543104,127.06400958363803
서울,대치파인만고등관학원,입시.검정 및 보습,보습·논술,서울특별시 강남구 삼성로 212,37.496018915543104,127.06400958363803
서울,대치파인만의치대관학원,입시.검정 및 보습,보습,서울특별시 강남구 삼성로 212,37.496018915543104,127.06400958363803
서울,대치피엘은마관학원,입시.검정 및 보습,보습·논술,서울특별시 강남구 삼성로 212,37.496018915543104,127.06400958363803
서울,디오영어학원,입시.검정 및 보습,보습,서울특별시 강남구 삼성로 212,37.496018915543104,127.06400958363803
서울,미퍼스트학원,입시.검정 및 보습,보습,서울특별시 강남구 삼성로 212,37.496018915543104,127.06400958363803
서울,성산학원,입시.검정 및 보습,보습·논술,서울특별시 강남구 삼성로 212,37.496018915543104,127.06400958363803
서울,수림(秀林)수학학원,입시.검정 및 보습,보습·논술,서울특별시 강남구 삼성로 212,37.496018915543104,127.06400958363803
서울,야누아학원,입시.검정 및 보습,보습·논술,서울특별시 강남구 삼성로 212,37.496018915543104,127.06400958363803
서울,양파아카데미학원,입시.검정 및 보습,보습·논술,서울특별시 강남구 삼성로 212,37.496018915543104,127.06400958363803
서울,에듀플렉스에듀코치개별지도대치2관학원,입시.검정 및 보습,,서울특별시 강남구 삼성로 212,37.496018915543104,127.06400958363803
서울,에듀플렉스에듀코치개별지도대치별관학원,입시.검정 및 보습,,서울특별시 강남구 삼성로 212,37.496018915543104,127.06400958363803
서울,에듀플렉스에듀코치개별지도대치은마학원,종합(대),,서울특별시 강남구 삼성로 212,37.496018915543104,127.06400958363803
서울,에이원레거씨리퍼블릭학원,입시.검정 및 보습,보습,서울특별시 강남구 삼성로 212,37.496018915543104,127.06400958363803
