complex_id,band,name,lawd_cd,price_now,pred_log5y,base_factor,bear_factor,bull_factor,market_scenario_log,tier,emd_lead_months,market_scenario_note,dist_center_km,model,status
6555,74,고잔롯데캐슬골드파크아파트,41273,635400000,-0.0895,1.0487,0.9327,1.221,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",4.0,-1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",11.61,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
6555,84,고잔롯데캐슬골드파크아파트,41273,709050000,-0.0752,1.0641,0.9464,1.2398,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",4.0,-1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",11.61,D-jm-m3|lam=0.3|relative,SCENARIO_FALLBACK_v0.1
6559,59,고잔주공7단지,41273,264000000,0.0007,1.1477,1.0207,1.3361,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",4.0,-1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",10.64,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
6559,74,고잔주공7단지,41273,370000000,-0.0161,1.1286,1.0037,1.314,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",4.0,-1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",10.64,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
6562,59,고잔주공9단지,41273,299500000,-0.0122,1.133,1.0076,1.319,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",4.0,-1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",10.97,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
6562,74,고잔주공9단지,41273,424000000,-0.0913,1.0469,0.931,1.2188,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",4.0,-1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",10.97,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
9097,59,공도주은풍림,41550,143100000,-0.292,0.8536,0.7561,1.0042,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",7.0,-2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",38.54,D-min|lam=0.3|relative,SCENARIO_FALLBACK_v0.1
6632,74,공작한양(고층),41273,360333333,0.0059,1.1537,1.0261,1.3432,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",5.0,-1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",10.59,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
6632,84,공작한양(고층),41273,376200000,0.033,1.1854,1.0542,1.3801,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",5.0,-1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",10.59,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
7113,59,과천래미안슈르,41290,1834600000,0.0478,1.2031,1.0699,1.4006,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",1.0,1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",0.21,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
7113,84,과천래미안슈르,41290,2072000000,0.0759,1.2374,1.1005,1.4406,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",1.0,1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",0.21,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
7112,59,과천위버필드아파트,41290,2054500000,0.0309,1.1829,1.052,1.3772,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",1.0,1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",0.21,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
7112,84,과천위버필드아파트,41290,2434000000,0.0674,1.2268,1.0911,1.4283,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",1.0,1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",0.21,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
7114,59,과천자이아파트,41290,2040500000,0.1126,1.2792,1.1332,1.5049,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",1.0,,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",0.12,D-min|lam=0.3|relative,SCENARIO_FALLBACK_v0.1
7114,84,과천자이아파트,41290,2418000000,0.1076,1.2728,1.1276,1.4974,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",1.0,,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",0.12,D-min|lam=0.3|relative,SCENARIO_FALLBACK_v0.1
6729,59,관산주공그린빌,41281,256900000,-0.0174,1.1233,0.9951,1.3215,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",6.0,-8.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",12.26,D-min|lam=0.3|relative,SCENARIO_FALLBACK_v0.1
6729,74,관산주공그린빌,41281,315200000,-0.0166,1.1241,0.9958,1.3225,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",6.0,-8.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",12.26,D-min|lam=0.3|relative,SCENARIO_FALLBACK_v0.1
6729,84,관산주공그린빌,41281,354850000,-0.0696,1.0696,0.9519,1.2453,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",6.0,-8.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",12.26,D-jm-m3-jr-st|lam=0.3|relative,SCENARIO_FALLBACK_v0.1
3710,59,관악벽산블루밍,11620,983100000,0.0754,1.2367,1.0999,1.4398,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",3.0,0.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",1.45,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
3710,84,관악벽산블루밍,11620,1097200000,0.055,1.2117,1.0777,1.4107,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",3.0,0.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",1.45,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
3702,59,관악우성아파트,11620,960600000,0.0768,1.2385,1.1014,1.4419,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",3.0,0.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",2.02,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
3702,84,관악우성아파트,11620,1112700000,0.0654,1.2244,1.0889,1.4254,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",3.0,0.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",2.02,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
3698,59,관악푸르지오아파트,11620,1116600000,0.0419,1.196,1.0636,1.3924,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",3.0,0.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",2.09,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
3698,84,관악푸르지오아파트,11620,1215600000,0.046,1.2009,1.068,1.3981,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",3.0,0.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",2.09,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
4909,74,광교 더 포레스트,41117,868800000,-0.0562,1.0843,0.9643,1.2623,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",4.0,-1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",6.2,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
4909,84,광교 더 포레스트,41117,907800000,-0.0377,1.1044,0.9822,1.2858,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",4.0,-1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",6.2,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
8716,59,광교자이 더 클래스,41465,1317000000,-0.1157,1.0181,0.9019,1.1977,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",4.0,2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",6.45,D-min|lam=0.3|relative,SCENARIO_FALLBACK_v0.1
8716,84,광교자이 더 클래스,41465,1484000000,-0.1174,1.0164,0.9004,1.1957,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",4.0,2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",6.45,D-min|lam=0.3|relative,SCENARIO_FALLBACK_v0.1
4874,59,광교호반베르디움,41117,1076700000,-0.0858,1.0526,0.9361,1.2254,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",4.0,0.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",9.48,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
4874,84,광교호반베르디움,41117,1316100000,-0.0794,1.0593,0.9421,1.2333,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",4.0,0.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",9.48,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
4905,84,광교호수마을 호반써밋,41117,1224800000,-0.0228,1.121,0.997,1.3051,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",4.0,-1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",7.04,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
6086,59,광명두산위브트레지움,41210,1121000000,-0.0077,1.1381,1.0121,1.325,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",4.0,0.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",6.13,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
6086,84,광명두산위브트레지움,41210,1222500000,0.0045,1.1521,1.0246,1.3413,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",4.0,0.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",6.13,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
6052,59,광명아크포레자이위브아파트,41210,1023700000,-0.0948,1.0432,0.9278,1.2145,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",4.0,2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",6.78,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
6052,74,광명아크포레자이위브아파트,41210,1057100000,-0.092,1.0461,0.9303,1.2178,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",4.0,2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",6.78,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
6052,84,광명아크포레자이위브아파트,41210,1128400000,-0.0737,1.0654,0.9475,1.2404,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",4.0,2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",6.78,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
6129,59,광명역센트럴자이아파트,41210,1205500000,0.115,1.2866,1.1442,1.4979,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",2.0,2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",0.44,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
6129,84,광명역센트럴자이아파트,41210,1300500000,0.1821,1.376,1.2238,1.602,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",2.0,2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",0.44,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
6130,59,광명역써밋플레이스,41210,1189600000,0.1287,1.3044,1.1601,1.5186,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",2.0,2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",0.31,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
6130,84,광명역써밋플레이스,41210,1336500000,0.1689,1.358,1.2077,1.581,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",2.0,2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",0.31,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
6051,59,광명푸르지오센트베르아파트,41210,1049400000,-0.0819,1.0567,0.9398,1.2303,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",4.0,2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",6.79,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
6051,84,광명푸르지오센트베르아파트,41210,1225000000,-0.0778,1.0613,0.9439,1.2366,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",4.0,2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",6.79,D-jm-m3|lam=0.3|relative,SCENARIO_FALLBACK_v0.1
6050,59,광명푸르지오포레나,41210,1153000000,-0.0957,1.0425,0.9271,1.2146,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",4.0,2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",6.81,D-jm-m3|lam=0.3|relative,SCENARIO_FALLBACK_v0.1
6050,74,광명푸르지오포레나,41210,1271900000,-0.0694,1.0664,0.9446,1.2545,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",4.0,2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",6.81,D-min|lam=0.3|relative,SCENARIO_FALLBACK_v0.1
6050,84,광명푸르지오포레나,41210,1279500000,-0.0693,1.0665,0.9448,1.2547,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",4.0,2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",6.81,D-min|lam=0.3|relative,SCENARIO_FALLBACK_v0.1
6057,59,광명해모로이연,41210,823350000,-0.1099,1.0275,0.9138,1.1963,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",4.0,2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",7.03,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
6057,84,광명해모로이연,41210,931600000,-0.084,1.0545,0.9378,1.2276,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",4.0,2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",7.03,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
1472,59,광장현대3단지아파트,11215,1676000000,0.097,1.2637,1.1239,1.4712,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",2.0,3.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",0.5,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
1472,84,광장현대3단지아파트,11215,2103000000,0.0955,1.2618,1.1221,1.469,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",2.0,3.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",0.5,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
1479,59,광장현대파크빌,11215,1746000000,0.1145,1.286,1.1437,1.4972,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",2.0,3.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",0.08,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
1479,84,광장현대파크빌,11215,2138000000,0.1395,1.3186,1.1727,1.5351,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",2.0,3.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",0.08,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
3166,59,구로두산,11530,629550000,0.1131,1.2843,1.1421,1.4952,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",4.0,0.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",4.03,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
3166,84,구로두산,11530,800800000,0.0803,1.2431,1.1056,1.4484,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",4.0,0.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",4.03,D-jm-m3|lam=0.3|relative,SCENARIO_FALLBACK_v0.1
3182,59,구로삼성래미안,11530,824800000,0.0862,1.2501,1.1118,1.4554,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",4.0,0.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",4.22,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
7122,74,구리갈매스타힐스,41310,698900000,0.0134,1.1623,1.0337,1.3532,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",4.0,1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",8.64,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
7122,84,구리갈매스타힐스,41310,733500000,0.0075,1.1556,1.0277,1.3453,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",4.0,1.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",8.64,D|lam=0.3|relative,SCENARIO_WALKFORWARD_v0.1
4664,59,구운삼환,41113,380400000,-0.0574,1.0792,0.956,1.2696,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",6.0,-2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",13.99,D-min|lam=0.3|relative,SCENARIO_FALLBACK_v0.1
4664,74,구운삼환,41113,489200000,-0.0722,1.0634,0.942,1.251,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",6.0,-2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",13.99,D-min|lam=0.3|relative,SCENARIO_FALLBACK_v0.1
4664,84,구운삼환,41113,559800000,-0.0737,1.0618,0.9406,1.2492,"{""bear"": 0.1057, ""base"": 0.1368, ""bull"": 0.1988}",6.0,-2.0,"전세가율×금리 조건부(지금 전세가율 0.53·금리 2.5, 유사 진입연도 ['201103', '201106', '201109', '201112', '201203', '201206'])",13.99,D-min|lam=0.3|relative,SCENARIO_FALLBACK_v0.1
