HOUSE_MANAGE_NO,PBLANC_NO,HOUSE_TY,MODEL_NO,RESIDE_SECD,RESIDE_SENM,SUBSCRPT_RANK_CODE,SUPLY_HSHLDCO,REQ_CNT,CMPET_RATE,HOUSE_NM,HSSPLY_ADRES,RCRIT_PBLANC_DE,SUBSCRPT_AREA_CODE_NM,TOT_SUPLY_HSHLDCO
2024000412,2024000412,084.9500B,05,01,해당지역,2,92,0,-,디에이치 방배,서울특별시 서초구 방배동 946-8번지 일원,2024-08-16,서울,1244
2024000412,2024000412,084.9500B,05,02,기타지역,2,92,0,-,디에이치 방배,서울특별시 서초구 방배동 946-8번지 일원,2024-08-16,서울,1244
2024000412,2024000412,084.9800C,06,01,해당지역,1,56,2165,38.66,디에이치 방배,서울특별시 서초구 방배동 946-8번지 일원,2024-08-16,서울,1244
2024000412,2024000412,084.9800C,06,02,기타지역,1,56,0,-,디에이치 방배,서울특별시 서초구 방배동 946-8번지 일원,2024-08-16,서울,1244
2024000412,2024000412,084.9800C,06,01,해당지역,2,56,0,-,디에이치 방배,서울특별시 서초구 방배동 946-8번지 일원,2024-08-16,서울,1244
2024000412,2024000412,084.9800C,06,02,기타지역,2,56,0,-,디에이치 방배,서울특별시 서초구 방배동 946-8번지 일원,2024-08-16,서울,1244
2024000412,2024000412,101.9000A,07,01,해당지역,1,39,2102,53.90,디에이치 방배,서울특별시 서초구 방배동 946-8번지 일원,2024-08-16,서울,1244
2024000412,2024000412,101.9000A,07,02,기타지역,1,39,0,-,디에이치 방배,서울특별시 서초구 방배동 946-8번지 일원,2024-08-16,서울,1244
2024000412,2024000412,101.9000A,07,01,해당지역,2,39,0,-,디에이치 방배,서울특별시 서초구 방배동 946-8번지 일원,2024-08-16,서울,1244
2024000412,2024000412,101.9000A,07,02,기타지역,2,39,0,-,디에이치 방배,서울특별시 서초구 방배동 946-8번지 일원,2024-08-16,서울,1244
2024000412,2024000412,101.8700B,08,01,해당지역,1,11,355,32.27,디에이치 방배,서울특별시 서초구 방배동 946-8번지 일원,2024-08-16,서울,1244
2024000412,2024000412,101.8700B,08,02,기타지역,1,11,0,-,디에이치 방배,서울특별시 서초구 방배동 946-8번지 일원,2024-08-16,서울,1244
2024000412,2024000412,101.8700B,08,01,해당지역,2,11,0,-,디에이치 방배,서울특별시 서초구 방배동 946-8번지 일원,2024-08-16,서울,1244
2024000412,2024000412,101.8700B,08,02,기타지역,2,11,0,-,디에이치 방배,서울특별시 서초구 방배동 946-8번지 일원,2024-08-16,서울,1244
2024000412,2024000412,114.9200A,09,01,해당지역,1,6,745,124.17,디에이치 방배,서울특별시 서초구 방배동 946-8번지 일원,2024-08-16,서울,1244
2024000412,2024000412,114.9200A,09,02,기타지역,1,6,0,-,디에이치 방배,서울특별시 서초구 방배동 946-8번지 일원,2024-08-16,서울,1244
2024000412,2024000412,114.9200A,09,01,해당지역,2,6,0,-,디에이치 방배,서울특별시 서초구 방배동 946-8번지 일원,2024-08-16,서울,1244
2024000412,2024000412,114.9200A,09,02,기타지역,2,6,0,-,디에이치 방배,서울특별시 서초구 방배동 946-8번지 일원,2024-08-16,서울,1244
2024000412,2024000412,114.8500B,10,01,해당지역,1,9,449,49.89,디에이치 방배,서울특별시 서초구 방배동 946-8번지 일원,2024-08-16,서울,1244
2024000412,2024000412,114.8500B,10,02,기타지역,1,9,0,-,디에이치 방배,서울특별시 서초구 방배동 946-8번지 일원,2024-08-16,서울,1244
2024000412,2024000412,114.8500B,10,01,해당지역,2,9,0,-,디에이치 방배,서울특별시 서초구 방배동 946-8번지 일원,2024-08-16,서울,1244
2024000412,2024000412,114.8500B,10,02,기타지역,2,9,0,-,디에이치 방배,서울특별시 서초구 방배동 946-8번지 일원,2024-08-16,서울,1244
2024000407,2024000407,084.9705A,01,01,해당지역,1,39,124,3.18,의왕고천지구 대방 디에트르 센트럴(B1BL),경기도 의왕시 고천동 공공주택지구 B1블록(경기도 의왕시 고천동 190-1일원),2024-10-24,경기,492
2024000407,2024000407,084.9705A,01,02,기타지역,1,39,475,-,의왕고천지구 대방 디에트르 센트럴(B1BL),경기도 의왕시 고천동 공공주택지구 B1블록(경기도 의왕시 고천동 190-1일원),2024-10-24,경기,492
2024000407,2024000407,084.9705A,01,01,해당지역,2,39,0,-,의왕고천지구 대방 디에트르 센트럴(B1BL),경기도 의왕시 고천동 공공주택지구 B1블록(경기도 의왕시 고천동 190-1일원),2024-10-24,경기,492
2024000407,2024000407,084.9705A,01,02,기타지역,2,39,0,-,의왕고천지구 대방 디에트르 센트럴(B1BL),경기도 의왕시 고천동 공공주택지구 B1블록(경기도 의왕시 고천동 190-1일원),2024-10-24,경기,492
2024000407,2024000407,084.9785B,02,01,해당지역,1,66,119,1.80,의왕고천지구 대방 디에트르 센트럴(B1BL),경기도 의왕시 고천동 공공주택지구 B1블록(경기도 의왕시 고천동 190-1일원),2024-10-24,경기,492
2024000407,2024000407,084.9785B,02,02,기타지역,1,66,417,-,의왕고천지구 대방 디에트르 센트럴(B1BL),경기도 의왕시 고천동 공공주택지구 B1블록(경기도 의왕시 고천동 190-1일원),2024-10-24,경기,492
2024000407,2024000407,084.9785B,02,01,해당지역,2,66,0,-,의왕고천지구 대방 디에트르 센트럴(B1BL),경기도 의왕시 고천동 공공주택지구 B1블록(경기도 의왕시 고천동 190-1일원),2024-10-24,경기,492
2024000407,2024000407,084.9785B,02,02,기타지역,2,66,0,-,의왕고천지구 대방 디에트르 센트럴(B1BL),경기도 의왕시 고천동 공공주택지구 B1블록(경기도 의왕시 고천동 190-1일원),2024-10-24,경기,492
2024000407,2024000407,084.9898C,03,01,해당지역,1,95,217,2.28,의왕고천지구 대방 디에트르 센트럴(B1BL),경기도 의왕시 고천동 공공주택지구 B1블록(경기도 의왕시 고천동 190-1일원),2024-10-24,경기,492
2024000407,2024000407,084.9898C,03,02,기타지역,1,95,719,-,의왕고천지구 대방 디에트르 센트럴(B1BL),경기도 의왕시 고천동 공공주택지구 B1블록(경기도 의왕시 고천동 190-1일원),2024-10-24,경기,492
2024000407,2024000407,084.9898C,03,01,해당지역,2,95,0,-,의왕고천지구 대방 디에트르 센트럴(B1BL),경기도 의왕시 고천동 공공주택지구 B1블록(경기도 의왕시 고천동 190-1일원),2024-10-24,경기,492
2024000407,2024000407,084.9898C,03,02,기타지역,2,95,0,-,의왕고천지구 대방 디에트르 센트럴(B1BL),경기도 의왕시 고천동 공공주택지구 B1블록(경기도 의왕시 고천동 190-1일원),2024-10-24,경기,492
2024000405,2024000405,074.9804 ,01,01,해당지역,1,71,477,6.72,아산배방(2-A13BL) 금강펜테리움 센트럴파크,충청남도 아산시 배방읍 세교리 1562(충청남도 아산시 배방읍 세교리 아산탕정지구 2-A13BL),2024-08-09,충남,438
2024000405,2024000405,074.9804 ,01,02,기타지역,1,71,31,-,아산배방(2-A13BL) 금강펜테리움 센트럴파크,충청남도 아산시 배방읍 세교리 1562(충청남도 아산시 배방읍 세교리 아산탕정지구 2-A13BL),2024-08-09,충남,438
2024000405,2024000405,074.9804 ,01,01,해당지역,2,71,0,-,아산배방(2-A13BL) 금강펜테리움 센트럴파크,충청남도 아산시 배방읍 세교리 1562(충청남도 아산시 배방읍 세교리 아산탕정지구 2-A13BL),2024-08-09,충남,438
2024000405,2024000405,074.9804 ,01,02,기타지역,2,71,0,-,아산배방(2-A13BL) 금강펜테리움 센트럴파크,충청남도 아산시 배방읍 세교리 1562(충청남도 아산시 배방읍 세교리 아산탕정지구 2-A13BL),2024-08-09,충남,438
2024000405,2024000405,084.6475A,02,01,해당지역,1,17,364,21.41,아산배방(2-A13BL) 금강펜테리움 센트럴파크,충청남도 아산시 배방읍 세교리 1562(충청남도 아산시 배방읍 세교리 아산탕정지구 2-A13BL),2024-08-09,충남,438
2024000405,2024000405,084.6475A,02,02,기타지역,1,17,19,-,아산배방(2-A13BL) 금강펜테리움 센트럴파크,충청남도 아산시 배방읍 세교리 1562(충청남도 아산시 배방읍 세교리 아산탕정지구 2-A13BL),2024-08-09,충남,438
2024000405,2024000405,084.6475A,02,01,해당지역,2,17,0,-,아산배방(2-A13BL) 금강펜테리움 센트럴파크,충청남도 아산시 배방읍 세교리 1562(충청남도 아산시 배방읍 세교리 아산탕정지구 2-A13BL),2024-08-09,충남,438
2024000405,2024000405,084.6475A,02,02,기타지역,2,17,0,-,아산배방(2-A13BL) 금강펜테리움 센트럴파크,충청남도 아산시 배방읍 세교리 1562(충청남도 아산시 배방읍 세교리 아산탕정지구 2-A13BL),2024-08-09,충남,438
2024000405,2024000405,084.9316B,03,01,해당지역,1,28,473,16.89,아산배방(2-A13BL) 금강펜테리움 센트럴파크,충청남도 아산시 배방읍 세교리 1562(충청남도 아산시 배방읍 세교리 아산탕정지구 2-A13BL),2024-08-09,충남,438
2024000405,2024000405,084.9316B,03,02,기타지역,1,28,21,-,아산배방(2-A13BL) 금강펜테리움 센트럴파크,충청남도 아산시 배방읍 세교리 1562(충청남도 아산시 배방읍 세교리 아산탕정지구 2-A13BL),2024-08-09,충남,438
2024000405,2024000405,084.9316B,03,01,해당지역,2,28,0,-,아산배방(2-A13BL) 금강펜테리움 센트럴파크,충청남도 아산시 배방읍 세교리 1562(충청남도 아산시 배방읍 세교리 아산탕정지구 2-A13BL),2024-08-09,충남,438
2024000405,2024000405,084.9316B,03,02,기타지역,2,28,0,-,아산배방(2-A13BL) 금강펜테리움 센트럴파크,충청남도 아산시 배방읍 세교리 1562(충청남도 아산시 배방읍 세교리 아산탕정지구 2-A13BL),2024-08-09,충남,438
2024000405,2024000405,084.9060C,04,01,해당지역,1,42,666,15.86,아산배방(2-A13BL) 금강펜테리움 센트럴파크,충청남도 아산시 배방읍 세교리 1562(충청남도 아산시 배방읍 세교리 아산탕정지구 2-A13BL),2024-08-09,충남,438
2024000405,2024000405,084.9060C,04,02,기타지역,1,42,15,-,아산배방(2-A13BL) 금강펜테리움 센트럴파크,충청남도 아산시 배방읍 세교리 1562(충청남도 아산시 배방읍 세교리 아산탕정지구 2-A13BL),2024-08-09,충남,438
2024000405,2024000405,084.9060C,04,01,해당지역,2,42,0,-,아산배방(2-A13BL) 금강펜테리움 센트럴파크,충청남도 아산시 배방읍 세교리 1562(충청남도 아산시 배방읍 세교리 아산탕정지구 2-A13BL),2024-08-09,충남,438
2024000405,2024000405,084.9060C,04,02,기타지역,2,42,0,-,아산배방(2-A13BL) 금강펜테리움 센트럴파크,충청남도 아산시 배방읍 세교리 1562(충청남도 아산시 배방읍 세교리 아산탕정지구 2-A13BL),2024-08-09,충남,438
2024000405,2024000405,099.4985 ,05,01,해당지역,1,83,1694,20.41,아산배방(2-A13BL) 금강펜테리움 센트럴파크,충청남도 아산시 배방읍 세교리 1562(충청남도 아산시 배방읍 세교리 아산탕정지구 2-A13BL),2024-08-09,충남,438
2024000405,2024000405,099.4985 ,05,02,기타지역,1,83,35,-,아산배방(2-A13BL) 금강펜테리움 센트럴파크,충청남도 아산시 배방읍 세교리 1562(충청남도 아산시 배방읍 세교리 아산탕정지구 2-A13BL),2024-08-09,충남,438
2024000405,2024000405,099.4985 ,05,01,해당지역,2,83,0,-,아산배방(2-A13BL) 금강펜테리움 센트럴파크,충청남도 아산시 배방읍 세교리 1562(충청남도 아산시 배방읍 세교리 아산탕정지구 2-A13BL),2024-08-09,충남,438
2024000405,2024000405,099.4985 ,05,02,기타지역,2,83,0,-,아산배방(2-A13BL) 금강펜테리움 센트럴파크,충청남도 아산시 배방읍 세교리 1562(충청남도 아산시 배방읍 세교리 아산탕정지구 2-A13BL),2024-08-09,충남,438
2024000396,2024000396,058.3229A,01,01,해당지역,1,4,8,2.00,부천 중앙하이츠 심곡 102동,경기도 부천시 심곡동 803번지 ,2025-01-17,경기,40
2024000396,2024000396,058.3229A,01,02,기타지역,1,4,7,-,부천 중앙하이츠 심곡 102동,경기도 부천시 심곡동 803번지 ,2025-01-17,경기,40
2024000396,2024000396,058.3229A,01,01,해당지역,2,4,5,-,부천 중앙하이츠 심곡 102동,경기도 부천시 심곡동 803번지 ,2025-01-17,경기,40
2024000396,2024000396,058.3229A,01,02,기타지역,2,4,11,-,부천 중앙하이츠 심곡 102동,경기도 부천시 심곡동 803번지 ,2025-01-17,경기,40
2024000396,2024000396,061.1859B,02,01,해당지역,1,13,4,(△9),부천 중앙하이츠 심곡 102동,경기도 부천시 심곡동 803번지 ,2025-01-17,경기,40
2024000396,2024000396,061.1859B,02,02,기타지역,1,13,10,1.11,부천 중앙하이츠 심곡 102동,경기도 부천시 심곡동 803번지 ,2025-01-17,경기,40
2024000396,2024000396,061.1859B,02,01,해당지역,2,13,2,-,부천 중앙하이츠 심곡 102동,경기도 부천시 심곡동 803번지 ,2025-01-17,경기,40
2024000396,2024000396,061.1859B,02,02,기타지역,2,13,10,-,부천 중앙하이츠 심곡 102동,경기도 부천시 심곡동 803번지 ,2025-01-17,경기,40
2024000396,2024000396,069.1920C,03,01,해당지역,1,3,2,(△1),부천 중앙하이츠 심곡 102동,경기도 부천시 심곡동 803번지 ,2025-01-17,경기,40
2024000396,2024000396,069.1920C,03,02,기타지역,1,3,9,9.00,부천 중앙하이츠 심곡 102동,경기도 부천시 심곡동 803번지 ,2025-01-17,경기,40
2024000396,2024000396,069.1920C,03,01,해당지역,2,3,2,-,부천 중앙하이츠 심곡 102동,경기도 부천시 심곡동 803번지 ,2025-01-17,경기,40
2024000396,2024000396,069.1920C,03,02,기타지역,2,3,7,-,부천 중앙하이츠 심곡 102동,경기도 부천시 심곡동 803번지 ,2025-01-17,경기,40
2024000396,2024000396,076.6642D,04,01,해당지역,1,10,3,(△7),부천 중앙하이츠 심곡 102동,경기도 부천시 심곡동 803번지 ,2025-01-17,경기,40
2024000396,2024000396,076.6642D,04,02,기타지역,1,10,11,1.57,부천 중앙하이츠 심곡 102동,경기도 부천시 심곡동 803번지 ,2025-01-17,경기,40
2024000396,2024000396,076.6642D,04,01,해당지역,2,10,4,-,부천 중앙하이츠 심곡 102동,경기도 부천시 심곡동 803번지 ,2025-01-17,경기,40
2024000396,2024000396,076.6642D,04,02,기타지역,2,10,12,-,부천 중앙하이츠 심곡 102동,경기도 부천시 심곡동 803번지 ,2025-01-17,경기,40
2024000390,2024000390,036.6756A,01,01,해당지역,1,8,113,14.13,더 트루엘 마곡 HQ,"서울특별시 강서구 공항동 11-10, 22번지 일원",2024-08-01,서울,148
2024000390,2024000390,036.6756A,01,02,기타지역,1,8,44,-,더 트루엘 마곡 HQ,"서울특별시 강서구 공항동 11-10, 22번지 일원",2024-08-01,서울,148
2024000390,2024000390,036.6756A,01,01,해당지역,2,8,0,-,더 트루엘 마곡 HQ,"서울특별시 강서구 공항동 11-10, 22번지 일원",2024-08-01,서울,148
2024000390,2024000390,036.6756A,01,02,기타지역,2,8,0,-,더 트루엘 마곡 HQ,"서울특별시 강서구 공항동 11-10, 22번지 일원",2024-08-01,서울,148
2024000390,2024000390,048.3293A,02,01,해당지역,1,6,68,11.33,더 트루엘 마곡 HQ,"서울특별시 강서구 공항동 11-10, 22번지 일원",2024-08-01,서울,148
2024000390,2024000390,048.3293A,02,02,기타지역,1,6,29,-,더 트루엘 마곡 HQ,"서울특별시 강서구 공항동 11-10, 22번지 일원",2024-08-01,서울,148
2024000390,2024000390,048.3293A,02,01,해당지역,2,6,0,-,더 트루엘 마곡 HQ,"서울특별시 강서구 공항동 11-10, 22번지 일원",2024-08-01,서울,148
2024000390,2024000390,048.3293A,02,02,기타지역,2,6,0,-,더 트루엘 마곡 HQ,"서울특별시 강서구 공항동 11-10, 22번지 일원",2024-08-01,서울,148
2024000390,2024000390,048.3293B,03,01,해당지역,1,55,173,3.15,더 트루엘 마곡 HQ,"서울특별시 강서구 공항동 11-10, 22번지 일원",2024-08-01,서울,148
2024000390,2024000390,048.3293B,03,02,기타지역,1,55,72,-,더 트루엘 마곡 HQ,"서울특별시 강서구 공항동 11-10, 22번지 일원",2024-08-01,서울,148
2024000390,2024000390,048.3293B,03,01,해당지역,2,55,205,-,더 트루엘 마곡 HQ,"서울특별시 강서구 공항동 11-10, 22번지 일원",2024-08-01,서울,148
2024000390,2024000390,048.3293B,03,02,기타지역,2,55,91,-,더 트루엘 마곡 HQ,"서울특별시 강서구 공항동 11-10, 22번지 일원",2024-08-01,서울,148
2024000390,2024000390,048.3293C,04,01,해당지역,1,3,67,22.33,더 트루엘 마곡 HQ,"서울특별시 강서구 공항동 11-10, 22번지 일원",2024-08-01,서울,148
2024000390,2024000390,048.3293C,04,02,기타지역,1,3,20,-,더 트루엘 마곡 HQ,"서울특별시 강서구 공항동 11-10, 22번지 일원",2024-08-01,서울,148
2024000390,2024000390,048.3293C,04,01,해당지역,2,3,0,-,더 트루엘 마곡 HQ,"서울특별시 강서구 공항동 11-10, 22번지 일원",2024-08-01,서울,148
2024000390,2024000390,048.3293C,04,02,기타지역,2,3,0,-,더 트루엘 마곡 HQ,"서울특별시 강서구 공항동 11-10, 22번지 일원",2024-08-01,서울,148
2024000389,2024000389,068.9571A,01,01,해당지역,1,107,115,1.07,용인 둔전역 에피트,경기도 용인시 처인구 포곡읍 금어리 646번지 일원,2024-08-19,경기,1275
2024000389,2024000389,068.9571A,01,02,기타지역,1,107,104,-,용인 둔전역 에피트,경기도 용인시 처인구 포곡읍 금어리 646번지 일원,2024-08-19,경기,1275
2024000389,2024000389,068.9571A,01,01,해당지역,2,107,16,-,용인 둔전역 에피트,경기도 용인시 처인구 포곡읍 금어리 646번지 일원,2024-08-19,경기,1275
2024000389,2024000389,068.9571A,01,02,기타지역,2,107,23,-,용인 둔전역 에피트,경기도 용인시 처인구 포곡읍 금어리 646번지 일원,2024-08-19,경기,1275
2024000389,2024000389,068.9710B,02,01,해당지역,1,113,27,(△86),용인 둔전역 에피트,경기도 용인시 처인구 포곡읍 금어리 646번지 일원,2024-08-19,경기,1275
2024000389,2024000389,068.9710B,02,02,기타지역,1,113,46,(△40),용인 둔전역 에피트,경기도 용인시 처인구 포곡읍 금어리 646번지 일원,2024-08-19,경기,1275
2024000389,2024000389,068.9710B,02,01,해당지역,2,113,17,(△23),용인 둔전역 에피트,경기도 용인시 처인구 포곡읍 금어리 646번지 일원,2024-08-19,경기,1275
2024000389,2024000389,068.9710B,02,02,기타지역,2,113,20,(△3),용인 둔전역 에피트,경기도 용인시 처인구 포곡읍 금어리 646번지 일원,2024-08-19,경기,1275
2024000389,2024000389,084.9856A,03,01,해당지역,1,238,189,(△49),용인 둔전역 에피트,경기도 용인시 처인구 포곡읍 금어리 646번지 일원,2024-08-19,경기,1275
2024000389,2024000389,084.9856A,03,02,기타지역,1,238,353,7.20,용인 둔전역 에피트,경기도 용인시 처인구 포곡읍 금어리 646번지 일원,2024-08-19,경기,1275
2024000389,2024000389,084.9856A,03,01,해당지역,2,238,46,-,용인 둔전역 에피트,경기도 용인시 처인구 포곡읍 금어리 646번지 일원,2024-08-19,경기,1275
2024000389,2024000389,084.9856A,03,02,기타지역,2,238,83,-,용인 둔전역 에피트,경기도 용인시 처인구 포곡읍 금어리 646번지 일원,2024-08-19,경기,1275
2024000389,2024000389,084.9356B,04,01,해당지역,1,405,95,(△310),용인 둔전역 에피트,경기도 용인시 처인구 포곡읍 금어리 646번지 일원,2024-08-19,경기,1275
2024000389,2024000389,084.9356B,04,02,기타지역,1,405,174,(△136),용인 둔전역 에피트,경기도 용인시 처인구 포곡읍 금어리 646번지 일원,2024-08-19,경기,1275
2024000389,2024000389,084.9356B,04,01,해당지역,2,405,36,(△100),용인 둔전역 에피트,경기도 용인시 처인구 포곡읍 금어리 646번지 일원,2024-08-19,경기,1275
2024000389,2024000389,084.9356B,04,02,기타지역,2,405,55,(△45),용인 둔전역 에피트,경기도 용인시 처인구 포곡읍 금어리 646번지 일원,2024-08-19,경기,1275
2024000389,2024000389,101.9716 ,05,01,해당지역,1,146,62,(△84),용인 둔전역 에피트,경기도 용인시 처인구 포곡읍 금어리 646번지 일원,2024-08-19,경기,1275
2024000389,2024000389,101.9716 ,05,02,기타지역,1,146,111,1.32,용인 둔전역 에피트,경기도 용인시 처인구 포곡읍 금어리 646번지 일원,2024-08-19,경기,1275
2024000389,2024000389,101.9716 ,05,01,해당지역,2,146,33,-,용인 둔전역 에피트,경기도 용인시 처인구 포곡읍 금어리 646번지 일원,2024-08-19,경기,1275
2024000389,2024000389,101.9716 ,05,02,기타지역,2,146,32,-,용인 둔전역 에피트,경기도 용인시 처인구 포곡읍 금어리 646번지 일원,2024-08-19,경기,1275
2024000388,2024000388,084.8908A,01,01,해당지역,1,1,43,43.00,사직 하늘채 리센티아(조합원 취소분),부산광역시 동래구 사직동 566-3번지 일원,2024-08-07,부산,9
2024000388,2024000388,084.8908A,01,02,기타지역,1,1,4,-,사직 하늘채 리센티아(조합원 취소분),부산광역시 동래구 사직동 566-3번지 일원,2024-08-07,부산,9
2024000388,2024000388,084.8908A,01,01,해당지역,2,1,0,-,사직 하늘채 리센티아(조합원 취소분),부산광역시 동래구 사직동 566-3번지 일원,2024-08-07,부산,9
2024000388,2024000388,084.8908A,01,02,기타지역,2,1,0,-,사직 하늘채 리센티아(조합원 취소분),부산광역시 동래구 사직동 566-3번지 일원,2024-08-07,부산,9
2024000388,2024000388,084.8978B,02,01,해당지역,1,3,17,5.67,사직 하늘채 리센티아(조합원 취소분),부산광역시 동래구 사직동 566-3번지 일원,2024-08-07,부산,9
2024000388,2024000388,084.8978B,02,02,기타지역,1,3,3,-,사직 하늘채 리센티아(조합원 취소분),부산광역시 동래구 사직동 566-3번지 일원,2024-08-07,부산,9
2024000388,2024000388,084.8978B,02,01,해당지역,2,3,0,-,사직 하늘채 리센티아(조합원 취소분),부산광역시 동래구 사직동 566-3번지 일원,2024-08-07,부산,9
2024000388,2024000388,084.8978B,02,02,기타지역,2,3,0,-,사직 하늘채 리센티아(조합원 취소분),부산광역시 동래구 사직동 566-3번지 일원,2024-08-07,부산,9
2024000388,2024000388,084.9102C,03,01,해당지역,1,5,29,5.80,사직 하늘채 리센티아(조합원 취소분),부산광역시 동래구 사직동 566-3번지 일원,2024-08-07,부산,9
2024000388,2024000388,084.9102C,03,02,기타지역,1,5,3,-,사직 하늘채 리센티아(조합원 취소분),부산광역시 동래구 사직동 566-3번지 일원,2024-08-07,부산,9
2024000388,2024000388,084.9102C,03,01,해당지역,2,5,0,-,사직 하늘채 리센티아(조합원 취소분),부산광역시 동래구 사직동 566-3번지 일원,2024-08-07,부산,9
2024000388,2024000388,084.9102C,03,02,기타지역,2,5,0,-,사직 하늘채 리센티아(조합원 취소분),부산광역시 동래구 사직동 566-3번지 일원,2024-08-07,부산,9
2024000387,2024000387,059.8951 ,01,01,해당지역,1,47,662,14.09,드파인 광안,부산광역시 수영구 광안동 1240-38번지,2024-09-20,부산,567
2024000387,2024000387,059.8951 ,01,02,기타지역,1,47,60,-,드파인 광안,부산광역시 수영구 광안동 1240-38번지,2024-09-20,부산,567
2024000387,2024000387,059.8951 ,01,01,해당지역,2,47,0,-,드파인 광안,부산광역시 수영구 광안동 1240-38번지,2024-09-20,부산,567
2024000387,2024000387,059.8951 ,01,02,기타지역,2,47,0,-,드파인 광안,부산광역시 수영구 광안동 1240-38번지,2024-09-20,부산,567
2024000387,2024000387,078.8636A,02,01,해당지역,1,45,266,5.91,드파인 광안,부산광역시 수영구 광안동 1240-38번지,2024-09-20,부산,567
2024000387,2024000387,078.8636A,02,02,기타지역,1,45,15,-,드파인 광안,부산광역시 수영구 광안동 1240-38번지,2024-09-20,부산,567
2024000387,2024000387,078.8636A,02,01,해당지역,2,45,0,-,드파인 광안,부산광역시 수영구 광안동 1240-38번지,2024-09-20,부산,567
2024000387,2024000387,078.8636A,02,02,기타지역,2,45,0,-,드파인 광안,부산광역시 수영구 광안동 1240-38번지,2024-09-20,부산,567
2024000387,2024000387,078.2765B,03,01,해당지역,1,85,185,2.18,드파인 광안,부산광역시 수영구 광안동 1240-38번지,2024-09-20,부산,567
2024000387,2024000387,078.2765B,03,02,기타지역,1,85,8,-,드파인 광안,부산광역시 수영구 광안동 1240-38번지,2024-09-20,부산,567
2024000387,2024000387,078.2765B,03,01,해당지역,2,85,206,-,드파인 광안,부산광역시 수영구 광안동 1240-38번지,2024-09-20,부산,567
2024000387,2024000387,078.2765B,03,02,기타지역,2,85,38,-,드파인 광안,부산광역시 수영구 광안동 1240-38번지,2024-09-20,부산,567
2024000387,2024000387,084.9514A,04,01,해당지역,1,36,1581,43.92,드파인 광안,부산광역시 수영구 광안동 1240-38번지,2024-09-20,부산,567
2024000387,2024000387,084.9514A,04,02,기타지역,1,36,112,-,드파인 광안,부산광역시 수영구 광안동 1240-38번지,2024-09-20,부산,567
2024000387,2024000387,084.9514A,04,01,해당지역,2,36,0,-,드파인 광안,부산광역시 수영구 광안동 1240-38번지,2024-09-20,부산,567
2024000387,2024000387,084.9514A,04,02,기타지역,2,36,0,-,드파인 광안,부산광역시 수영구 광안동 1240-38번지,2024-09-20,부산,567
2024000387,2024000387,084.8923B,05,01,해당지역,1,114,1321,11.59,드파인 광안,부산광역시 수영구 광안동 1240-38번지,2024-09-20,부산,567
2024000387,2024000387,084.8923B,05,02,기타지역,1,114,85,-,드파인 광안,부산광역시 수영구 광안동 1240-38번지,2024-09-20,부산,567
2024000387,2024000387,084.8923B,05,01,해당지역,2,114,0,-,드파인 광안,부산광역시 수영구 광안동 1240-38번지,2024-09-20,부산,567
2024000387,2024000387,084.8923B,05,02,기타지역,2,114,0,-,드파인 광안,부산광역시 수영구 광안동 1240-38번지,2024-09-20,부산,567
2024000383,2024000383,084.8567A,01,01,해당지역,1,215,1400,6.51,위파크 제주 2단지,제주특별자치도 제주시 오라이동 923번지 일원,2024-08-30,제주,643
2024000383,2024000383,084.8567A,01,02,기타지역,1,215,22,-,위파크 제주 2단지,제주특별자치도 제주시 오라이동 923번지 일원,2024-08-30,제주,643
2024000383,2024000383,084.8567A,01,01,해당지역,2,215,0,-,위파크 제주 2단지,제주특별자치도 제주시 오라이동 923번지 일원,2024-08-30,제주,643
2024000383,2024000383,084.8567A,01,02,기타지역,2,215,0,-,위파크 제주 2단지,제주특별자치도 제주시 오라이동 923번지 일원,2024-08-30,제주,643
2024000383,2024000383,084.7784B,02,01,해당지역,1,121,375,3.10,위파크 제주 2단지,제주특별자치도 제주시 오라이동 923번지 일원,2024-08-30,제주,643
2024000383,2024000383,084.7784B,02,02,기타지역,1,121,9,-,위파크 제주 2단지,제주특별자치도 제주시 오라이동 923번지 일원,2024-08-30,제주,643
2024000383,2024000383,084.7784B,02,01,해당지역,2,121,287,-,위파크 제주 2단지,제주특별자치도 제주시 오라이동 923번지 일원,2024-08-30,제주,643
2024000383,2024000383,084.7784B,02,02,기타지역,2,121,8,-,위파크 제주 2단지,제주특별자치도 제주시 오라이동 923번지 일원,2024-08-30,제주,643
2024000383,2024000383,108.7699A,03,01,해당지역,1,240,306,1.28,위파크 제주 2단지,제주특별자치도 제주시 오라이동 923번지 일원,2024-08-30,제주,643
2024000383,2024000383,108.7699A,03,02,기타지역,1,240,9,-,위파크 제주 2단지,제주특별자치도 제주시 오라이동 923번지 일원,2024-08-30,제주,643
2024000383,2024000383,108.7699A,03,01,해당지역,2,240,65,-,위파크 제주 2단지,제주특별자치도 제주시 오라이동 923번지 일원,2024-08-30,제주,643
2024000383,2024000383,108.7699A,03,02,기타지역,2,240,3,-,위파크 제주 2단지,제주특별자치도 제주시 오라이동 923번지 일원,2024-08-30,제주,643
2024000383,2024000383,108.7699B,04,01,해당지역,1,26,84,3.23,위파크 제주 2단지,제주특별자치도 제주시 오라이동 923번지 일원,2024-08-30,제주,643
