complex_id,complex_name,lawd_cd,region,project_name,project_type,option_stage,option_stage_label,stage_verification,stage_source,stage_label_raw,match_meters,existing_far,existing_households,site_area,land_share,base_allowed_far,policy_allowed_far,upside_allowed_far,estimated_new_households,member_households,general_sale_units,general_sale_ratio,estimated_member_contribution,contribution_status,years_to_next_stage,years_to_completion,project_probability,probability_status,base_case_liquid_exit,project_case_liquid_exit,upside_case_liquid_exit,base_terminal_wealth,project_terminal_wealth,upside_terminal_wealth,net_project_upside,option_value,option_already_priced_ratio,option_data_confidence,option_research_status,option_research_priority
3181,구로럭키,11530,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,280.9260717348818,427,N/A,33.31288056206089,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
3180,구로새솔금호,11530,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,N/A,272,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
3188,구로우방,11530,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,331.5244909190974,256,N/A,35.48828125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
3160,구로우성(1동),11530,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,359.6277250351618,296,N/A,30.745945945945945,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
3193,구로주공,11530,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,187.58717098652647,2126,N/A,40.960630291627474,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
3190,구로한신1차,11530,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,261.1393166016619,488,N/A,24.168032786885245,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
3195,구로현대,11530,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,271.45151430676407,591,N/A,33.990524534686976,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
3189,구로현대상선,11530,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,252.96004760285618,290,N/A,40.56551724137931,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
3192,구로현대연예인,11530,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,387.4404921101899,735,N/A,25.435374149659864,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
3143,구로현대의보아파트,11530,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,360.25224002172143,116,N/A,31.75,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
1454,구의강변우성,11215,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,349.8977653125848,354,N/A,31.22316384180791,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
1458,구의현대2단지,11215,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,N/A,1606,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
1457,구의현대6단지,11215,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,410.78370701829544,421,N/A,29.93871733966746,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
1533,군자일성파크,11215,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,340.88452147653163,357,N/A,34.87619047619047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
3300,그린빌라,11530,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,N/A,137,N/A,356.8540145985401,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
1469,극동2차아파트,11215,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,N/A,896,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
1163,금강주택,11110,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,N/A,168,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
1374,금호두산,11200,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,245.9084776329233,1267,N/A,41.09518547750592,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
4425,길동삼익파크,11740,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,N/A,1092,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
4431,길동우성2차,11740,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,372.44078287858025,811,N/A,28.167570900123305,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
4429,길동현대아파트,11740,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,489.2763292473761,264,N/A,24.072348484848487,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
1892,길음신안파크,11290,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,172.3895527728086,252,N/A,55.45634920634921,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
3716,낙성대현대,11620,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,N/A,251,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
1140,낙원아파트,11110,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,N/A,149,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
1290,남산대림아파트,11170,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,132.99328691134036,400,N/A,93.921,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
3352,남서울건영2차,11545,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,N/A,619,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
3354,남서울건영아파트,11545,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,172.5261839708561,260,N/A,43.92,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
3355,남서울럭키아파트,11545,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,182.20342796862374,986,N/A,41.91744421906694,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
2261,노원우성,11350,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,325.4052263382505,137,N/A,37.457664233576644,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
4111,논현쌍용,11680,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,446.4677589523987,111,N/A,29.032432432432433,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
2461,뉴신사신성아파트,11380,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,236.83684390031638,167,N/A,50.91556886227545,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
1592,답십리동답한신,11230,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,275.2259353301484,600,N/A,27.699666666666666,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
1584,답십리동서울한양,11230,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,241.39258393022462,499,N/A,41.12825651302605,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
3397,당산2가현대,11560,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,416.94385936996207,783,N/A,30.49948914431673,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
3393,당산코오롱,11560,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,182.89609952925352,109,N/A,54.56880733944954,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
3517,대림 우성2차,11560,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,333.8028666243028,120,N/A,35.4075,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
3530,대림3동현대아파트,11560,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,286.65748130723347,476,N/A,37.509453781512605,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
3527,대림성원,11560,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,N/A,220,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
3531,대림신동아,11560,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,374.08345943727716,591,N/A,26.38849407783418,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
2374,대림아파트(녹번동),11380,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,N/A,370,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
3529,대림현대2차,11560,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,354.5874139647871,280,N/A,32.63821428571429,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
2726,대명비발디아파트,11440,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,466.00220129631896,128,N/A,25.553125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
3648,대방대림,11590,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,249.31052997995974,1628,N/A,43.58562653562653,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
3645,대방성원,11590,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,387.0666232930477,487,N/A,29.03634496919918,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
3642,대방주공1단지,11590,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,86.77400560698065,925,N/A,56.22335135135135,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
3647,대방주공2단지,11590,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,119.95160229663158,798,N/A,65.17117794486215,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
3646,대방현대1차,11590,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,460.5056460780599,514,N/A,25.671206225680933,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
2048,대원그린아파트,11320,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,267.5990159901599,220,N/A,25.868181818181817,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
4013,대청,11680,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,46.94728371684165,822,N/A,147.25109489051096,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
4069,대치1차현대아파트,11680,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,330.201264670423,120,N/A,33.869166666666665,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
4078,대치미도맨션,11680,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,177.24802594212434,2436,N/A,80.08226600985222,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
3755,대학동현대(구신림9동),11620,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,N/A,336,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
4199,도곡대림,11680,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,N/A,197,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
4177,도곡삼성,11680,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,156.54665217113256,231,N/A,60.92337662337662,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
4189,도곡쌍용예가,11680,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,N/A,384,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
4191,도곡한신,11680,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,N/A,421,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
4200,도곡현대,11680,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,N/A,211,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
2114,도봉극동아파트,11320,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,268.7254098360656,205,N/A,41.65853658536585,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
2124,도봉럭키,11320,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,242.0875025066903,630,N/A,45.90888888888889,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
2116,도봉삼환,11320,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,244.4076369771779,660,N/A,42.65530303030303,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
2123,도봉서울가든,11320,서울,N/A,N/A,0,PRE_PROJECT,NO_OFFICIAL_RECORD,공식 정비사업 기록 없음(선별 후보),,,267.0960577027258,348,N/A,37.13045977011494,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,N/A,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_CALCULATED,N/A,LOW,STAGE_MAPPED_ONLY,LOW
