dest_cd,dest_nm,origin_cd,origin_nm,year,movers
11410,서울 서대문구,41860,안성군,2017,0
11410,서울 서대문구,41860,안성군,2018,0
11410,서울 서대문구,41860,안성군,2019,0
11410,서울 서대문구,41860,안성군,2020,0
11410,서울 서대문구,41860,안성군,2021,0
11410,서울 서대문구,41860,안성군,2022,0
11410,서울 서대문구,41860,안성군,2023,0
11410,서울 서대문구,41860,안성군,2024,0
11410,서울 서대문구,41860,안성군,2025,0
11410,서울 서대문구,41870,김포군,2012,0
11410,서울 서대문구,41870,김포군,2013,0
11410,서울 서대문구,41870,김포군,2014,0
11410,서울 서대문구,41870,김포군,2015,0
11410,서울 서대문구,41870,김포군,2016,0
11410,서울 서대문구,41870,김포군,2017,0
11410,서울 서대문구,41870,김포군,2018,0
11410,서울 서대문구,41870,김포군,2019,0
11410,서울 서대문구,41870,김포군,2020,0
11410,서울 서대문구,41870,김포군,2021,0
11410,서울 서대문구,41870,김포군,2022,0
11410,서울 서대문구,41870,김포군,2023,0
11410,서울 서대문구,41870,김포군,2024,0
11410,서울 서대문구,41870,김포군,2025,0
11410,서울 서대문구,43,충청북도,2012,468
11410,서울 서대문구,43,충청북도,2013,440
11410,서울 서대문구,43,충청북도,2014,428
11410,서울 서대문구,43,충청북도,2015,409
11410,서울 서대문구,43,충청북도,2016,422
11410,서울 서대문구,43,충청북도,2017,439
11410,서울 서대문구,43,충청북도,2018,442
11410,서울 서대문구,43,충청북도,2019,400
11410,서울 서대문구,43,충청북도,2020,446
11410,서울 서대문구,43,충청북도,2021,455
11410,서울 서대문구,43,충청북도,2022,426
11410,서울 서대문구,43,충청북도,2023,398
11410,서울 서대문구,43,충청북도,2024,388
11410,서울 서대문구,43,충청북도,2025,409
11410,서울 서대문구,43110,청주시,2012,192
11410,서울 서대문구,43110,청주시,2013,139
11410,서울 서대문구,43110,청주시,2014,192
11410,서울 서대문구,43110,청주시,2015,219
11410,서울 서대문구,43110,청주시,2016,223
11410,서울 서대문구,43110,청주시,2017,229
11410,서울 서대문구,43110,청주시,2018,212
11410,서울 서대문구,43110,청주시,2019,218
11410,서울 서대문구,43110,청주시,2020,225
11410,서울 서대문구,43110,청주시,2021,211
11410,서울 서대문구,43110,청주시,2022,236
11410,서울 서대문구,43110,청주시,2023,232
11410,서울 서대문구,43110,청주시,2024,226
11410,서울 서대문구,43110,청주시,2025,224
11410,서울 서대문구,43130,충주시,2012,72
11410,서울 서대문구,43130,충주시,2013,56
11410,서울 서대문구,43130,충주시,2014,63
11410,서울 서대문구,43130,충주시,2015,55
11410,서울 서대문구,43130,충주시,2016,57
11410,서울 서대문구,43130,충주시,2017,60
11410,서울 서대문구,43130,충주시,2018,58
11410,서울 서대문구,43130,충주시,2019,54
11410,서울 서대문구,43130,충주시,2020,68
11410,서울 서대문구,43130,충주시,2021,73
11410,서울 서대문구,43130,충주시,2022,51
11410,서울 서대문구,43130,충주시,2023,48
11410,서울 서대문구,43130,충주시,2024,60
11410,서울 서대문구,43130,충주시,2025,64
11410,서울 서대문구,43150,제천시,2012,48
11410,서울 서대문구,43150,제천시,2013,43
11410,서울 서대문구,43150,제천시,2014,41
11410,서울 서대문구,43150,제천시,2015,33
11410,서울 서대문구,43150,제천시,2016,34
11410,서울 서대문구,43150,제천시,2017,48
11410,서울 서대문구,43150,제천시,2018,48
11410,서울 서대문구,43150,제천시,2019,26
11410,서울 서대문구,43150,제천시,2020,45
11410,서울 서대문구,43150,제천시,2021,50
11410,서울 서대문구,43150,제천시,2022,35
11410,서울 서대문구,43150,제천시,2023,41
11410,서울 서대문구,43150,제천시,2024,30
11410,서울 서대문구,43150,제천시,2025,27
11410,서울 서대문구,43710,청원군,2012,42
11410,서울 서대문구,43710,청원군,2013,72
11410,서울 서대문구,43710,청원군,2014,27
11410,서울 서대문구,43710,청원군,2015,0
11410,서울 서대문구,43710,청원군,2016,0
11410,서울 서대문구,43710,청원군,2017,0
11410,서울 서대문구,43710,청원군,2018,0
11410,서울 서대문구,43710,청원군,2019,0
11410,서울 서대문구,43710,청원군,2020,0
11410,서울 서대문구,43710,청원군,2021,0
11410,서울 서대문구,43710,청원군,2022,0
11410,서울 서대문구,43710,청원군,2023,0
11410,서울 서대문구,43710,청원군,2024,0
11410,서울 서대문구,43710,청원군,2025,0
11410,서울 서대문구,43720,보은군,2012,4
11410,서울 서대문구,43720,보은군,2013,4
11410,서울 서대문구,43720,보은군,2014,10
11410,서울 서대문구,43720,보은군,2015,6
11410,서울 서대문구,43720,보은군,2016,9
11410,서울 서대문구,43720,보은군,2017,8
11410,서울 서대문구,43720,보은군,2018,4
11410,서울 서대문구,43720,보은군,2019,5
11410,서울 서대문구,43720,보은군,2020,4
11410,서울 서대문구,43720,보은군,2021,5
11410,서울 서대문구,43720,보은군,2022,6
11410,서울 서대문구,43720,보은군,2023,4
11410,서울 서대문구,43720,보은군,2024,8
11410,서울 서대문구,43720,보은군,2025,6
11410,서울 서대문구,43730,옥천군,2012,16
11410,서울 서대문구,43730,옥천군,2013,17
11410,서울 서대문구,43730,옥천군,2014,8
11410,서울 서대문구,43730,옥천군,2015,11
11410,서울 서대문구,43730,옥천군,2016,7
11410,서울 서대문구,43730,옥천군,2017,12
11410,서울 서대문구,43730,옥천군,2018,8
11410,서울 서대문구,43730,옥천군,2019,8
11410,서울 서대문구,43730,옥천군,2020,10
11410,서울 서대문구,43730,옥천군,2021,9
11410,서울 서대문구,43730,옥천군,2022,10
11410,서울 서대문구,43730,옥천군,2023,3
11410,서울 서대문구,43730,옥천군,2024,4
11410,서울 서대문구,43730,옥천군,2025,11
11410,서울 서대문구,43740,영동군,2012,20
11410,서울 서대문구,43740,영동군,2013,22
11410,서울 서대문구,43740,영동군,2014,19
11410,서울 서대문구,43740,영동군,2015,15
11410,서울 서대문구,43740,영동군,2016,15
11410,서울 서대문구,43740,영동군,2017,16
11410,서울 서대문구,43740,영동군,2018,23
11410,서울 서대문구,43740,영동군,2019,15
11410,서울 서대문구,43740,영동군,2020,23
11410,서울 서대문구,43740,영동군,2021,17
11410,서울 서대문구,43740,영동군,2022,15
11410,서울 서대문구,43740,영동군,2023,6
11410,서울 서대문구,43740,영동군,2024,5
11410,서울 서대문구,43740,영동군,2025,5
11410,서울 서대문구,43745,증평군,2012,8
11410,서울 서대문구,43745,증평군,2013,10
11410,서울 서대문구,43745,증평군,2014,4
11410,서울 서대문구,43745,증평군,2015,9
11410,서울 서대문구,43745,증평군,2016,8
11410,서울 서대문구,43745,증평군,2017,9
11410,서울 서대문구,43745,증평군,2018,14
11410,서울 서대문구,43745,증평군,2019,7
11410,서울 서대문구,43745,증평군,2020,5
11410,서울 서대문구,43745,증평군,2021,7
11410,서울 서대문구,43745,증평군,2022,12
11410,서울 서대문구,43745,증평군,2023,12
11410,서울 서대문구,43745,증평군,2024,5
11410,서울 서대문구,43745,증평군,2025,9
11410,서울 서대문구,43750,진천군,2012,11
11410,서울 서대문구,43750,진천군,2013,15
11410,서울 서대문구,43750,진천군,2014,9
11410,서울 서대문구,43750,진천군,2015,16
11410,서울 서대문구,43750,진천군,2016,14
11410,서울 서대문구,43750,진천군,2017,10
11410,서울 서대문구,43750,진천군,2018,32
11410,서울 서대문구,43750,진천군,2019,18
11410,서울 서대문구,43750,진천군,2020,22
11410,서울 서대문구,43750,진천군,2021,25
11410,서울 서대문구,43750,진천군,2022,15
11410,서울 서대문구,43750,진천군,2023,12
11410,서울 서대문구,43750,진천군,2024,19
11410,서울 서대문구,43750,진천군,2025,25
11410,서울 서대문구,43760,괴산군,2012,19
11410,서울 서대문구,43760,괴산군,2013,14
11410,서울 서대문구,43760,괴산군,2014,4
11410,서울 서대문구,43760,괴산군,2015,5
11410,서울 서대문구,43760,괴산군,2016,17
11410,서울 서대문구,43760,괴산군,2017,14
11410,서울 서대문구,43760,괴산군,2018,12
11410,서울 서대문구,43760,괴산군,2019,11
11410,서울 서대문구,43760,괴산군,2020,8
11410,서울 서대문구,43760,괴산군,2021,17
11410,서울 서대문구,43760,괴산군,2022,9
11410,서울 서대문구,43760,괴산군,2023,9
11410,서울 서대문구,43760,괴산군,2024,7
11410,서울 서대문구,43760,괴산군,2025,14
11410,서울 서대문구,43770,음성군,2012,27
11410,서울 서대문구,43770,음성군,2013,39
11410,서울 서대문구,43770,음성군,2014,42
11410,서울 서대문구,43770,음성군,2015,26
11410,서울 서대문구,43770,음성군,2016,29
11410,서울 서대문구,43770,음성군,2017,24
11410,서울 서대문구,43770,음성군,2018,28
11410,서울 서대문구,43770,음성군,2019,28
11410,서울 서대문구,43770,음성군,2020,32
11410,서울 서대문구,43770,음성군,2021,31
11410,서울 서대문구,43770,음성군,2022,30
11410,서울 서대문구,43770,음성군,2023,27
11410,서울 서대문구,43770,음성군,2024,22
11410,서울 서대문구,43770,음성군,2025,20
11410,서울 서대문구,43800,단양군,2012,9
11410,서울 서대문구,43800,단양군,2013,9
11410,서울 서대문구,43800,단양군,2014,9
11410,서울 서대문구,43800,단양군,2015,14
11410,서울 서대문구,43800,단양군,2016,9
11410,서울 서대문구,43800,단양군,2017,9
11410,서울 서대문구,43800,단양군,2018,3
11410,서울 서대문구,43800,단양군,2019,10
11410,서울 서대문구,43800,단양군,2020,4
11410,서울 서대문구,43800,단양군,2021,10
11410,서울 서대문구,43800,단양군,2022,7
11410,서울 서대문구,43800,단양군,2023,4
11410,서울 서대문구,43800,단양군,2024,2
11410,서울 서대문구,43800,단양군,2025,4
11410,서울 서대문구,44,충청남도,2012,655
11410,서울 서대문구,44,충청남도,2013,631
11410,서울 서대문구,44,충청남도,2014,667
11410,서울 서대문구,44,충청남도,2015,631
11410,서울 서대문구,44,충청남도,2016,673
11410,서울 서대문구,44,충청남도,2017,618
11410,서울 서대문구,44,충청남도,2018,707
11410,서울 서대문구,44,충청남도,2019,706
11410,서울 서대문구,44,충청남도,2020,770
11410,서울 서대문구,44,충청남도,2021,657
11410,서울 서대문구,44,충청남도,2022,607
11410,서울 서대문구,44,충청남도,2023,632
11410,서울 서대문구,44,충청남도,2024,638
11410,서울 서대문구,44,충청남도,2025,656
11410,서울 서대문구,44130,천안시,2012,179
11410,서울 서대문구,44130,천안시,2013,173
11410,서울 서대문구,44130,천안시,2014,215
11410,서울 서대문구,44130,천안시,2015,176
11410,서울 서대문구,44130,천안시,2016,183
11410,서울 서대문구,44130,천안시,2017,166
11410,서울 서대문구,44130,천안시,2018,193
11410,서울 서대문구,44130,천안시,2019,237
11410,서울 서대문구,44130,천안시,2020,251
11410,서울 서대문구,44130,천안시,2021,214
11410,서울 서대문구,44130,천안시,2022,225
11410,서울 서대문구,44130,천안시,2023,225
11410,서울 서대문구,44130,천안시,2024,225
11410,서울 서대문구,44130,천안시,2025,239
11410,서울 서대문구,44150,공주시,2012,30
11410,서울 서대문구,44150,공주시,2013,25
11410,서울 서대문구,44150,공주시,2014,38
11410,서울 서대문구,44150,공주시,2015,26
11410,서울 서대문구,44150,공주시,2016,43
11410,서울 서대문구,44150,공주시,2017,45
11410,서울 서대문구,44150,공주시,2018,17
11410,서울 서대문구,44150,공주시,2019,31
11410,서울 서대문구,44150,공주시,2020,40
11410,서울 서대문구,44150,공주시,2021,22
11410,서울 서대문구,44150,공주시,2022,26
11410,서울 서대문구,44150,공주시,2023,37
11410,서울 서대문구,44150,공주시,2024,24
11410,서울 서대문구,44150,공주시,2025,20
11410,서울 서대문구,44180,보령시,2012,45
11410,서울 서대문구,44180,보령시,2013,31
11410,서울 서대문구,44180,보령시,2014,35
11410,서울 서대문구,44180,보령시,2015,29
11410,서울 서대문구,44180,보령시,2016,26
11410,서울 서대문구,44180,보령시,2017,42
11410,서울 서대문구,44180,보령시,2018,45
11410,서울 서대문구,44180,보령시,2019,35
11410,서울 서대문구,44180,보령시,2020,26
11410,서울 서대문구,44180,보령시,2021,29
11410,서울 서대문구,44180,보령시,2022,28
11410,서울 서대문구,44180,보령시,2023,18
11410,서울 서대문구,44180,보령시,2024,36
11410,서울 서대문구,44180,보령시,2025,28
11410,서울 서대문구,44200,아산시,2012,80
11410,서울 서대문구,44200,아산시,2013,90
11410,서울 서대문구,44200,아산시,2014,78
11410,서울 서대문구,44200,아산시,2015,74
11410,서울 서대문구,44200,아산시,2016,83
11410,서울 서대문구,44200,아산시,2017,82
11410,서울 서대문구,44200,아산시,2018,96
11410,서울 서대문구,44200,아산시,2019,95
11410,서울 서대문구,44200,아산시,2020,110
11410,서울 서대문구,44200,아산시,2021,100
11410,서울 서대문구,44200,아산시,2022,76
11410,서울 서대문구,44200,아산시,2023,104
11410,서울 서대문구,44200,아산시,2024,100
11410,서울 서대문구,44200,아산시,2025,119
11410,서울 서대문구,44210,서산시,2012,61
11410,서울 서대문구,44210,서산시,2013,45
11410,서울 서대문구,44210,서산시,2014,49
11410,서울 서대문구,44210,서산시,2015,64
11410,서울 서대문구,44210,서산시,2016,54
11410,서울 서대문구,44210,서산시,2017,46
11410,서울 서대문구,44210,서산시,2018,66
11410,서울 서대문구,44210,서산시,2019,58
11410,서울 서대문구,44210,서산시,2020,79
11410,서울 서대문구,44210,서산시,2021,56
11410,서울 서대문구,44210,서산시,2022,69
11410,서울 서대문구,44210,서산시,2023,48
11410,서울 서대문구,44210,서산시,2024,52
11410,서울 서대문구,44210,서산시,2025,50
11410,서울 서대문구,44230,논산시,2012,30
11410,서울 서대문구,44230,논산시,2013,38
11410,서울 서대문구,44230,논산시,2014,47
11410,서울 서대문구,44230,논산시,2015,53
11410,서울 서대문구,44230,논산시,2016,23
11410,서울 서대문구,44230,논산시,2017,34
11410,서울 서대문구,44230,논산시,2018,44
11410,서울 서대문구,44230,논산시,2019,38
11410,서울 서대문구,44230,논산시,2020,32
11410,서울 서대문구,44230,논산시,2021,39
11410,서울 서대문구,44230,논산시,2022,25
11410,서울 서대문구,44230,논산시,2023,20
11410,서울 서대문구,44230,논산시,2024,28
11410,서울 서대문구,44230,논산시,2025,18
11410,서울 서대문구,44250,계룡시,2012,36
11410,서울 서대문구,44250,계룡시,2013,11
11410,서울 서대문구,44250,계룡시,2014,13
11410,서울 서대문구,44250,계룡시,2015,14
11410,서울 서대문구,44250,계룡시,2016,11
11410,서울 서대문구,44250,계룡시,2017,18
11410,서울 서대문구,44250,계룡시,2018,29
11410,서울 서대문구,44250,계룡시,2019,15
11410,서울 서대문구,44250,계룡시,2020,14
11410,서울 서대문구,44250,계룡시,2021,15
11410,서울 서대문구,44250,계룡시,2022,13
11410,서울 서대문구,44250,계룡시,2023,25
11410,서울 서대문구,44250,계룡시,2024,29
11410,서울 서대문구,44250,계룡시,2025,20
11410,서울 서대문구,44270,당진시,2012,50
11410,서울 서대문구,44270,당진시,2013,66
11410,서울 서대문구,44270,당진시,2014,34
11410,서울 서대문구,44270,당진시,2015,58
11410,서울 서대문구,44270,당진시,2016,57
11410,서울 서대문구,44270,당진시,2017,46
11410,서울 서대문구,44270,당진시,2018,58
11410,서울 서대문구,44270,당진시,2019,50
11410,서울 서대문구,44270,당진시,2020,47
11410,서울 서대문구,44270,당진시,2021,40
11410,서울 서대문구,44270,당진시,2022,45
11410,서울 서대문구,44270,당진시,2023,42
11410,서울 서대문구,44270,당진시,2024,40
11410,서울 서대문구,44270,당진시,2025,48
11410,서울 서대문구,44710,금산군,2012,8
11410,서울 서대문구,44710,금산군,2013,9
11410,서울 서대문구,44710,금산군,2014,10
11410,서울 서대문구,44710,금산군,2015,11
11410,서울 서대문구,44710,금산군,2016,22
11410,서울 서대문구,44710,금산군,2017,6
11410,서울 서대문구,44710,금산군,2018,13
11410,서울 서대문구,44710,금산군,2019,22
11410,서울 서대문구,44710,금산군,2020,8
11410,서울 서대문구,44710,금산군,2021,10
11410,서울 서대문구,44710,금산군,2022,7
11410,서울 서대문구,44710,금산군,2023,9
11410,서울 서대문구,44710,금산군,2024,8
11410,서울 서대문구,44710,금산군,2025,11
11410,서울 서대문구,44730,연기군,2012,0
11410,서울 서대문구,44730,연기군,2013,0
11410,서울 서대문구,44730,연기군,2014,0
11410,서울 서대문구,44730,연기군,2015,0
11410,서울 서대문구,44730,연기군,2016,0
11410,서울 서대문구,44730,연기군,2017,0
11410,서울 서대문구,44730,연기군,2018,0
11410,서울 서대문구,44730,연기군,2019,0
11410,서울 서대문구,44730,연기군,2020,0
11410,서울 서대문구,44730,연기군,2021,0
11410,서울 서대문구,44730,연기군,2022,0
11410,서울 서대문구,44730,연기군,2023,0
11410,서울 서대문구,44730,연기군,2024,0
11410,서울 서대문구,44730,연기군,2025,0
11410,서울 서대문구,44750,논산군,2012,0
11410,서울 서대문구,44750,논산군,2013,0
11410,서울 서대문구,44750,논산군,2014,0
11410,서울 서대문구,44750,논산군,2015,0
11410,서울 서대문구,44750,논산군,2016,0
11410,서울 서대문구,44750,논산군,2017,0
11410,서울 서대문구,44750,논산군,2018,0
11410,서울 서대문구,44750,논산군,2019,0
11410,서울 서대문구,44750,논산군,2020,0
11410,서울 서대문구,44750,논산군,2021,0
11410,서울 서대문구,44750,논산군,2022,0
11410,서울 서대문구,44750,논산군,2023,0
11410,서울 서대문구,44750,논산군,2024,0
11410,서울 서대문구,44750,논산군,2025,0
11410,서울 서대문구,44760,부여군,2012,27
11410,서울 서대문구,44760,부여군,2013,24
11410,서울 서대문구,44760,부여군,2014,26
11410,서울 서대문구,44760,부여군,2015,19
11410,서울 서대문구,44760,부여군,2016,21
11410,서울 서대문구,44760,부여군,2017,15
11410,서울 서대문구,44760,부여군,2018,27
11410,서울 서대문구,44760,부여군,2019,19
11410,서울 서대문구,44760,부여군,2020,23
11410,서울 서대문구,44760,부여군,2021,11
11410,서울 서대문구,44760,부여군,2022,18
11410,서울 서대문구,44760,부여군,2023,14
11410,서울 서대문구,44760,부여군,2024,11
11410,서울 서대문구,44760,부여군,2025,15
11410,서울 서대문구,44770,서천군,2012,23
11410,서울 서대문구,44770,서천군,2013,12
11410,서울 서대문구,44770,서천군,2014,16
11410,서울 서대문구,44770,서천군,2015,20
11410,서울 서대문구,44770,서천군,2016,29
11410,서울 서대문구,44770,서천군,2017,17
11410,서울 서대문구,44770,서천군,2018,19
11410,서울 서대문구,44770,서천군,2019,18
11410,서울 서대문구,44770,서천군,2020,21
11410,서울 서대문구,44770,서천군,2021,20
11410,서울 서대문구,44770,서천군,2022,11
11410,서울 서대문구,44770,서천군,2023,12
11410,서울 서대문구,44770,서천군,2024,12
11410,서울 서대문구,44770,서천군,2025,17
11410,서울 서대문구,44790,청양군,2012,8
11410,서울 서대문구,44790,청양군,2013,6
11410,서울 서대문구,44790,청양군,2014,8
11410,서울 서대문구,44790,청양군,2015,6
11410,서울 서대문구,44790,청양군,2016,25
11410,서울 서대문구,44790,청양군,2017,9
11410,서울 서대문구,44790,청양군,2018,10
11410,서울 서대문구,44790,청양군,2019,7
11410,서울 서대문구,44790,청양군,2020,9
11410,서울 서대문구,44790,청양군,2021,9
11410,서울 서대문구,44790,청양군,2022,6
11410,서울 서대문구,44790,청양군,2023,5
11410,서울 서대문구,44790,청양군,2024,11
11410,서울 서대문구,44790,청양군,2025,4
11410,서울 서대문구,44800,홍성군,2012,31
11410,서울 서대문구,44800,홍성군,2013,48
11410,서울 서대문구,44800,홍성군,2014,39
11410,서울 서대문구,44800,홍성군,2015,39
11410,서울 서대문구,44800,홍성군,2016,30
11410,서울 서대문구,44800,홍성군,2017,33
11410,서울 서대문구,44800,홍성군,2018,38
11410,서울 서대문구,44800,홍성군,2019,40
11410,서울 서대문구,44800,홍성군,2020,45
11410,서울 서대문구,44800,홍성군,2021,48
11410,서울 서대문구,44800,홍성군,2022,24
11410,서울 서대문구,44800,홍성군,2023,44
11410,서울 서대문구,44800,홍성군,2024,31
11410,서울 서대문구,44800,홍성군,2025,30
11410,서울 서대문구,44810,예산군,2012,26
11410,서울 서대문구,44810,예산군,2013,30
11410,서울 서대문구,44810,예산군,2014,33
11410,서울 서대문구,44810,예산군,2015,21
11410,서울 서대문구,44810,예산군,2016,35
11410,서울 서대문구,44810,예산군,2017,35
11410,서울 서대문구,44810,예산군,2018,24
11410,서울 서대문구,44810,예산군,2019,31
11410,서울 서대문구,44810,예산군,2020,33
11410,서울 서대문구,44810,예산군,2021,22
11410,서울 서대문구,44810,예산군,2022,18
11410,서울 서대문구,44810,예산군,2023,16
11410,서울 서대문구,44810,예산군,2024,17
11410,서울 서대문구,44810,예산군,2025,19
11410,서울 서대문구,44825,태안군,2012,21
11410,서울 서대문구,44825,태안군,2013,23
11410,서울 서대문구,44825,태안군,2014,26
11410,서울 서대문구,44825,태안군,2015,21
11410,서울 서대문구,44825,태안군,2016,31
11410,서울 서대문구,44825,태안군,2017,24
11410,서울 서대문구,44825,태안군,2018,28
11410,서울 서대문구,44825,태안군,2019,10
11410,서울 서대문구,44825,태안군,2020,32
11410,서울 서대문구,44825,태안군,2021,22
11410,서울 서대문구,44825,태안군,2022,16
11410,서울 서대문구,44825,태안군,2023,13
11410,서울 서대문구,44825,태안군,2024,14
11410,서울 서대문구,44825,태안군,2025,18
11410,서울 서대문구,44830,당진군,2012,0
11410,서울 서대문구,44830,당진군,2013,0
11410,서울 서대문구,44830,당진군,2014,0
11410,서울 서대문구,44830,당진군,2015,0
11410,서울 서대문구,44830,당진군,2016,0
11410,서울 서대문구,44830,당진군,2017,0
11410,서울 서대문구,44830,당진군,2018,0
11410,서울 서대문구,44830,당진군,2019,0
11410,서울 서대문구,44830,당진군,2020,0
11410,서울 서대문구,44830,당진군,2021,0
11410,서울 서대문구,44830,당진군,2022,0
11410,서울 서대문구,44830,당진군,2023,0
11410,서울 서대문구,44830,당진군,2024,0
11410,서울 서대문구,44830,당진군,2025,0
11410,서울 서대문구,46,전라남도,2012,505
11410,서울 서대문구,46,전라남도,2013,492
11410,서울 서대문구,46,전라남도,2014,409
11410,서울 서대문구,46,전라남도,2015,464
11410,서울 서대문구,46,전라남도,2016,512
11410,서울 서대문구,46,전라남도,2017,507
11410,서울 서대문구,46,전라남도,2018,471
11410,서울 서대문구,46,전라남도,2019,537
11410,서울 서대문구,46,전라남도,2020,542
11410,서울 서대문구,46,전라남도,2021,430
11410,서울 서대문구,46,전라남도,2022,354
11410,서울 서대문구,46,전라남도,2023,378
11410,서울 서대문구,46,전라남도,2024,340
11410,서울 서대문구,46,전라남도,2025,325
11410,서울 서대문구,46110,목포시,2012,77
11410,서울 서대문구,46110,목포시,2013,89
11410,서울 서대문구,46110,목포시,2014,40
11410,서울 서대문구,46110,목포시,2015,65
11410,서울 서대문구,46110,목포시,2016,63
11410,서울 서대문구,46110,목포시,2017,60
11410,서울 서대문구,46110,목포시,2018,57
11410,서울 서대문구,46110,목포시,2019,60
11410,서울 서대문구,46110,목포시,2020,61
11410,서울 서대문구,46110,목포시,2021,41
11410,서울 서대문구,46110,목포시,2022,31
11410,서울 서대문구,46110,목포시,2023,44
11410,서울 서대문구,46110,목포시,2024,47
11410,서울 서대문구,46110,목포시,2025,37
11410,서울 서대문구,46130,여수시,2012,70
11410,서울 서대문구,46130,여수시,2013,83
11410,서울 서대문구,46130,여수시,2014,57
11410,서울 서대문구,46130,여수시,2015,78
11410,서울 서대문구,46130,여수시,2016,74
11410,서울 서대문구,46130,여수시,2017,73
11410,서울 서대문구,46130,여수시,2018,63
11410,서울 서대문구,46130,여수시,2019,83
11410,서울 서대문구,46130,여수시,2020,85
11410,서울 서대문구,46130,여수시,2021,60
11410,서울 서대문구,46130,여수시,2022,39
11410,서울 서대문구,46130,여수시,2023,68
11410,서울 서대문구,46130,여수시,2024,52
11410,서울 서대문구,46130,여수시,2025,61
11410,서울 서대문구,46150,순천시,2012,80
11410,서울 서대문구,46150,순천시,2013,72
11410,서울 서대문구,46150,순천시,2014,57
11410,서울 서대문구,46150,순천시,2015,70
11410,서울 서대문구,46150,순천시,2016,87
11410,서울 서대문구,46150,순천시,2017,74
11410,서울 서대문구,46150,순천시,2018,64
11410,서울 서대문구,46150,순천시,2019,97
11410,서울 서대문구,46150,순천시,2020,78
11410,서울 서대문구,46150,순천시,2021,54
11410,서울 서대문구,46150,순천시,2022,79
11410,서울 서대문구,46150,순천시,2023,59
11410,서울 서대문구,46150,순천시,2024,51
11410,서울 서대문구,46150,순천시,2025,49
11410,서울 서대문구,46170,나주시,2012,22
11410,서울 서대문구,46170,나주시,2013,22
11410,서울 서대문구,46170,나주시,2014,11
11410,서울 서대문구,46170,나주시,2015,12
11410,서울 서대문구,46170,나주시,2016,25
11410,서울 서대문구,46170,나주시,2017,24
11410,서울 서대문구,46170,나주시,2018,38
11410,서울 서대문구,46170,나주시,2019,29
11410,서울 서대문구,46170,나주시,2020,35
11410,서울 서대문구,46170,나주시,2021,35
11410,서울 서대문구,46170,나주시,2022,31
11410,서울 서대문구,46170,나주시,2023,18
11410,서울 서대문구,46170,나주시,2024,31
11410,서울 서대문구,46170,나주시,2025,31
11410,서울 서대문구,46190,여천시,2012,0
11410,서울 서대문구,46190,여천시,2013,0
11410,서울 서대문구,46190,여천시,2014,0
11410,서울 서대문구,46190,여천시,2015,0
11410,서울 서대문구,46190,여천시,2016,0
11410,서울 서대문구,46190,여천시,2017,0
11410,서울 서대문구,46190,여천시,2018,0
11410,서울 서대문구,46190,여천시,2019,0
11410,서울 서대문구,46190,여천시,2020,0
11410,서울 서대문구,46190,여천시,2021,0
11410,서울 서대문구,46190,여천시,2022,0
11410,서울 서대문구,46190,여천시,2023,0
11410,서울 서대문구,46190,여천시,2024,0
11410,서울 서대문구,46190,여천시,2025,0
11410,서울 서대문구,46230,광양시,2012,39
11410,서울 서대문구,46230,광양시,2013,36
11410,서울 서대문구,46230,광양시,2014,46
11410,서울 서대문구,46230,광양시,2015,43
11410,서울 서대문구,46230,광양시,2016,28
11410,서울 서대문구,46230,광양시,2017,58
11410,서울 서대문구,46230,광양시,2018,46
11410,서울 서대문구,46230,광양시,2019,66
11410,서울 서대문구,46230,광양시,2020,65
11410,서울 서대문구,46230,광양시,2021,51
11410,서울 서대문구,46230,광양시,2022,28
11410,서울 서대문구,46230,광양시,2023,28
11410,서울 서대문구,46230,광양시,2024,27
11410,서울 서대문구,46230,광양시,2025,36
11410,서울 서대문구,46710,담양군,2012,14
11410,서울 서대문구,46710,담양군,2013,4
11410,서울 서대문구,46710,담양군,2014,8
11410,서울 서대문구,46710,담양군,2015,6
11410,서울 서대문구,46710,담양군,2016,13
11410,서울 서대문구,46710,담양군,2017,8
11410,서울 서대문구,46710,담양군,2018,10
11410,서울 서대문구,46710,담양군,2019,10
11410,서울 서대문구,46710,담양군,2020,16
11410,서울 서대문구,46710,담양군,2021,9
11410,서울 서대문구,46710,담양군,2022,11
11410,서울 서대문구,46710,담양군,2023,21
11410,서울 서대문구,46710,담양군,2024,7
11410,서울 서대문구,46710,담양군,2025,19
11410,서울 서대문구,46720,곡성군,2012,8
11410,서울 서대문구,46720,곡성군,2013,7
11410,서울 서대문구,46720,곡성군,2014,9
11410,서울 서대문구,46720,곡성군,2015,6
11410,서울 서대문구,46720,곡성군,2016,0
11410,서울 서대문구,46720,곡성군,2017,7
11410,서울 서대문구,46720,곡성군,2018,5
11410,서울 서대문구,46720,곡성군,2019,3
11410,서울 서대문구,46720,곡성군,2020,12
11410,서울 서대문구,46720,곡성군,2021,8
11410,서울 서대문구,46720,곡성군,2022,4
11410,서울 서대문구,46720,곡성군,2023,4
11410,서울 서대문구,46720,곡성군,2024,6
11410,서울 서대문구,46720,곡성군,2025,1
11410,서울 서대문구,46730,구례군,2012,4
11410,서울 서대문구,46730,구례군,2013,10
11410,서울 서대문구,46730,구례군,2014,4
11410,서울 서대문구,46730,구례군,2015,7
11410,서울 서대문구,46730,구례군,2016,9
11410,서울 서대문구,46730,구례군,2017,7
11410,서울 서대문구,46730,구례군,2018,6
