PRD_DE,C1,C1_NM,C2,C2_NM,ITM_ID,ITM_NM,DT,UNIT_NM
2016,A0125,중랑구,B02,과세대상근로소득(총급여),T001,인원,139230,명
2016,A0125,중랑구,B02,과세대상근로소득(총급여),T002,금액,3678356,백만원
2016,A0125,중랑구,B03,과세표준,T001,인원,118867,명
2016,A0125,중랑구,B03,과세표준,T002,금액,1751068,백만원
2016,A0125,중랑구,B04,결정세액,T001,인원,70443,명
2016,A0125,중랑구,B04,결정세액,T002,금액,115870,백만원
2016,A02,인천,B01,급여총계,T001,인원,1063619,명
2016,A02,인천,B01,급여총계,T002,금액,31804325,백만원
2016,A02,인천,B02,과세대상근로소득(총급여),T001,인원,1059761,명
2016,A02,인천,B02,과세대상근로소득(총급여),T002,금액,31576501,백만원
2016,A02,인천,B03,과세표준,T001,인원,917079,명
2016,A02,인천,B03,과세표준,T002,금액,15810894,백만원
2016,A02,인천,B04,결정세액,T001,인원,575509,명
2016,A02,인천,B04,결정세액,T002,금액,1185639,백만원
2016,A0201,강화군,B01,급여총계,T001,인원,16617,명
2016,A0201,강화군,B01,급여총계,T002,금액,465083,백만원
2016,A0201,강화군,B02,과세대상근로소득(총급여),T001,인원,16496,명
2016,A0201,강화군,B02,과세대상근로소득(총급여),T002,금액,461539,백만원
2016,A0201,강화군,B03,과세표준,T001,인원,14114,명
2016,A0201,강화군,B03,과세표준,T002,금액,228792,백만원
2016,A0201,강화군,B04,결정세액,T001,인원,8601,명
2016,A0201,강화군,B04,결정세액,T002,금액,17351,백만원
2016,A0202,계양구,B01,급여총계,T001,인원,118341,명
2016,A0202,계양구,B01,급여총계,T002,금액,3177103,백만원
2016,A0202,계양구,B02,과세대상근로소득(총급여),T001,인원,117864,명
2016,A0202,계양구,B02,과세대상근로소득(총급여),T002,금액,3155754,백만원
2016,A0202,계양구,B03,과세표준,T001,인원,100688,명
2016,A0202,계양구,B03,과세표준,T002,금액,1494863,백만원
2016,A0202,계양구,B04,결정세액,T001,인원,60190,명
2016,A0202,계양구,B04,결정세액,T002,금액,92636,백만원
2016,A0203,미추홀구(남구),B01,급여총계,T001,인원,144365,명
2016,A0203,미추홀구(남구),B01,급여총계,T002,금액,3738032,백만원
2016,A0203,미추홀구(남구),B02,과세대상근로소득(총급여),T001,인원,143705,명
2016,A0203,미추홀구(남구),B02,과세대상근로소득(총급여),T002,금액,3713003,백만원
2016,A0203,미추홀구(남구),B03,과세표준,T001,인원,122745,명
2016,A0203,미추홀구(남구),B03,과세표준,T002,금액,1725209,백만원
2016,A0203,미추홀구(남구),B04,결정세액,T001,인원,73603,명
2016,A0203,미추홀구(남구),B04,결정세액,T002,금액,96950,백만원
2016,A0204,남동구,B01,급여총계,T001,인원,198052,명
2016,A0204,남동구,B01,급여총계,T002,금액,5808628,백만원
2016,A0204,남동구,B02,과세대상근로소득(총급여),T001,인원,197366,명
2016,A0204,남동구,B02,과세대상근로소득(총급여),T002,금액,5769046,백만원
2016,A0204,남동구,B03,과세표준,T001,인원,171320,명
2016,A0204,남동구,B03,과세표준,T002,금액,2842691,백만원
2016,A0204,남동구,B04,결정세액,T001,인원,107150,명
2016,A0204,남동구,B04,결정세액,T002,금액,196098,백만원
2016,A0205,동구,B01,급여총계,T001,인원,23672,명
2016,A0205,동구,B01,급여총계,T002,금액,638751,백만원
2016,A0205,동구,B02,과세대상근로소득(총급여),T001,인원,23622,명
2016,A0205,동구,B02,과세대상근로소득(총급여),T002,금액,634890,백만원
2016,A0205,동구,B03,과세표준,T001,인원,20546,명
2016,A0205,동구,B03,과세표준,T002,금액,296945,백만원
2016,A0205,동구,B04,결정세액,T001,인원,12489,명
2016,A0205,동구,B04,결정세액,T002,금액,16317,백만원
2016,A0206,부평구,B01,급여총계,T001,인원,193564,명
2016,A0206,부평구,B01,급여총계,T002,금액,5574627,백만원
2016,A0206,부평구,B02,과세대상근로소득(총급여),T001,인원,192958,명
2016,A0206,부평구,B02,과세대상근로소득(총급여),T002,금액,5538274,백만원
2016,A0206,부평구,B03,과세표준,T001,인원,167005,명
2016,A0206,부평구,B03,과세표준,T002,금액,2720370,백만원
2016,A0206,부평구,B04,결정세액,T001,인원,102851,명
2016,A0206,부평구,B04,결정세액,T002,금액,188293,백만원
2016,A0207,서구,B01,급여총계,T001,인원,192051,명
2016,A0207,서구,B01,급여총계,T002,금액,5822861,백만원
2016,A0207,서구,B02,과세대상근로소득(총급여),T001,인원,191436,명
2016,A0207,서구,B02,과세대상근로소득(총급여),T002,금액,5777262,백만원
2016,A0207,서구,B03,과세표준,T001,인원,166670,명
2016,A0207,서구,B03,과세표준,T002,금액,2879692,백만원
2016,A0207,서구,B04,결정세액,T001,인원,104877,명
2016,A0207,서구,B04,결정세액,T002,금액,209240,백만원
2016,A0208,연수구,B01,급여총계,T001,인원,126513,명
2016,A0208,연수구,B01,급여총계,T002,금액,4999229,백만원
2016,A0208,연수구,B02,과세대상근로소득(총급여),T001,인원,126094,명
2016,A0208,연수구,B02,과세대상근로소득(총급여),T002,금액,4960740,백만원
