follower_id,follower_band,leader_id,leader_band,kind,months,current_ratio,hist_p10,hist_p25,hist_median,hist_p75,hist_p90,regime_now,regime_normal,normal_used,normal_basis,observed_gap,structural_gap,recoverable_gap,structural_flags,episodes,successes,transmission_p,transmission_status,catchup_median,leader_move,follower_start,mispricing,mispricing_status,size_premium,follower_name,leader_name
65,59,929,59,UPPER_GRADE,124,0.39508700102354144,0.40080190410517064,0.44446554530656535,0.5504075235109718,0.5904040404040405,0.6262149028077754,바닥형성,0.41711229946524064,0.41711229946524064,현 국면(바닥형성) 과거 중앙값,0.0528042411358686,0.010560848227173715,0.04224339290869489,세대수(대단지) 격차|역 접근 격차,2,2,1.0,PROXY,1.72375,PARTIAL,,0.014785187518043209,PROXY(구조 플래그),,TS굿모닝아파트,루원e편한세상하늘채
65,59,788,59,BUYER_CHOICE,123,0.752,0.7164948453608248,0.7244444444444444,0.7470817120622568,0.7620320855614974,0.7967032967032966,바닥형성,0.752,0.752,현 국면(바닥형성) 과거 중앙값,0.0,0.0,0.0,세대수(대단지) 격차,1,1,1.0,PROXY,1.5124,NONE,,0.0,PROXY(구조 플래그),,TS굿모닝아파트,동산휴먼시아2단지
65,84,333,84,LOCAL,167,0.522367335603963,0.4344295774647887,0.4841778621495327,0.5296515345268542,0.554258604858232,0.5820393000972087,바닥형성,0.5173076923076924,0.5173076923076924,현 국면(바닥형성) 과거 중앙값,-0.009780723100597483,0.0,0.0,세대수(대단지) 격차|역 접근 격차,1,1,1.0,PROXY,2.0,NONE,P25↑|Median↑|Gap 축소,0.0,PROXY(구조 플래그),,TS굿모닝아파트,간석 래미안자이아파트
65,84,566,84,GRADE,168,0.4368857780091655,0.3999448529411765,0.4195169588414634,0.47573591253153913,0.5093970347134904,0.5308439154164725,바닥형성,0.43686006825938567,0.43686006825938567,현 국면(바닥형성) 과거 중앙값,-5.8851224105401726e-05,0.0,0.0,세대수(대단지) 격차,5,3,0.6,VERIFIED,0.7891,PARTIAL,P25↑|Median↑|Gap 축소,0.0,PROXY(구조 플래그),,TS굿모닝아파트,삼산타운7단지
65,84,5,84,UPPER_GRADE,114,1.2101565636290648,0.9841688654353562,1.0,1.06426735218509,1.15,1.1918155158624368,바닥형성,1.15,1.15,현 국면(바닥형성) 과거 중앙값,-0.052310055329621616,0.0,0.0,,2,1,0.5,PROXY,0.5544,UNKNOWN,P25↑|Median↑,0.0,PROXY,,TS굿모닝아파트,광해리드빌
65,84,788,84,BUYER_CHOICE,149,0.8508741145122506,0.7047349214328148,0.727570814728312,0.7723704866562009,0.8186619718309859,0.8470588235294118,바닥형성,0.8303249097472925,0.8303249097472925,현 국면(바닥형성) 과거 중앙값,-0.024748390086493065,0.0,0.0,세대수(대단지) 격차,3,2,0.6666666666666666,VERIFIED,1.0309,NONE,P25↑|Median↑|Gap 축소,0.0,PROXY(구조 플래그),,TS굿모닝아파트,동산휴먼시아2단지
822,74,820,74,LOCAL,78,1.00875,0.986921052631579,1.0098214285714286,1.036619718309859,1.0813568670711529,1.1329251700680272,침체,1.0445859872611465,1.0445859872611465,현 국면(침체) 과거 중앙값,0.034306402439024344,0.0018148086890243872,0.03249159374999996,,2,1,0.5,PROXY,0.9470999999999999,CONFIRMED,거래량↑,0.01624579687499998,PROXY,,e편한세상 영종국제도시 오션하임,영종국제도시 화성파크드림
822,74,916,74,UPPER_GRADE,93,0.682174807785749,0.6767514072881845,0.6873696149717456,0.7036550140719893,0.7343338925097856,0.7697594185890321,침체,0.7032590051457976,0.7032590051457976,현 국면(침체) 과거 중앙값,0.02998070014855695,0.01450616176687928,0.01547453838167767,,2,1,0.5,PROXY,0.51615,PARTIAL,거래량↑,0.005416088433587184,PROXY,,e편한세상 영종국제도시 오션하임,루원 호반베르디움 더센트럴아파트
822,84,839,84,GRADE,89,1.011086574244469,1.0045153076330906,1.0227597402597404,1.0454575092371223,1.0754834529505581,1.1187327369303885,침체,1.0232558139534884,1.0232558139534884,현 국면(침체) 과거 중앙값,0.011892666079268956,0.006309059355052181,0.005583606724216775,,2,1,0.5,PROXY,0.46950000000000003,NONE,거래량↑,0.001116721344843355,PROXY,,e편한세상 영종국제도시 오션하임,영종센트럴푸르지오자이 아파트
822,84,5,84,UPPER_GRADE,63,1.851063829787234,1.6902653061224489,1.79,1.911764705882353,2.0934579439252334,2.133640552995392,침체,1.7975206611570247,1.7975206611570247,현 국면(침체) 과거 중앙값,-0.029787234042553193,0.0,0.0,,1,1,1.0,PROXY,0.547,UNKNOWN,거래량↑,0.0,PROXY,,e편한세상 영종국제도시 오션하임,광해리드빌
399,84,7813,84,LOCAL,109,1.3968641114982578,1.0931111111111111,1.1740853658536585,1.3851111111111112,1.4814814814814814,1.544902073732719,바닥형성,1.4466483516483515,1.4466483516483515,현 국면(바닥형성) 과거 중앙값,0.034413504908340775,0.006882700981668155,0.02753080392667262,학군(학원가 밀도 격차)|역 접근 격차,2,1,0.5,PROXY,1.0497,NONE,거래량↑,0.005506160785334524,PROXY(구조 플래그),,e편한세상서창아파트,월곶2차풍림아이원
399,84,7891,84,UPPER_GRADE,93,0.819672131147541,0.796531769457822,0.8231172839506173,0.8393655092368701,0.8762474012474013,0.9276190476190478,바닥형성,0.8414607948442534,0.8414607948442534,현 국면(바닥형성) 과거 중앙값,0.025893854865508353,0.003231553087215445,0.02266230177829291,학군(학원가 밀도 격차),3,2,0.6666666666666666,VERIFIED,0.9752,NONE,거래량↑,0.0060432804742114425,PROXY(구조 플래그),,e편한세상서창아파트,시흥배곧한신더휴
399,84,306,84,BUYER_CHOICE,109,0.89646348970614,0.8161621004566211,0.8512082332139457,0.8922000307266862,0.9046536546595844,0.9241038115132039,바닥형성,0.8795652173913043,0.8795652173913043,현 국면(바닥형성) 과거 중앙값,-0.019212074307524467,0.0,0.0,,3,2,0.6666666666666666,VERIFIED,0.8407,NONE,거래량↑,0.0,VERIFIED,,e편한세상서창아파트,구월유승한내들퍼스티지아파트
245,74,246,74,LOCAL,83,0.738578208283898,0.7172294372294372,0.7432432432432432,0.7760989010989011,0.8080949057920447,0.8413865546218487,바닥형성,0.7488025347125151,0.7488025347125151,현 국면(바닥형성) 과거 중앙값,0.01365423586946395,0.0008486107592871849,0.012805625110176765,,2,1,0.5,PROXY,0.93785,PARTIAL,P25↑|Median↑,0.004481968788561867,PROXY,,e편한세상송도아파트,송도더샵센트럴시티아파트
245,74,967,74,GRADE,88,0.9117081562436753,0.8703664138446747,0.9054829339143065,0.9527824620573356,1.0124973599691207,1.0357703846565949,바닥형성,0.9176470588235294,0.9176470588235294,현 국면(바닥형성) 과거 중앙값,0.006471881016507649,0.005324092918230017,0.0011477880982776315,,2,0,0.0,PROXY,0.17735,NONE,P25↑|Median↑|Gap 축소,0.0,PROXY,,e편한세상송도아파트,청라모아미래도아파트
245,74,3358,74,UPPER_GRADE,95,0.3573762071091021,0.4096654275092937,0.45569620253164556,0.49615384615384617,0.5528455284552846,0.5694736842105264,바닥형성,0.46987951807228917,0.46987951807228917,현 국면(바닥형성) 과거 중앙값,0.2394301233319109,0.13833075375501153,0.10109936957689938,,2,1,0.5,PROXY,0.42225,PARTIAL,P25↑|Median↑,0.03538477935191478,PROXY,,e편한세상송도아파트,영등포푸르지오
245,84,285,84,LOCAL,94,0.8207038123167156,0.836173001310616,0.8648645172354656,0.9038076483013553,0.9453501424661043,1.0457817337461301,바닥형성,0.8953229842770117,0.8953229842770117,현 국면(바닥형성) 과거 중앙값,0.08334329987133339,0.08334329987133339,0.0,,3,1,0.3333333333333333,VERIFIED,-0.2138,CONFIRMED,거래량↑,0.0,VERIFIED,,e편한세상송도아파트,송도더샵그린스퀘어
245,84,2764,84,UPPER_GRADE,83,0.3097015182884748,0.3230947304294853,0.3722943722943723,0.39640965273690404,0.43740095087163233,0.4718952527247458,바닥형성,0.38561046511627906,0.38561046511627906,현 국면(바닥형성) 과거 중앙값,0.19685395935744185,0.1821292831975052,0.014724676159936652,,2,0,0.0,PROXY,0.0748,PARTIAL,거래량↑,0.0,PROXY,,e편한세상송도아파트,목동힐스테이트
245,84,246,74,BUYER_CHOICE,83,0.8470188238210763,0.8605771873568483,0.8952380952380953,0.9308943089430894,1.0056497175141244,1.0624938930437071,바닥형성,0.9134267950409845,0.9134267950409845,현 국면(바닥형성) 과거 중앙값,0.0727020179180626,0.035842094833604864,0.03685992308445774,,2,1,0.5,PROXY,0.507,PARTIAL,거래량↑,0.012900973079560209,PROXY,1.3370753198339407,e편한세상송도아파트,송도더샵센트럴시티아파트
840,59,831,59,GRADE,77,1.4,1.2692307692307692,1.3508935219657483,1.4,1.4276041666666668,1.4857212003872218,침체,1.402805611222445,1.402805611222445,현 국면(침체) 과거 중앙값,0.002000000000000113,0.00016660000000000958,0.0018334000000001032,,2,1,0.5,PROXY,0.9167,NONE,거래량↑,0.0003666800000000207,PROXY,,e편한세상영종하늘도시아파트,영종신명스카이뷰주얼리
840,59,929,59,UPPER_GRADE,77,0.7330043859649122,0.6892997382198953,0.7833327686678412,0.8016947055912914,0.8333333333333334,0.8581657006478008,침체,0.7869009584664537,0.7869009584664537,현 국면(침체) 과거 중앙값,0.06849219323175994,,,세대수(대단지) 격차,0,0,,UNKNOWN,,PARTIAL,거래량↑,,NOT_CALCULATED,,e편한세상영종하늘도시아파트,루원e편한세상하늘채
840,84,839,84,LOCAL,89,0.9105818074026166,0.8864938862307283,0.9063021970962354,0.9281551781551782,0.9876157407407407,1.0679578661230038,침체,0.9325581395348838,0.9325581395348838,현 국면(침체) 과거 중앙값,0.02356564293485004,0.0102298455980184,0.013335797336831639,,2,1,0.5,PROXY,0.5659000000000001,NONE,,0.001333579733683164,PROXY,,e편한세상영종하늘도시아파트,영종센트럴푸르지오자이 아파트
840,84,822,84,GRADE,93,0.9014718989199958,0.8422926426012676,0.8602150537634409,0.8952570217276099,0.9437812224507787,1.0105874272611244,침체,0.9310344827586207,0.9310344827586207,현 국면(침체) 과거 중앙값,0.03175240486370819,0.01883235132466533,0.012920053539042863,,3,1,0.3333333333333333,VERIFIED,0.4069,NONE,,0.0008613369026028575,VERIFIED,,e편한세상영종하늘도시아파트,e편한세상 영종국제도시 오션하임
840,84,5,84,UPPER_GRADE,63,1.687479370177082,1.608936170212766,1.6813417190775681,1.7338709677419355,1.8,1.8624204607366441,침체,1.6735537190082646,1.6735537190082646,현 국면(침체) 과거 중앙값,-0.008321006377416876,0.0,0.0,,1,0,0.0,PROXY,0.4227,UNKNOWN,,0.0,PROXY,,e편한세상영종하늘도시아파트,광해리드빌
885,59,731,59,GRADE,236,0.7838966836734693,0.7342246642246641,0.7896967237865177,0.8368200836820083,0.9052497083921665,1.0043010752688173,바닥형성,0.7954545454545454,0.7954545454545454,현 국면(바닥형성) 과거 중앙값,0.014529883381924236,0.0,0.014529883381924236,,4,4,1.0,VERIFIED,1.8,PARTIAL,,0.005085459183673482,VERIFIED,,가이아샹베르2차아파트,학마을영남아파트
885,59,9147,59,UPPER_GRADE,236,0.7264029322548029,0.7252145810560334,0.7811830785986124,0.851664984863774,0.9827674619453741,1.0770989010989012,바닥형성,0.8121212121212121,0.8121212121212121,현 국면(바닥형성) 과거 중앙값,0.10554862819371286,0.02110972563874257,0.08443890255497029,학군(학원가 밀도 격차)|역 접근 격차,5,5,1.0,VERIFIED,1.7965,CONFIRMED,,0.042219451277485144,PROXY(구조 플래그),,가이아샹베르2차아파트,풍년마을청구한라
885,59,884,84,BUYER_CHOICE,236,0.8897818871503083,0.7303414634146341,0.8076388888888889,0.851808634772462,0.8748180649547952,0.9020338983050848,바닥형성,0.8893805309734514,0.8893805309734514,현 국면(바닥형성) 과거 중앙값,-0.0004512760993515189,0.0,0.0,,6,4,0.6666666666666666,VERIFIED,1.53655,NONE,Gap 축소,0.0,VERIFIED,0.7999143713429427,가이아샹베르2차아파트,태평샹베르1차아파트
885,84,870,84,LOCAL,240,0.8185480917148926,0.7900162778079218,0.8236908047070765,0.8560606060606061,0.888235294117647,0.9443090717299578,바닥형성,0.8608058608058609,0.8608058608058609,현 국면(바닥형성) 과거 중앙값,0.0490909402631248,0.02555674350098277,0.02353419676214203,역 접근 격차,5,3,0.6,VERIFIED,0.5794,PARTIAL,,0.0049421813200498255,PROXY(구조 플래그),,가이아샹베르2차아파트,검암1차신명스카이뷰
885,84,671,84,GRADE,240,0.8309128339493754,0.8045251822038507,0.8349528857479387,0.860655737704918,0.9025155279503105,0.9822215052028717,바닥형성,0.8468468468468469,0.8468468468468469,현 국면(바닥형성) 과거 중앙값,0.018815696081056685,0.0,0.018815696081056685,,4,4,1.0,VERIFIED,2.0,NONE,,0.0037631392162113374,VERIFIED,,가이아샹베르2차아파트,계산 현대 아파트
885,84,752,84,UPPER_GRADE,144,0.6159949387043913,0.5516520703637269,0.586,0.6313188405797101,0.652328084469995,0.6702615842555246,바닥형성,0.632,0.632,현 국면(바닥형성) 과거 중앙값,0.025324464075330295,0.0009889203221416475,0.024335543753188648,,4,3,0.75,VERIFIED,0.96095,NONE,,0.0036503315629782974,VERIFIED,,가이아샹베르2차아파트,계양센트레빌3단지
922,59,929,59,LOCAL,196,0.3070860745614035,0.3279078947368421,0.37570286755941945,0.46441206030150756,0.5,0.5350719424460432,바닥형성,0.44813278008298757,0.44813278008298757,현 국면(바닥형성) 과거 중앙값,0.31474311139538663,0.08561012629954518,0.22913298509584146,연식·상품성 격차|세대수(대단지) 격차,4,2,0.5,VERIFIED,0.9279999999999999,PARTIAL,P25↑|Median↑|거래량↑|Gap 축소,0.0801965447835445,PROXY(구조 플래그),,가정 하나2차 아파트,루원e편한세상하늘채
922,59,5826,59,GRADE,209,0.24226086264523317,0.2543859649122807,0.2932551319648094,0.34375,0.36958299812282114,0.42787500000000006,바닥형성,0.3253012048192771,0.3253012048192771,현 국면(바닥형성) 과거 중앙값,0.2552721629794684,0.2552721629794684,0.0,학군(학원가 밀도 격차)|연식·상품성 격차|세대수(대단지) 격차,5,2,0.4,VERIFIED,-1.9967,CONFIRMED,P25↑|Median↑|거래량↑,0.0,PROXY(구조 플래그),,가정 하나2차 아파트,중동팰리스카운티
922,84,915,84,LOCAL,88,0.34375,0.3286631084000508,0.3384671987320994,0.35030714761241905,0.3776632302405498,0.4610531424411551,바닥형성,0.36080475332903916,0.36080475332903916,현 국면(바닥형성) 과거 중앙값,0.04726864923945701,0.03893518637854074,0.008333462860916272,연식·상품성 격차|세대수(대단지) 격차,1,0,0.0,PROXY,0.3763,NONE,,0.0,PROXY(구조 플래그),,가정 하나2차 아파트,루원시티프라디움아파트
922,84,726,84,GRADE,200,0.5945945945945946,0.5555555555555556,0.5860964912280702,0.6389684813753582,0.6985329992474799,0.7340823970037453,바닥형성,0.6203511633380221,0.6203511633380221,현 국면(바닥형성) 과거 중앙값,0.04151933657194258,0.04151933657194258,0.0,,3,1,0.3333333333333333,VERIFIED,-0.0613,NONE,,0.0,VERIFIED,,가정 하나2차 아파트,용종 초정마을하나아파트
922,84,527,59,BUYER_CHOICE,198,0.8,0.7774568518782854,0.8148148148148148,0.955,1.1020960108181204,1.1590889649272884,바닥형성,0.9129771851351731,0.9129771851351731,현 국면(바닥형성) 과거 중앙값,0.1237459018413981,0.0,0.1237459018413981,,6,4,0.6666666666666666,VERIFIED,1.1483,NONE,,0.01649945357885308,VERIFIED,1.7634822804314332,가정 하나2차 아파트,산곡2차현대
924,84,915,84,LOCAL,103,0.40625,0.3942652329749104,0.40625,0.4170542635658915,0.4823008849557522,0.5183861082737488,바닥형성,0.43543307086614175,0.43543307086614175,현 국면(바닥형성) 과거 중앙값,0.0670207956600362,0.006702079566003619,0.06031871609403258,연식·상품성 격차,3,3,1.0,VERIFIED,1.3394,NONE,P25↑,0.024127486437613033,PROXY(구조 플래그),,가정 한국 아파트,루원시티프라디움아파트
924,84,726,84,GRADE,240,0.7003446399419554,0.6614412581752959,0.6855263157894737,0.7096774193548387,0.7453687821612349,0.7902539503159852,바닥형성,0.6976744186046512,0.6976744186046512,현 국면(바닥형성) 과거 중앙값,-0.003827317250136038,0.0,0.0,,4,4,1.0,VERIFIED,1.64435,NONE,P25↑,0.0,VERIFIED,,가정 한국 아파트,용종 초정마을하나아파트
924,84,527,74,BUYER_CHOICE,240,0.7926829268292683,0.7362393817017128,0.8095894607843137,0.876,0.9331748656469616,1.005,바닥형성,0.8245098039215686,0.8245098039215686,현 국면(바닥형성) 과거 중앙값,0.038600968649401025,0.0,0.038600968649401025,,6,4,0.6666666666666666,VERIFIED,1.1088,NONE,P25↑|Gap 축소,0.010293591639840274,VERIFIED,1.432016632016632,가정 한국 아파트,산곡2차현대
953,84,518,84,LOCAL,215,0.5783745822518742,0.5858218232044199,0.6285856371791299,0.6781480908742512,0.7544753195395805,0.7875308217642751,바닥형성,0.655072463768116,0.655072463768116,현 국면(바닥형성) 과거 중앙값,0.11708304921727175,0.01170830492172717,0.10537474429554458,역 접근 격차,4,3,0.75,VERIFIED,1.9605000000000001,NONE,,0.015806211644331686,PROXY(구조 플래그),,가좌 범양파크 아파트,산곡 한화2차 아파트
953,84,671,84,GRADE,215,0.7175059045819556,0.7207546458592483,0.7712022132796781,0.8255239703536916,0.8577768385460693,0.8809138230190862,바닥형성,0.7914113938531153,0.7914113938531153,현 국면(바닥형성) 과거 중앙값,0.09338441402939472,0.0,0.09338441402939472,,3,3,1.0,VERIFIED,1.5766,NONE,,0.018676882805878946,VERIFIED,,가좌 범양파크 아파트,계산 현대 아파트
953,84,566,84,UPPER_GRADE,215,0.39454696207169165,0.396905076429515,0.43152699012812434,0.512975611024103,0.5583137819099546,0.5866657912877917,바닥형성,0.4987562189054726,0.4987562189054726,현 국면(바닥형성) 과거 중앙값,0.20893826058443865,0.020893826058443865,0.18804443452599479,연식·상품성 격차,3,2,0.6666666666666666,VERIFIED,1.7114,PARTIAL,,0.04387703472273211,PROXY(구조 플래그),,가좌 범양파크 아파트,삼산타운7단지
953,84,954,59,BUYER_CHOICE,200,0.7636912406884151,0.7781207028265852,0.8538680484600788,0.8858267716535433,0.9324200913242009,1.083021053624106,바닥형성,0.8505549682875264,0.8505549682875264,현 국면(바닥형성) 과거 중앙값,0.10212594228213057,0.020425188456426102,0.08170075382570446,연식·상품성 격차|세대수(대단지) 격차,5,3,0.6,VERIFIED,1.5433,NONE,,0.009804090459084536,PROXY(구조 플래그),1.8546658873952853,가좌 범양파크 아파트,가좌한신휴플러스아파트
950,59,945,59,LOCAL,82,0.34045954045954047,0.3116883116883117,0.3340194264569843,0.4032197624812637,0.45189099917423614,0.4777777777777778,바닥형성,0.44235214299082914,0.44235214299082914,현 국면(바닥형성) 과거 중앙값,0.2303427351846267,0.1211142101600767,0.10922852502455,연식·상품성 격차,2,1,0.5,PROXY,0.5742,PARTIAL,P25↑|Median↑|Gap 축소,0.038229983758592496,PROXY(구조 플래그),,가좌 진주1단지 아파트,"가좌두산위브트레지움1,2단지아파트"
950,59,731,59,GRADE,216,0.414873417721519,0.38051476793248945,0.44052863436123346,0.4673228346456693,0.5475285171102662,0.6371501420558024,바닥형성,0.4665391969407266,0.4665391969407266,현 국면(바닥형성) 과거 중앙값,0.11074263332641633,0.011074263332641637,0.0996683699937747,연식·상품성 격차,4,3,0.75,VERIFIED,2.0,PARTIAL,P25↑|Median↑|Gap 축소,0.05232589424673171,PROXY(구조 플래그),,가좌 진주1단지 아파트,학마을영남아파트
949,59,945,59,LOCAL,106,0.5820614605434262,0.5775955056179776,0.5858168864628724,0.6033391856303599,0.6314752142102587,0.6879876457745354,바닥형성,0.5928549973717805,0.5928549973717805,현 국면(바닥형성) 과거 중앙값,0.01820603162021694,0.0018206031620216952,0.016385428458195246,연식·상품성 격차,3,2,0.6666666666666666,VERIFIED,1.6326,PARTIAL,P25↑|Median↑,0.007646533280491114,PROXY(구조 플래그),,가좌 진주2단지 아파트,"가좌두산위브트레지움1,2단지아파트"
949,59,731,59,GRADE,239,0.6918512658227849,0.6697868217054264,0.6930269355313512,0.7403028028028028,0.7922242722592393,0.8683991683991684,바닥형성,0.6821705426356589,0.6821705426356589,현 국면(바닥형성) 과거 중앙값,-0.014191060126582408,0.0,0.0,연식·상품성 격차,4,4,1.0,VERIFIED,1.7707000000000002,PARTIAL,P25↑|Median↑,0.0,PROXY(구조 플래그),,가좌 진주2단지 아파트,학마을영남아파트
949,59,527,59,BUYER_CHOICE,237,0.8148148148148148,0.7577777777777778,0.8150244584206848,0.860697595246201,0.9207506438418422,0.9583333333333334,바닥형성,0.8327566320645905,0.8327566320645905,현 국면(바닥형성) 과거 중앙값,0.02154509079716836,0.002154509079716836,0.019390581717451522,연식·상품성 격차,6,4,0.6666666666666666,VERIFIED,1.22905,NONE,P25↑|Median↑|Gap 축소,0.005170821791320406,PROXY(구조 플래그),,가좌 진주2단지 아파트,산곡2차현대
949,84,518,84,LOCAL,216,0.5887110714724134,0.6255924321316428,0.6557377049180327,0.7139673105497771,0.75625,0.7993347193347193,바닥형성,0.6410628019323672,0.6410628019323672,현 국면(바닥형성) 과거 중앙값,0.08166396537460763,0.008166396537460763,0.07349756883714686,연식·상품성 격차,4,2,0.5,VERIFIED,1.1290499999999999,NONE,,0.007349756883714687,PROXY(구조 플래그),,가좌 진주2단지 아파트,산곡 한화2차 아파트
949,84,671,84,GRADE,216,0.7243597061713377,0.7773851590106007,0.8080808080808081,0.8402366863905325,0.86996336996337,0.9148129423660263,바닥형성,0.7891524177238463,0.7891524177238463,현 국면(바닥형성) 과거 중앙값,0.08210417924003867,0.0,0.08210417924003867,,3,3,1.0,VERIFIED,2.0,NONE,,0.016420835848007735,VERIFIED,,가좌 진주2단지 아파트,계산 현대 아파트
949,84,566,84,UPPER_GRADE,216,0.3969811320754717,0.42016806722689076,0.45901639344262296,0.5238095238095238,0.5583333333333333,0.5905921101878883,바닥형성,0.49154228855721394,0.49154228855721394,현 국면(바닥형성) 과거 중앙값,0.1923764418302651,0.1923764418302651,0.0,연식·상품성 격차,3,1,0.3333333333333333,VERIFIED,-0.9606,PARTIAL,,0.0,PROXY(구조 플래그),,가좌 진주2단지 아파트,삼산타운7단지
949,84,954,59,BUYER_CHOICE,201,0.7735294117647059,0.8483362178618346,0.8710172955974843,0.8975294117647059,0.9284014709063378,1.1348647931761389,바닥형성,0.8615659383636648,0.8615659383636648,현 국면(바닥형성) 과거 중앙값,0.10218199522390925,0.02043639904478184,0.08174559617912741,연식·상품성 격차|세대수(대단지) 격차,4,3,0.75,VERIFIED,1.4732,NONE,,0.012261839426869113,PROXY(구조 플래그),1.8405619642972222,가좌 진주2단지 아파트,가좌한신휴플러스아파트
951,59,945,59,LOCAL,103,0.5577523256977093,0.5666666666666667,0.5876840696117804,0.6073059360730594,0.6408839779005525,0.6692307692307692,바닥형성,0.5906902480962908,0.5906902480962908,현 국면(바닥형성) 과거 중앙값,0.055761750773329455,0.03707598808918676,0.0186857626841427,연식·상품성 격차,3,1,0.3333333333333333,VERIFIED,0.4351,PARTIAL,P25↑|Median↑|Gap 축소,0.004360011292966629,PROXY(구조 플래그),,가좌 진주3단지 아파트,"가좌두산위브트레지움1,2단지아파트"
951,59,731,59,GRADE,237,0.6703420509188873,0.6732128696878029,0.6940796643417612,0.7457296347505473,0.8318122893440498,0.8761047645583728,바닥형성,0.6807692307692308,0.6807692307692308,현 국면(바닥형성) 과거 중앙값,0.015316761362086454,0.0,0.015316761362086454,,4,3,0.75,VERIFIED,1.5796000000000001,PARTIAL,P25↑|Median↑,0.008041299715095387,VERIFIED,,가좌 진주3단지 아파트,학마을영남아파트
951,59,527,59,BUYER_CHOICE,236,0.7926262626262626,0.7636363636363637,0.8066239316239316,0.8689655172413793,0.9504189128517684,0.9935294117647059,바닥형성,0.8445475638051044,0.8445475638051044,현 국면(바닥형성) 과거 중앙값,0.06147824397824407,0.0061478243978244085,0.05533041958041966,연식·상품성 격차,6,4,0.6666666666666666,VERIFIED,1.1554,NONE,P25↑|Median↑|Gap 축소,0.014754778554778575,PROXY(구조 플래그),,가좌 진주3단지 아파트,산곡2차현대
951,74,527,74,LOCAL,231,0.823170731707317,0.7871030303030303,0.8146674845277768,0.8831908831908832,0.9573185957696827,1.0130889968926777,바닥형성,0.8573717948717948,0.8573717948717948,현 국면(바닥형성) 과거 중앙값,0.039890585821746066,0.003989058582174604,0.03590152723957146,연식·상품성 격차,6,3,0.5,VERIFIED,1.18965,NONE,P25↑|Median↑|거래량↑|Gap 축소,0.007180305447914293,PROXY(구조 플래그),,가좌 진주3단지 아파트,산곡2차현대
951,74,679,74,GRADE,231,0.8106060606060606,0.7369843499197432,0.7688948605979173,0.7913669064748201,0.8311511260003722,0.8571428571428571,바닥형성,0.7847222222222222,0.7847222222222222,현 국면(바닥형성) 과거 중앙값,-0.03298471440064355,0.0,0.0,,4,4,1.0,VERIFIED,1.50525,NONE,P25↑|Median↑|거래량↑|Gap 축소,0.0,VERIFIED,,가좌 진주3단지 아파트,계산은행마을아주아파트
951,74,954,59,BUYER_CHOICE,215,0.7867647058823529,0.7936507936507936,0.84,0.8695652173913043,0.8983533417476298,0.9725274725274725,바닥형성,0.8576158940397351,0.8576158940397351,현 국면(바닥형성) 과거 중앙값,0.08261412673177387,0.008261412673177385,0.07435271405859649,연식·상품성 격차,5,3,0.6,VERIFIED,1.7817,NONE,P25↑|Median↑|거래량↑|Gap 축소,0.017844651374063155,PROXY(구조 플래그),1.594170758751782,가좌 진주3단지 아파트,가좌한신휴플러스아파트
948,84,518,84,LOCAL,219,0.6615214994487321,0.6473021978021978,0.6907983193277311,0.7435131834116506,0.8075956463242143,0.8329931972789115,바닥형성,0.6947185452600615,0.6947185452600615,현 국면(바닥형성) 과거 중앙값,0.04778488502693191,0.00477848850269319,0.04300639652423872,세대수(대단지) 격차,5,3,0.6,VERIFIED,2.0,NONE,,0.005160767582908646,PROXY(구조 플래그),,가좌 진주4단지 아파트,산곡 한화2차 아파트
948,84,671,84,GRADE,219,0.8247520075578649,0.8139993129171574,0.8467095404595404,0.875,0.9140469868390672,0.9371926578703929,바닥형성,0.8620689655172413,0.8620689655172413,현 국면(바닥형성) 과거 중앙값,0.04328767123287662,0.004328767123287662,0.03895890410958896,세대수(대단지) 격차,4,4,1.0,VERIFIED,2.0,NONE,,0.007791780821917792,PROXY(구조 플래그),,가좌 진주4단지 아파트,계산 현대 아파트
948,84,566,84,UPPER_GRADE,219,0.4519774011299435,0.45237758945386064,0.4847537138389367,0.545694137677158,0.5912523332767691,0.6145367591079013,바닥형성,0.5113636363636364,0.5113636363636364,현 국면(바닥형성) 과거 중앙값,0.11613308223477714,0.023226616446955423,0.09290646578782172,연식·상품성 격차|세대수(대단지) 격차,4,3,0.75,VERIFIED,1.04115,PARTIAL,,0.0243879472693032,PROXY(구조 플래그),,가좌 진주4단지 아파트,삼산타운7단지
948,84,945,59,BUYER_CHOICE,90,0.7793522267206479,0.7708333333333334,0.809080367180377,0.8330489192263937,0.8708068718449764,0.9062506842416412,바닥형성,0.8450552825552826,0.8450552825552826,현 국면(바닥형성) 과거 중앙값,0.07775000901238262,0.030672378555384947,0.04707763045699767,연식·상품성 격차|세대수(대단지) 격차,3,2,0.6666666666666666,VERIFIED,0.8055,PARTIAL,,0.010984780439966122,PROXY(구조 플래그),1.8259322033898304,가좌 진주4단지 아파트,"가좌두산위브트레지움1,2단지아파트"
947,84,518,84,LOCAL,231,0.6980782972328561,0.6722820747555039,0.7020547035562624,0.7607312815362173,0.8060570381998954,0.8316831683168316,바닥형성,0.7083079813886901,0.7083079813886901,현 국면(바닥형성) 과거 중앙값,0.01444242395204693,0.001444242395204692,0.012998181556842238,세대수(대단지) 격차,5,3,0.6,VERIFIED,2.0,NONE,P25↑,0.0031195635736421374,PROXY(구조 플래그),,가좌 진주5단지 아파트,산곡 한화2차 아파트
