ym,sido,sigungu,lawd_cd,level,unsold
201611,인천,남동구,28200,시군구,315
201611,인천,부평구,28237,시군구,0
201611,인천,계양구,28245,시군구,0
201611,인천,서구,28260,시군구,384
201611,인천,강화군,28710,시군구,0
201611,인천,옹진군,28720,시군구,0
201611,광주,계,,시도,691
201611,대전,계,,시도,606
201611,울산,계,,시도,509
201611,경기,계,,시도,14396
201611,경기,수원시,41111,시(구 합산),32
201611,경기,수원시,41113,시(구 합산),32
201611,경기,수원시,41115,시(구 합산),32
201611,경기,수원시,41117,시(구 합산),32
201611,경기,성남시,41131,시(구 합산),0
201611,경기,성남시,41133,시(구 합산),0
201611,경기,성남시,41135,시(구 합산),0
201611,경기,의정부시,41150,시군구,24
201611,경기,안양시,41171,시(구 합산),68
201611,경기,안양시,41173,시(구 합산),68
201611,경기,부천시,41192,시(구 합산),65
201611,경기,부천시,41194,시(구 합산),65
201611,경기,부천시,41196,시(구 합산),65
201611,경기,부천시,41190,시(구 합산),65
201611,경기,광명시,41210,시군구,0
201611,경기,평택시,41220,시군구,2880
201611,경기,동두천시,41250,시군구,0
201611,경기,안산시,41271,시(구 합산),344
201611,경기,안산시,41273,시(구 합산),344
201611,경기,고양시,41281,시(구 합산),469
201611,경기,고양시,41285,시(구 합산),469
201611,경기,고양시,41287,시(구 합산),469
201611,경기,과천시,41290,시군구,0
201611,경기,구리시,41310,시군구,0
201611,경기,남양주시,41360,시군구,1124
201611,경기,오산시,41370,시군구,613
201611,경기,시흥시,41390,시군구,37
201611,경기,군포시,41410,시군구,0
201611,경기,의왕시,41430,시군구,0
201611,경기,하남시,41450,시군구,18
201611,경기,용인시,41461,시(구 합산),4944
201611,경기,용인시,41463,시(구 합산),4944
201611,경기,용인시,41465,시(구 합산),4944
201611,경기,파주시,41480,시군구,100
201611,경기,이천시,41500,시군구,73
201611,경기,안성시,41550,시군구,1810
201611,경기,김포시,41570,시군구,355
201611,경기,양주시,41630,시군구,90
201611,경기,여주시,41670,시군구,0
201611,경기,화성시,41591,시(구 합산),262
201611,경기,화성시,41593,시(구 합산),262
201611,경기,화성시,41595,시(구 합산),262
201611,경기,화성시,41597,시(구 합산),262
201611,경기,화성시,41590,시(구 합산),262
201611,경기,광주시,41610,시군구,1000
201611,경기,연천군,41800,시군구,43
201611,경기,포천시,41650,시군구,0
201611,경기,가평군,41820,시군구,0
201611,경기,양평군,41830,시군구,45
201611,강원,계,,시도,3605
201611,충북,계,,시도,3920
201611,충남,계,,시도,9073
201611,세종,계,,시도,0
201611,전북,계,,시도,2533
201611,전남,계,,시도,1344
201611,경북,계,,시도,7266
201611,경남,계,,시도,7414
201611,제주,계,,시도,298
201612,서울,계,,시도,274
201612,서울,종로구,11110,시군구,1
201612,서울,중구,11140,시군구,0
201612,서울,용산구,11170,시군구,0
201612,서울,성동구,11200,시군구,80
201612,서울,광진구,11215,시군구,0
201612,서울,동대문구,11230,시군구,0
201612,서울,중랑구,11260,시군구,0
201612,서울,성북구,11290,시군구,0
201612,서울,강북구,11305,시군구,0
201612,서울,도봉구,11320,시군구,31
201612,서울,노원구,11350,시군구,0
201612,서울,은평구,11380,시군구,32
201612,서울,서대문구,11410,시군구,16
201612,서울,마포구,11440,시군구,0
201612,서울,양천구,11470,시군구,4
201612,서울,강서구,11500,시군구,0
201612,서울,구로구,11530,시군구,0
201612,서울,금천구,11545,시군구,0
201612,서울,영등포구,11560,시군구,54
201612,서울,동작구,11590,시군구,0
201612,서울,관악구,11620,시군구,0
201612,서울,서초구,11650,시군구,16
201612,서울,강남구,11680,시군구,0
201612,서울,송파구,11710,시군구,40
201612,서울,강동구,11740,시군구,0
201612,부산,계,,시도,1171
201612,대구,계,,시도,915
201612,인천,계,,시도,3053
201612,인천,중구,28110,시군구,2107
201612,인천,동구,28140,시군구,0
201612,인천,미추홀구,28177,시군구,404
201612,인천,연수구,28185,시군구,0
201612,인천,남동구,28200,시군구,315
201612,인천,부평구,28237,시군구,0
201612,인천,계양구,28245,시군구,0
201612,인천,서구,28260,시군구,227
201612,인천,강화군,28710,시군구,0
201612,인천,옹진군,28720,시군구,0
201612,광주,계,,시도,554
201612,대전,계,,시도,644
201612,울산,계,,시도,481
201612,경기,계,,시도,13362
201612,경기,수원시,41111,시(구 합산),32
201612,경기,수원시,41113,시(구 합산),32
201612,경기,수원시,41115,시(구 합산),32
201612,경기,수원시,41117,시(구 합산),32
201612,경기,성남시,41131,시(구 합산),0
201612,경기,성남시,41133,시(구 합산),0
201612,경기,성남시,41135,시(구 합산),0
201612,경기,의정부시,41150,시군구,16
201612,경기,안양시,41171,시(구 합산),68
201612,경기,안양시,41173,시(구 합산),68
201612,경기,부천시,41192,시(구 합산),35
201612,경기,부천시,41194,시(구 합산),35
201612,경기,부천시,41196,시(구 합산),35
201612,경기,부천시,41190,시(구 합산),35
201612,경기,광명시,41210,시군구,0
201612,경기,평택시,41220,시군구,2773
201612,경기,동두천시,41250,시군구,0
201612,경기,안산시,41271,시(구 합산),317
201612,경기,안산시,41273,시(구 합산),317
201612,경기,고양시,41281,시(구 합산),469
201612,경기,고양시,41285,시(구 합산),469
201612,경기,고양시,41287,시(구 합산),469
201612,경기,과천시,41290,시군구,0
201612,경기,구리시,41310,시군구,0
201612,경기,남양주시,41360,시군구,1073
201612,경기,오산시,41370,시군구,368
201612,경기,시흥시,41390,시군구,0
201612,경기,군포시,41410,시군구,0
201612,경기,의왕시,41430,시군구,0
201612,경기,하남시,41450,시군구,18
201612,경기,용인시,41461,시(구 합산),4699
201612,경기,용인시,41463,시(구 합산),4699
201612,경기,용인시,41465,시(구 합산),4699
201612,경기,파주시,41480,시군구,64
201612,경기,이천시,41500,시군구,81
201612,경기,안성시,41550,시군구,1718
201612,경기,김포시,41570,시군구,270
201612,경기,양주시,41630,시군구,76
201612,경기,여주시,41670,시군구,0
201612,경기,화성시,41591,시(구 합산),240
201612,경기,화성시,41593,시(구 합산),240
201612,경기,화성시,41595,시(구 합산),240
201612,경기,화성시,41597,시(구 합산),240
201612,경기,화성시,41590,시(구 합산),240
201612,경기,광주시,41610,시군구,965
201612,경기,연천군,41800,시군구,39
201612,경기,포천시,41650,시군구,0
201612,경기,가평군,41820,시군구,0
201612,경기,양평군,41830,시군구,41
201612,강원,계,,시도,3314
201612,충북,계,,시도,3989
201612,충남,계,,시도,9323
201612,세종,계,,시도,0
201612,전북,계,,시도,2382
201612,전남,계,,시도,1245
201612,경북,계,,시도,7421
201612,경남,계,,시도,8014
201612,제주,계,,시도,271
201701,서울,계,,시도,205
201701,서울,종로구,11110,시군구,1
201701,서울,중구,11140,시군구,0
201701,서울,용산구,11170,시군구,0
201701,서울,성동구,11200,시군구,77
201701,서울,광진구,11215,시군구,0
201701,서울,동대문구,11230,시군구,0
201701,서울,중랑구,11260,시군구,0
201701,서울,성북구,11290,시군구,0
201701,서울,강북구,11305,시군구,0
201701,서울,도봉구,11320,시군구,31
201701,서울,노원구,11350,시군구,0
201701,서울,은평구,11380,시군구,0
201701,서울,서대문구,11410,시군구,16
201701,서울,마포구,11440,시군구,0
201701,서울,양천구,11470,시군구,3
201701,서울,강서구,11500,시군구,0
201701,서울,구로구,11530,시군구,0
201701,서울,금천구,11545,시군구,0
201701,서울,영등포구,11560,시군구,0
201701,서울,동작구,11590,시군구,0
201701,서울,관악구,11620,시군구,0
201701,서울,서초구,11650,시군구,16
201701,서울,강남구,11680,시군구,0
201701,서울,송파구,11710,시군구,25
201701,서울,강동구,11740,시군구,36
201701,부산,계,,시도,1102
201701,대구,계,,시도,828
201701,인천,계,,시도,3641
201701,인천,중구,28110,시군구,1906
201701,인천,동구,28140,시군구,0
201701,인천,미추홀구,28177,시군구,404
201701,인천,연수구,28185,시군구,795
201701,인천,남동구,28200,시군구,315
201701,인천,부평구,28237,시군구,0
201701,인천,계양구,28245,시군구,0
201701,인천,서구,28260,시군구,221
201701,인천,강화군,28710,시군구,0
201701,인천,옹진군,28720,시군구,0
201701,광주,계,,시도,818
201701,대전,계,,시도,551
201701,울산,계,,시도,682
201701,경기,계,,시도,15092
201701,경기,수원시,41111,시(구 합산),10
201701,경기,수원시,41113,시(구 합산),10
201701,경기,수원시,41115,시(구 합산),10
201701,경기,수원시,41117,시(구 합산),10
201701,경기,성남시,41131,시(구 합산),0
201701,경기,성남시,41133,시(구 합산),0
201701,경기,성남시,41135,시(구 합산),0
201701,경기,의정부시,41150,시군구,14
201701,경기,안양시,41171,시(구 합산),68
201701,경기,안양시,41173,시(구 합산),68
201701,경기,부천시,41192,시(구 합산),30
201701,경기,부천시,41194,시(구 합산),30
201701,경기,부천시,41196,시(구 합산),30
201701,경기,부천시,41190,시(구 합산),30
201701,경기,광명시,41210,시군구,0
201701,경기,평택시,41220,시군구,2532
201701,경기,동두천시,41250,시군구,0
201701,경기,안산시,41271,시(구 합산),312
201701,경기,안산시,41273,시(구 합산),312
201701,경기,고양시,41281,시(구 합산),439
201701,경기,고양시,41285,시(구 합산),439
201701,경기,고양시,41287,시(구 합산),439
201701,경기,과천시,41290,시군구,0
201701,경기,구리시,41310,시군구,0
201701,경기,남양주시,41360,시군구,1027
201701,경기,오산시,41370,시군구,331
201701,경기,시흥시,41390,시군구,357
201701,경기,군포시,41410,시군구,0
201701,경기,의왕시,41430,시군구,0
201701,경기,하남시,41450,시군구,18
201701,경기,용인시,41461,시(구 합산),5285
201701,경기,용인시,41463,시(구 합산),5285
201701,경기,용인시,41465,시(구 합산),5285
201701,경기,파주시,41480,시군구,62
201701,경기,이천시,41500,시군구,54
201701,경기,안성시,41550,시군구,1628
201701,경기,김포시,41570,시군구,219
201701,경기,양주시,41630,시군구,73
201701,경기,여주시,41670,시군구,0
201701,경기,화성시,41591,시(구 합산),1828
201701,경기,화성시,41593,시(구 합산),1828
201701,경기,화성시,41595,시(구 합산),1828
201701,경기,화성시,41597,시(구 합산),1828
201701,경기,화성시,41590,시(구 합산),1828
201701,경기,광주시,41610,시군구,734
201701,경기,연천군,41800,시군구,38
201701,경기,포천시,41650,시군구,0
201701,경기,가평군,41820,시군구,0
201701,경기,양평군,41830,시군구,33
201701,강원,계,,시도,3466
201701,충북,계,,시도,4043
201701,충남,계,,시도,9094
201701,세종,계,,시도,0
201701,전북,계,,시도,2468
201701,전남,계,,시도,1153
201701,경북,계,,시도,8032
201701,경남,계,,시도,7785
201701,제주,계,,시도,353
201702,서울,계,,시도,187
201702,서울,종로구,11110,시군구,1
201702,서울,중구,11140,시군구,0
201702,서울,용산구,11170,시군구,0
201702,서울,성동구,11200,시군구,76
201702,서울,광진구,11215,시군구,0
201702,서울,동대문구,11230,시군구,0
201702,서울,중랑구,11260,시군구,0
201702,서울,성북구,11290,시군구,0
201702,서울,강북구,11305,시군구,0
201702,서울,도봉구,11320,시군구,34
201702,서울,노원구,11350,시군구,0
201702,서울,은평구,11380,시군구,0
201702,서울,서대문구,11410,시군구,0
201702,서울,마포구,11440,시군구,0
201702,서울,양천구,11470,시군구,3
201702,서울,강서구,11500,시군구,0
201702,서울,구로구,11530,시군구,0
201702,서울,금천구,11545,시군구,0
201702,서울,영등포구,11560,시군구,0
201702,서울,동작구,11590,시군구,0
201702,서울,관악구,11620,시군구,0
201702,서울,서초구,11650,시군구,16
201702,서울,강남구,11680,시군구,0
201702,서울,송파구,11710,시군구,21
201702,서울,강동구,11740,시군구,36
201702,부산,계,,시도,1041
201702,대구,계,,시도,703
201702,인천,계,,시도,3335
201702,인천,중구,28110,시군구,1751
201702,인천,동구,28140,시군구,0
201702,인천,미추홀구,28177,시군구,434
201702,인천,연수구,28185,시군구,672
201702,인천,남동구,28200,시군구,260
201702,인천,부평구,28237,시군구,0
201702,인천,계양구,28245,시군구,0
201702,인천,서구,28260,시군구,218
201702,인천,강화군,28710,시군구,0
201702,인천,옹진군,28720,시군구,0
201702,광주,계,,시도,764
201702,대전,계,,시도,726
201702,울산,계,,시도,811
201702,경기,계,,시도,14492
201702,경기,수원시,41111,시(구 합산),10
201702,경기,수원시,41113,시(구 합산),10
201702,경기,수원시,41115,시(구 합산),10
201702,경기,수원시,41117,시(구 합산),10
201702,경기,성남시,41131,시(구 합산),0
201702,경기,성남시,41133,시(구 합산),0
201702,경기,성남시,41135,시(구 합산),0
201702,경기,의정부시,41150,시군구,13
201702,경기,안양시,41171,시(구 합산),68
201702,경기,안양시,41173,시(구 합산),68
201702,경기,부천시,41192,시(구 합산),23
201702,경기,부천시,41194,시(구 합산),23
201702,경기,부천시,41196,시(구 합산),23
201702,경기,부천시,41190,시(구 합산),23
201702,경기,광명시,41210,시군구,0
201702,경기,평택시,41220,시군구,2301
201702,경기,동두천시,41250,시군구,0
201702,경기,안산시,41271,시(구 합산),292
201702,경기,안산시,41273,시(구 합산),292
201702,경기,고양시,41281,시(구 합산),439
201702,경기,고양시,41285,시(구 합산),439
201702,경기,고양시,41287,시(구 합산),439
201702,경기,과천시,41290,시군구,0
201702,경기,구리시,41310,시군구,0
201702,경기,남양주시,41360,시군구,1258
201702,경기,오산시,41370,시군구,320
201702,경기,시흥시,41390,시군구,225
201702,경기,군포시,41410,시군구,0
201702,경기,의왕시,41430,시군구,0
201702,경기,하남시,41450,시군구,18
201702,경기,용인시,41461,시(구 합산),4931
201702,경기,용인시,41463,시(구 합산),4931
201702,경기,용인시,41465,시(구 합산),4931
201702,경기,파주시,41480,시군구,47
201702,경기,이천시,41500,시군구,51
201702,경기,안성시,41550,시군구,1487
201702,경기,김포시,41570,시군구,153
201702,경기,양주시,41630,시군구,68
201702,경기,여주시,41670,시군구,0
201702,경기,화성시,41591,시(구 합산),2162
201702,경기,화성시,41593,시(구 합산),2162
201702,경기,화성시,41595,시(구 합산),2162
201702,경기,화성시,41597,시(구 합산),2162
201702,경기,화성시,41590,시(구 합산),2162
201702,경기,광주시,41610,시군구,561
201702,경기,연천군,41800,시군구,34
201702,경기,포천시,41650,시군구,0
201702,경기,가평군,41820,시군구,0
201702,경기,양평군,41830,시군구,31
201702,강원,계,,시도,3281
201702,충북,계,,시도,3982
201702,충남,계,,시도,8970
201702,세종,계,,시도,0
201702,전북,계,,시도,2278
201702,전남,계,,시도,1145
201702,경북,계,,시도,7785
201702,경남,계,,시도,11117
201702,제주,계,,시도,446
201703,서울,계,,시도,200
201703,서울,종로구,11110,시군구,1
201703,서울,중구,11140,시군구,0
201703,서울,용산구,11170,시군구,0
201703,서울,성동구,11200,시군구,71
201703,서울,광진구,11215,시군구,0
201703,서울,동대문구,11230,시군구,0
201703,서울,중랑구,11260,시군구,0
201703,서울,성북구,11290,시군구,35
201703,서울,강북구,11305,시군구,0
201703,서울,도봉구,11320,시군구,34
201703,서울,노원구,11350,시군구,0
201703,서울,은평구,11380,시군구,0
201703,서울,서대문구,11410,시군구,0
201703,서울,마포구,11440,시군구,0
201703,서울,양천구,11470,시군구,3
201703,서울,강서구,11500,시군구,0
201703,서울,구로구,11530,시군구,0
201703,서울,금천구,11545,시군구,0
201703,서울,영등포구,11560,시군구,0
201703,서울,동작구,11590,시군구,0
201703,서울,관악구,11620,시군구,0
201703,서울,서초구,11650,시군구,16
201703,서울,강남구,11680,시군구,0
201703,서울,송파구,11710,시군구,10
201703,서울,강동구,11740,시군구,30
201703,부산,계,,시도,959
201703,대구,계,,시도,627
201703,인천,계,,시도,4501
201703,인천,중구,28110,시군구,2643
201703,인천,동구,28140,시군구,0
201703,인천,미추홀구,28177,시군구,433
201703,인천,연수구,28185,시군구,901
201703,인천,남동구,28200,시군구,253
201703,인천,부평구,28237,시군구,0
201703,인천,계양구,28245,시군구,0
201703,인천,서구,28260,시군구,271
201703,인천,강화군,28710,시군구,0
201703,인천,옹진군,28720,시군구,0
201703,광주,계,,시도,696
201703,대전,계,,시도,998
201703,울산,계,,시도,789
201703,경기,계,,시도,14465
201703,경기,수원시,41111,시(구 합산),10
201703,경기,수원시,41113,시(구 합산),10
201703,경기,수원시,41115,시(구 합산),10
201703,경기,수원시,41117,시(구 합산),10
201703,경기,성남시,41131,시(구 합산),0
201703,경기,성남시,41133,시(구 합산),0
201703,경기,성남시,41135,시(구 합산),0
201703,경기,의정부시,41150,시군구,101
201703,경기,안양시,41171,시(구 합산),68
201703,경기,안양시,41173,시(구 합산),68
201703,경기,부천시,41192,시(구 합산),9
201703,경기,부천시,41194,시(구 합산),9
201703,경기,부천시,41196,시(구 합산),9
201703,경기,부천시,41190,시(구 합산),9
201703,경기,광명시,41210,시군구,0
201703,경기,평택시,41220,시군구,2950
201703,경기,동두천시,41250,시군구,0
201703,경기,안산시,41271,시(구 합산),263
201703,경기,안산시,41273,시(구 합산),263
201703,경기,고양시,41281,시(구 합산),439
201703,경기,고양시,41285,시(구 합산),439
201703,경기,고양시,41287,시(구 합산),439
201703,경기,과천시,41290,시군구,0
201703,경기,구리시,41310,시군구,0
201703,경기,남양주시,41360,시군구,1099
201703,경기,오산시,41370,시군구,1306
201703,경기,시흥시,41390,시군구,130
201703,경기,군포시,41410,시군구,0
201703,경기,의왕시,41430,시군구,0
201703,경기,하남시,41450,시군구,18
201703,경기,용인시,41461,시(구 합산),4000
201703,경기,용인시,41463,시(구 합산),4000
201703,경기,용인시,41465,시(구 합산),4000
201703,경기,파주시,41480,시군구,19
201703,경기,이천시,41500,시군구,27
201703,경기,안성시,41550,시군구,1386
201703,경기,김포시,41570,시군구,88
201703,경기,양주시,41630,시군구,59
201703,경기,여주시,41670,시군구,0
201703,경기,화성시,41591,시(구 합산),1765
201703,경기,화성시,41593,시(구 합산),1765
201703,경기,화성시,41595,시(구 합산),1765
201703,경기,화성시,41597,시(구 합산),1765
201703,경기,화성시,41590,시(구 합산),1765
201703,경기,광주시,41610,시군구,675
201703,경기,연천군,41800,시군구,22
201703,경기,포천시,41650,시군구,0
201703,경기,가평군,41820,시군구,0
201703,경기,양평군,41830,시군구,31
201703,강원,계,,시도,3064
201703,충북,계,,시도,4415
201703,충남,계,,시도,8785
201703,세종,계,,시도,0
201703,전북,계,,시도,2087
201703,전남,계,,시도,1108
201703,경북,계,,시도,7538
201703,경남,계,,시도,10712
201703,제주,계,,시도,735
201704,서울,계,,시도,157
201704,서울,종로구,11110,시군구,1
201704,서울,중구,11140,시군구,0
201704,서울,용산구,11170,시군구,0
201704,서울,성동구,11200,시군구,62
201704,서울,광진구,11215,시군구,0
201704,서울,동대문구,11230,시군구,0
201704,서울,중랑구,11260,시군구,0
201704,서울,성북구,11290,시군구,26
201704,서울,강북구,11305,시군구,0
201704,서울,도봉구,11320,시군구,21
201704,서울,노원구,11350,시군구,0
201704,서울,은평구,11380,시군구,0
201704,서울,서대문구,11410,시군구,0
201704,서울,마포구,11440,시군구,0
201704,서울,양천구,11470,시군구,3
201704,서울,강서구,11500,시군구,0
201704,서울,구로구,11530,시군구,0
201704,서울,금천구,11545,시군구,0
201704,서울,영등포구,11560,시군구,0
201704,서울,동작구,11590,시군구,0
201704,서울,관악구,11620,시군구,0
201704,서울,서초구,11650,시군구,16
201704,서울,강남구,11680,시군구,0
201704,서울,송파구,11710,시군구,8
201704,서울,강동구,11740,시군구,20
201704,부산,계,,시도,905
201704,대구,계,,시도,529
201704,인천,계,,시도,3703
201704,인천,중구,28110,시군구,2386
201704,인천,동구,28140,시군구,0
201704,인천,미추홀구,28177,시군구,432
201704,인천,연수구,28185,시군구,379
201704,인천,남동구,28200,시군구,243
201704,인천,부평구,28237,시군구,0
201704,인천,계양구,28245,시군구,0
201704,인천,서구,28260,시군구,263
201704,인천,강화군,28710,시군구,0
201704,인천,옹진군,28720,시군구,0
201704,광주,계,,시도,1392
201704,대전,계,,시도,935
201704,울산,계,,시도,736
201704,경기,계,,시도,13309
201704,경기,수원시,41111,시(구 합산),10
201704,경기,수원시,41113,시(구 합산),10
201704,경기,수원시,41115,시(구 합산),10
201704,경기,수원시,41117,시(구 합산),10
201704,경기,성남시,41131,시(구 합산),0
201704,경기,성남시,41133,시(구 합산),0
201704,경기,성남시,41135,시(구 합산),0
201704,경기,의정부시,41150,시군구,82
201704,경기,안양시,41171,시(구 합산),68
201704,경기,안양시,41173,시(구 합산),68
201704,경기,부천시,41192,시(구 합산),2
201704,경기,부천시,41194,시(구 합산),2
201704,경기,부천시,41196,시(구 합산),2
201704,경기,부천시,41190,시(구 합산),2
201704,경기,광명시,41210,시군구,0
201704,경기,평택시,41220,시군구,2256
201704,경기,동두천시,41250,시군구,0
201704,경기,안산시,41271,시(구 합산),256
201704,경기,안산시,41273,시(구 합산),256
201704,경기,고양시,41281,시(구 합산),439
201704,경기,고양시,41285,시(구 합산),439
201704,경기,고양시,41287,시(구 합산),439
201704,경기,과천시,41290,시군구,0
201704,경기,구리시,41310,시군구,0
201704,경기,남양주시,41360,시군구,984
201704,경기,오산시,41370,시군구,1154
201704,경기,시흥시,41390,시군구,105
201704,경기,군포시,41410,시군구,0
201704,경기,의왕시,41430,시군구,0
201704,경기,하남시,41450,시군구,18
201704,경기,용인시,41461,시(구 합산),3471
201704,경기,용인시,41463,시(구 합산),3471
201704,경기,용인시,41465,시(구 합산),3471
201704,경기,파주시,41480,시군구,19
201704,경기,이천시,41500,시군구,26
201704,경기,안성시,41550,시군구,1284
201704,경기,김포시,41570,시군구,47
201704,경기,양주시,41630,시군구,920
201704,경기,여주시,41670,시군구,0
201704,경기,화성시,41591,시(구 합산),1575
201704,경기,화성시,41593,시(구 합산),1575
201704,경기,화성시,41595,시(구 합산),1575
201704,경기,화성시,41597,시(구 합산),1575
201704,경기,화성시,41590,시(구 합산),1575
201704,경기,광주시,41610,시군구,531
201704,경기,연천군,41800,시군구,32
201704,경기,포천시,41650,시군구,0
201704,경기,가평군,41820,시군구,0
201704,경기,양평군,41830,시군구,30
201704,강원,계,,시도,3297
201704,충북,계,,시도,5755
201704,충남,계,,시도,8715
201704,세종,계,,시도,0
201704,전북,계,,시도,2130
201704,전남,계,,시도,1023
201704,경북,계,,시도,7472
201704,경남,계,,시도,9341
201704,제주,계,,시도,914
201705,서울,계,,시도,119
201705,서울,종로구,11110,시군구,1
201705,서울,중구,11140,시군구,0
201705,서울,용산구,11170,시군구,0
201705,서울,성동구,11200,시군구,33
201705,서울,광진구,11215,시군구,0
201705,서울,동대문구,11230,시군구,0
201705,서울,중랑구,11260,시군구,0
201705,서울,성북구,11290,시군구,24
201705,서울,강북구,11305,시군구,0
201705,서울,도봉구,11320,시군구,14
201705,서울,노원구,11350,시군구,0
201705,서울,은평구,11380,시군구,0
201705,서울,서대문구,11410,시군구,0
201705,서울,마포구,11440,시군구,0
201705,서울,양천구,11470,시군구,3
201705,서울,강서구,11500,시군구,0
201705,서울,구로구,11530,시군구,0
201705,서울,금천구,11545,시군구,0
201705,서울,영등포구,11560,시군구,0
201705,서울,동작구,11590,시군구,0
201705,서울,관악구,11620,시군구,0
201705,서울,서초구,11650,시군구,16
201705,서울,강남구,11680,시군구,0
201705,서울,송파구,11710,시군구,8
201705,서울,강동구,11740,시군구,20
201705,부산,계,,시도,836
201705,대구,계,,시도,383
201705,인천,계,,시도,3158
201705,인천,중구,28110,시군구,2222
201705,인천,남동구,28200,시군구,235
201705,인천,서구,28260,시군구,252
201705,인천,연수구,28185,시군구,22
201705,인천,미추홀구,28177,시군구,427
201705,인천,동구,28140,시군구,
201705,인천,부평구,28237,시군구,
201705,인천,계양구,28245,시군구,
201705,인천,강화군,28710,시군구,
201705,인천,옹진군,28720,시군구,
201705,광주,계,,시도,1326
201705,대전,계,,시도,888
201705,울산,계,,시도,713
201705,경기,계,,시도,11958
201705,경기,수원시,41111,시(구 합산),8
201705,경기,수원시,41113,시(구 합산),8
201705,경기,수원시,41115,시(구 합산),8
201705,경기,수원시,41117,시(구 합산),8
201705,경기,성남시,41131,시(구 합산),0
201705,경기,성남시,41133,시(구 합산),0
201705,경기,성남시,41135,시(구 합산),0
201705,경기,의정부시,41150,시군구,55
201705,경기,안양시,41171,시(구 합산),68
201705,경기,안양시,41173,시(구 합산),68
201705,경기,부천시,41192,시(구 합산),1
201705,경기,부천시,41194,시(구 합산),1
201705,경기,부천시,41196,시(구 합산),1
201705,경기,부천시,41190,시(구 합산),1
201705,경기,광명시,41210,시군구,0
201705,경기,평택시,41220,시군구,1913
201705,경기,동두천시,41250,시군구,0
201705,경기,안산시,41271,시(구 합산),238
201705,경기,안산시,41273,시(구 합산),238
201705,경기,고양시,41281,시(구 합산),441
201705,경기,고양시,41285,시(구 합산),441
201705,경기,고양시,41287,시(구 합산),441
201705,경기,과천시,41290,시군구,0
201705,경기,구리시,41310,시군구,0
201705,경기,남양주시,41360,시군구,828
201705,경기,오산시,41370,시군구,1029
201705,경기,시흥시,41390,시군구,57
201705,경기,군포시,41410,시군구,0
201705,경기,의왕시,41430,시군구,0
201705,경기,하남시,41450,시군구,18
201705,경기,용인시,41461,시(구 합산),3196
201705,경기,용인시,41463,시(구 합산),3196
201705,경기,용인시,41465,시(구 합산),3196
201705,경기,파주시,41480,시군구,19
201705,경기,이천시,41500,시군구,25
201705,경기,안성시,41550,시군구,1199
201705,경기,김포시,41570,시군구,29
201705,경기,양주시,41630,시군구,864
201705,경기,여주시,41670,시군구,0
201705,경기,화성시,41591,시(구 합산),1488
201705,경기,화성시,41593,시(구 합산),1488
201705,경기,화성시,41595,시(구 합산),1488
201705,경기,화성시,41597,시(구 합산),1488
201705,경기,화성시,41590,시(구 합산),1488
201705,경기,광주시,41610,시군구,430
201705,경기,연천군,41800,시군구,27
201705,경기,포천시,41650,시군구,0
201705,경기,가평군,41820,시군구,0
201705,경기,양평군,41830,시군구,25
201705,강원,계,,시도,3013
201705,충북,계,,시도,5433
201705,충남,계,,시도,8312
201705,세종,계,,시도,0
201705,전북,계,,시도,1956
201705,전남,계,,시도,979
201705,경북,계,,시도,7774
201705,경남,계,,시도,9040
201705,제주,계,,시도,971
201706,서울,계,,시도,64
201706,서울,종로구,11110,시군구,1
201706,서울,중구,11140,시군구,0
201706,서울,용산구,11170,시군구,0
201706,서울,성동구,11200,시군구,8
201706,서울,광진구,11215,시군구,0
201706,서울,동대문구,11230,시군구,0
201706,서울,중랑구,11260,시군구,0
201706,서울,성북구,11290,시군구,14
201706,서울,강북구,11305,시군구,0
201706,서울,도봉구,11320,시군구,14
201706,서울,노원구,11350,시군구,0
201706,서울,은평구,11380,시군구,0
201706,서울,서대문구,11410,시군구,0
201706,서울,마포구,11440,시군구,0
201706,서울,양천구,11470,시군구,3
201706,서울,강서구,11500,시군구,0
201706,서울,구로구,11530,시군구,0
201706,서울,금천구,11545,시군구,0
201706,서울,영등포구,11560,시군구,0
201706,서울,동작구,11590,시군구,0
201706,서울,관악구,11620,시군구,0
201706,서울,서초구,11650,시군구,16
201706,서울,강남구,11680,시군구,0
201706,서울,송파구,11710,시군구,8
201706,서울,강동구,11740,시군구,0
201706,부산,계,,시도,734
201706,대구,계,,시도,299
201706,인천,계,,시도,3057
201706,인천,중구,28110,시군구,2158
201706,인천,남동구,28200,시군구,246
201706,인천,서구,28260,시군구,221
201706,인천,연수구,28185,시군구,4
201706,인천,미추홀구,28177,시군구,420
201706,인천,동구,28140,시군구,0
201706,인천,부평구,28237,시군구,8
201706,인천,계양구,28245,시군구,0
201706,인천,강화군,28710,시군구,0
201706,인천,옹진군,28720,시군구,0
201706,광주,계,,시도,804
201706,대전,계,,시도,1073
201706,울산,계,,시도,873
201706,경기,계,,시도,11229
201706,경기,수원시,41111,시(구 합산),8
201706,경기,수원시,41113,시(구 합산),8
201706,경기,수원시,41115,시(구 합산),8
201706,경기,수원시,41117,시(구 합산),8
201706,경기,성남시,41131,시(구 합산),0
201706,경기,성남시,41133,시(구 합산),0
201706,경기,성남시,41135,시(구 합산),0
201706,경기,의정부시,41150,시군구,232
201706,경기,안양시,41171,시(구 합산),68
201706,경기,안양시,41173,시(구 합산),68
