emd_cd10,sido_cd,sgg_cd,ym,workplaces,insured,notice_amount,file
4183038021,41,41830,2021-0,10,91,24527420, 내역_20210618
4148026224,41,41480,2021-0,90,874,222944000, 내역_20210618
4167011400,41,41670,2021-0,14,163,44405820, 내역_20210618
4163025025,41,41630,2021-0,94,1634,410079100, 내역_20210618
4111313600,41,41113,2021-0,167,1767,458410660, 내역_20210618
1129013200,11,11290,2021-0,5,52,8925060, 내역_20210618
4139012400,41,41390,2021-0,143,1124,276684620, 내역_20210618
4157025621,41,41570,2021-0,83,713,179236920, 내역_20210618
4145011400,41,41450,2021-0,151,1398,393636000, 내역_20210618
4139010700,41,41390,2021-0,81,612,158077580, 내역_20210618
4146125322,41,41461,2021-0,67,485,123373960, 내역_20210618
4155036025,41,41550,2021-0,3,81,21928180, 내역_20210618
4157034025,41,41570,2021-0,130,1260,347656760, 내역_20210618
4155041026,41,41550,2021-0,15,124,30086160, 내역_20210618
4159034023,41,41590,2021-0,39,332,87081320, 내역_20210618
4131010100,41,41310,2021-0,204,1954,499103520, 내역_20210618
4139011300,41,41390,2021-0,111,805,205472160, 내역_20210618
2824511700,28,28245,2021-0,17,87,21635740, 내역_20210618
4145011900,41,41450,2021-0,84,699,160949300, 내역_20210618
4157025323,41,41570,2021-0,70,942,226412260, 내역_20210618
4159011800,41,41590,2021-0,205,3456,909045120, 내역_20210618
4161010600,41,41610,2021-0,46,395,104004040, 내역_20210618
4128112000,41,41281,2021-0,164,2044,552901180, 내역_20210618
4128510700,41,41285,2021-0,161,1701,397189940, 내역_20210618
4157010300,41,41570,2021-0,177,1401,324140700, 내역_20210618
4157025027,41,41570,2021-0,149,1404,378028260, 내역_20210618
4128111700,41,41281,2021-0,62,512,120991920, 내역_20210618
4157036022,41,41570,2021-0,66,608,164621660, 내역_20210618
4165025021,41,41650,2021-0,100,1192,300088160, 내역_20210618
1129010400,11,11290,2021-0,12,179,35818780, 내역_20210618
4115010700,41,41150,2021-0,41,499,131032000, 내역_20210618
4157010400,41,41570,2021-0,389,3978,989274400, 내역_20210618
4150034025,41,41500,2021-0,60,1169,325508160, 내역_20210618
4145010100,41,41450,2021-0,125,1365,335171080, 내역_20210618
4182032521,41,41820,2021-0,48,427,96586040, 내역_20210618
4161025025,41,41610,2021-0,147,1756,444411640, 내역_20210618
4161025327,41,41610,2021-0,95,890,224664640, 내역_20210618
1129012300,11,11290,2021-0,8,41,9358560, 내역_20210618
4146125029,41,41461,2021-0,35,300,72947880, 내역_20210618
4159031024,41,41590,2021-0,10,85,22050640, 내역_20210618
4183032021,41,41830,2021-0,5,35,8798660, 내역_20210618
1120010900,11,11200,2021-0,28,229,49031620, 내역_20210618
4155031021,41,41550,2021-0,7,87,23051080, 내역_20210618
1111013300,11,11110,2021-0,54,419,88748840, 내역_20210618
4139010100,41,41390,2021-0,318,5452,1594356780, 내역_20210618
4157036030,41,41570,2021-0,25,330,87701560, 내역_20210618
4113111200,41,41131,2021-0,153,1174,336212520, 내역_20210618
4146311300,41,41463,2021-0,107,3492,1242473480, 내역_20210618
4146136028,41,41461,2021-0,33,564,142598760, 내역_20210618
1117012300,11,11170,2021-0,130,1112,277554660, 내역_20210618
4143010800,41,41430,2021-0,61,688,164490920, 내역_20210618
4157025028,41,41570,2021-0,70,616,159918840, 내역_20210618
4122025622,41,41220,2021-0,117,1955,592791640, 내역_20210618
4155034033,41,41550,2021-0,27,1556,468207760, 내역_20210618
4136034025,41,41360,2021-0,12,321,77993700, 내역_20210618
4161033022,41,41610,2021-0,47,653,168212580, 내역_20210618
4127110200,41,41271,2021-0,311,2690,585877340, 내역_20210618
4150010800,41,41500,2021-0,39,429,89637780, 내역_20210618
4145010500,41,41450,2021-0,77,1250,312834620, 내역_20210618
4128710800,41,41287,2021-0,66,570,142114940, 내역_20210618
4155036023,41,41550,2021-0,30,392,107005020, 내역_20210618
4159036028,41,41590,2021-0,22,264,69627680, 내역_20210618
2824510200,28,28245,2021-0,475,5738,1198057080, 내역_20210618
4131010700,41,41310,2021-0,133,1767,497352440, 내역_20210618
4146134025,41,41461,2021-0,26,371,92915800, 내역_20210618
4136010100,41,41360,2021-0,130,1048,248658520, 내역_20210618
4159012800,41,41590,2021-0,172,10472,3424138780, 내역_20210618
4121010700,41,41210,2021-0,127,1070,265740960, 내역_20210618
4159037023,41,41590,2021-0,205,3640,1123221460, 내역_20210618
1111015000,11,11110,2021-0,1,26,5044520, 내역_20210618
4122025628,41,41220,2021-0,37,552,141608120, 내역_20210618
4150031032,41,41500,2021-0,11,310,81235940, 내역_20210618
2823710700,28,28237,2021-0,170,1847,467442560, 내역_20210618
2823710900,28,28237,2021-0,39,955,255438460, 내역_20210618
4148032031,41,41480,2021-0,25,300,75983540, 내역_20210618
4159041032,41,41590,2021-0,78,1161,331688800, 내역_20210618
4113310900,41,41133,2021-0,147,1800,432859660, 내역_20210618
4146136025,41,41461,2021-0,20,397,139075960, 내역_20210618
4159013500,41,41590,2021-0,70,870,182126520, 내역_20210618
4159041027,41,41590,2021-0,126,1301,371954420, 내역_20210618
1144011200,11,11440,2021-0,10,68,15931820, 내역_20210618
4157034022,41,41570,2021-0,105,850,229388320, 내역_20210618
4182031034,41,41820,2021-0,3,46,11831300, 내역_20210618
4155041023,41,41550,2021-0,29,333,85723100, 내역_20210618
4128510300,41,41285,2021-0,104,1024,226282320, 내역_20210618
4157034029,41,41570,2021-0,261,3408,955667840, 내역_20210618
4129010200,41,41290,2021-0,43,576,126531920, 내역_20210618
4146136030,41,41461,2021-0,33,585,172702280, 내역_20210618
4115010900,41,41150,2021-0,146,1457,330915420, 내역_20210618
4155039033,41,41550,2021-0,18,523,156455720, 내역_20210618
4121010100,41,41210,2021-0,216,3948,989638480, 내역_20210618
4141010100,41,41410,2021-0,181,3372,825057600, 내역_20210618
4157025029,41,41570,2021-0,155,1330,346033240, 내역_20210618
4155012700,41,41550,2021-0,14,80,18151560, 내역_20210618
4113310700,41,41133,2021-0,74,636,159106940, 내역_20210618
4165031022,41,41650,2021-0,87,1876,470460000, 내역_20210618
4122031024,41,41220,2021-0,35,350,96891040, 내역_20210618
4146510700,41,41465,2021-0,363,4109,1077866640, 내역_20210618
4137012400,41,41370,2021-0,45,719,184648180, 내역_20210618
4159040026,41,41590,2021-0,109,2036,641324780, 내역_20210618
4128111300,41,41281,2021-0,64,549,125693500, 내역_20210618
1114013000,11,11140,2021-0,9,178,40783820, 내역_20210618
4122032022,41,41220,2021-0,42,723,208030680, 내역_20210618
1159010600,11,11590,2021-0,29,320,84853140, 내역_20210618
4136025025,41,41360,2021-0,57,454,108218500, 내역_20210618
4159032026,41,41590,2021-0,6,190,62533080, 내역_20210618
4159012100,41,41590,2021-0,89,1106,306146060, 내역_20210618
4139012900,41,41390,2021-0,168,2295,527386600, 내역_20210618
4146510600,41,41465,2021-0,109,1475,435048200, 내역_20210618
4161025934,41,41610,2021-0,64,707,179346560, 내역_20210618
4159013800,41,41590,2021-0,148,3741,1052542620, 내역_20210618
4165034022,41,41650,2021-0,46,677,154156900, 내역_20210618
4163034027,41,41630,2021-0,10,83,25244180, 내역_20210618
4167034021,41,41670,2021-0,10,43,10417180, 내역_20210618
4161010800,41,41610,2021-0,97,776,180676660, 내역_20210618
4159035021,41,41590,2021-0,122,1559,461904360, 내역_20210618
4136025021,41,41360,2021-0,114,930,239730160, 내역_20210618
2818510500,28,28185,2021-0,179,3454,913684820, 내역_20210618
4159041030,41,41590,2021-0,126,1624,458452800, 내역_20210618
4139012600,41,41390,2021-0,82,702,185450580, 내역_20210618
1111017200,11,11110,2021-0,25,200,41041180, 내역_20210618
4111513700,41,41115,2021-0,36,511,134701260, 내역_20210618
4122025928,41,41220,2021-0,49,1365,457102180, 내역_20210618
4161025323,41,41610,2021-0,36,399,97493700, 내역_20210618
4155025026,41,41550,2021-0,45,759,183911020, 내역_20210618
4167012100,41,41670,2021-0,32,253,57076220, 내역_20210618
4136026521,41,41360,2021-0,76,637,150433040, 내역_20210618
4159025925,41,41590,2021-0,199,3411,1030509440, 내역_20210618
4131010200,41,41310,2021-0,144,1326,306845360, 내역_20210618
4159041021,41,41590,2021-0,45,382,96696080, 내역_20210618
4148032023,41,41480,2021-0,38,784,192332920, 내역_20210618
4180025321,41,41800,2021-0,77,774,178487840, 내역_20210618
4128111800,41,41281,2021-0,70,772,195743700, 내역_20210618
4161010400,41,41610,2021-0,46,404,96118840, 내역_20210618
4159025321,41,41590,2021-0,76,1034,232320120, 내역_20210618
4150037022,41,41500,2021-0,10,61,15741560, 내역_20210618
1129011800,11,11290,2021-0,15,93,21109320, 내역_20210618
4148036026,41,41480,2021-0,11,129,32811900, 내역_20210618
4150011300,41,41500,2021-0,7,110,26847280, 내역_20210618
4146110200,41,41461,2021-0,126,1388,379569340, 내역_20210618
4150033024,41,41500,2021-0,18,142,36931200, 내역_20210618
4139010600,41,41390,2021-0,201,1985,479278300, 내역_20210618
4119510800,41,41195,2021-0,15,140,32431680, 내역_20210618
4146125626,41,41461,2021-0,66,1803,520664800, 내역_20210618
4113111100,41,41131,2021-0,20,170,42921600, 내역_20210618
4159025936,41,41590,2021-0,154,1764,507637680, 내역_20210618
4128110200,41,41281,2021-0,36,399,98203480, 내역_20210618
4148012100,41,41480,2021-0,82,800,208720100, 내역_20210618
4148010600,41,41480,2021-0,63,1069,226525560, 내역_20210618
4155039026,41,41550,2021-0,14,74,19372520, 내역_20210618
4159041037,41,41590,2021-0,4,37,11842180, 내역_20210618
4157035025,41,41570,2021-0,21,413,85954980, 내역_20210618
1129010500,11,11290,2021-0,7,55,11509560, 내역_20210618
4155035033,41,41550,2021-0,41,841,248305620, 내역_20210618
4183025031,41,41830,2021-0,13,114,25526720, 내역_20210618
4122025930,41,41220,2021-0,30,1498,528044480, 내역_20210618
4159011600,41,41590,2021-0,205,2205,465551440, 내역_20210618
4146132022,41,41461,2021-0,92,4176,1330647340, 내역_20210618
4136010300,41,41360,2021-0,222,2481,551299040, 내역_20210618
4128510500,41,41285,2021-0,142,4312,1135437960, 내역_20210618
4136025627,41,41360,2021-0,51,495,118164420, 내역_20210618
2823710100,28,28237,2021-0,557,7972,1918504320, 내역_20210618
4159036022,41,41590,2021-0,151,1555,410655620, 내역_20210618
4165036023,41,41650,2021-0,38,288,83894260, 내역_20210618
4128110400,41,41281,2021-0,180,1584,434253660, 내역_20210618
4150035031,41,41500,2021-0,30,451,122329900, 내역_20210618
4139012500,41,41390,2021-0,45,309,77409480, 내역_20210618
4150025029,41,41500,2021-0,22,189,46385640, 내역_20210618
2817710500,28,28177,2021-0,794,12330,3102061360, 내역_20210618
4150034021,41,41500,2021-0,31,319,83723520, 내역_20210618
4155033031,41,41550,2021-0,6,92,23259980, 내역_20210618
4111113100,41,41111,2021-0,82,1786,485622780, 내역_20210618
4129010400,41,41290,2021-0,30,1074,241187820, 내역_20210618
4165031021,41,41650,2021-0,22,189,44199220, 내역_20210618
4148026221,41,41480,2021-0,73,803,199435460, 내역_20210618
4128112600,41,41281,2021-0,17,161,40945920, 내역_20210618
4119010100,41,41190,2021-0,227,3101,744955020, 내역_20210618
4122031021,41,41220,2021-0,15,156,36706140, 내역_20210618
4155025029,41,41550,2021-0,62,1029,258053100, 내역_20210618
4159035024,41,41590,2021-0,57,593,162647140, 내역_20210618
4163031025,41,41630,2021-0,62,690,168162680, 내역_20210618
4115010200,41,41150,2021-0,151,1988,421966680, 내역_20210618
4146510500,41,41465,2021-0,113,1422,360266180, 내역_20210618
4157025322,41,41570,2021-0,30,296,76782280, 내역_20210618
4111710600,41,41117,2021-0,305,4082,1144914360, 내역_20210618
4131010600,41,41310,2021-0,36,268,70097100, 내역_20210618
4119011400,41,41190,2021-0,241,3210,802893660, 내역_20210618
4155035027,41,41550,2021-0,23,571,165331180, 내역_20210618
4183035022,41,41830,2021-0,3,18,4562580, 내역_20210618
4122025621,41,41220,2021-0,57,1734,583781080, 내역_20210618
4163025021,41,41630,2021-0,97,676,148112940, 내역_20210618
4146131021,41,41461,2021-0,26,566,145520520, 내역_20210618
4136036025,41,41360,2021-0,10,66,14952520, 내역_20210618
4122033021,41,41220,2021-0,13,120,30474420, 내역_20210618
2826010300,28,28260,2021-0,99,1945,533955640, 내역_20210618
4122025327,41,41220,2021-0,20,281,80653440, 내역_20210618
4155039029,41,41550,2021-0,11,93,27107500, 내역_20210618
4146510400,41,41465,2021-0,58,497,121103600, 내역_20210618
2820010500,28,28200,2021-0,141,1357,322639480, 내역_20210618
4159026227,41,41590,2021-0,102,1336,369547800, 내역_20210618
4148025324,41,41480,2021-0,43,372,108170600, 내역_20210618
4111512900,41,41115,2021-0,16,167,33360740, 내역_20210618
4155038023,41,41550,2021-0,40,833,233734720, 내역_20210618
4182031033,41,41820,2021-0,7,269,61095700, 내역_20210618
4157034027,41,41570,2021-0,89,722,189120820, 내역_20210618
4159036034,41,41590,2021-0,74,865,245305520, 내역_20210618
4128112200,41,41281,2021-0,34,327,85531380, 내역_20210618
4128112700,41,41281,2021-0,6,60,15421840, 내역_20210618
4159025628,41,41590,2021-0,51,1832,553794500, 내역_20210618
4159026226,41,41590,2021-0,70,887,242350200, 내역_20210618
4155012600,41,41550,2021-0,25,275,64323180, 내역_20210618
4148032030,41,41480,2021-0,40,441,115559720, 내역_20210618
4128511200,41,41285,2021-0,153,1606,387681640, 내역_20210618
4111313300,41,41113,2021-0,130,1378,336831740, 내역_20210618
4161025929,41,41610,2021-0,15,160,42485540, 내역_20210618
4111312600,41,41113,2021-0,216,2470,505479280, 내역_20210618
4127111300,41,41271,2021-0,35,288,69803780, 내역_20210618
4136010200,41,41360,2021-0,134,1340,323825720, 내역_20210618
1117011400,11,11170,2021-0,7,49,12722920, 내역_20210618
1111018100,11,11110,2021-0,9,94,20189680, 내역_20210618
4159025330,41,41590,2021-0,71,668,184306020, 내역_20210618
4146135022,41,41461,2021-0,16,189,52930880, 내역_20210618
4161025923,41,41610,2021-0,31,561,112787820, 내역_20210618
4115010100,41,41150,2021-0,532,7573,1961682760, 내역_20210618
4148032028,41,41480,2021-0,62,1001,273503660, 내역_20210618
4163034021,41,41630,2021-0,19,193,47643960, 내역_20210618
4136025328,41,41360,2021-0,154,1657,380778800, 내역_20210618
4128710200,41,41287,2021-0,204,2315,484174020, 내역_20210618
4119011000,41,41190,2021-0,119,2018,512744180, 내역_20210618
4150032026,41,41500,2021-0,23,423,89906060, 내역_20210618
4165032021,41,41650,2021-0,86,796,194529620, 내역_20210618
4127110500,41,41271,2021-0,78,1090,287633820, 내역_20210618
4159036032,41,41590,2021-0,29,303,82971880, 내역_20210618
1120010100,11,11200,2021-0,20,146,32864980, 내역_20210618
4136025924,41,41360,2021-0,80,566,135914640, 내역_20210618
1111018700,11,11110,2021-0,15,164,36140280, 내역_20210618
1114011500,11,11140,2021-0,13,155,35145660, 내역_20210618
4122025929,41,41220,2021-0,57,2522,857715440, 내역_20210618
4111113500,41,41111,2021-0,122,1558,394651140, 내역_20210618
4165031023,41,41650,2021-0,45,628,159527200, 내역_20210618
4159025328,41,41590,2021-0,106,1360,344907260, 내역_20210618
2818510100,28,28185,2021-0,210,2059,530473960, 내역_20210618
4165010500,41,41650,2021-0,94,1057,253062320, 내역_20210618
4159033021,41,41590,2021-0,44,432,124460580, 내역_20210618
1111015100,11,11110,2021-0,52,395,84227280, 내역_20210618
4111313100,41,41113,2021-0,141,2650,716855220, 내역_20210618
4155036036,41,41550,2021-0,12,126,33629220, 내역_20210618
4148035028,41,41480,2021-0,5,78,19335480, 내역_20210618
4183032024,41,41830,2021-0,1,3,486720, 내역_20210618
4159037028,41,41590,2021-0,67,3472,1273243460, 내역_20210618
4136025023,41,41360,2021-0,30,227,54462080, 내역_20210618
4161033026,41,41610,2021-0,40,385,91714320, 내역_20210618
4136010700,41,41360,2021-0,39,341,85662740, 내역_20210618
4111113000,41,41111,2021-0,240,4668,1412452800, 내역_20210618
4146136022,41,41461,2021-0,43,664,196114580, 내역_20210618
4159041034,41,41590,2021-0,50,550,152119000, 내역_20210618
4157034026,41,41570,2021-0,90,685,184514620, 내역_20210618
4165010100,41,41650,2021-0,120,1957,495928160, 내역_20210618
4155038027,41,41550,2021-0,40,1485,426128320, 내역_20210618
4119011200,41,41190,2021-0,44,899,289492560, 내역_20210618
4159012300,41,41590,2021-0,52,483,108136380, 내역_20210618
4155042023,41,41550,2021-0,6,124,37713320, 내역_20210618
4148011200,41,41480,2021-0,81,828,185807900, 내역_20210618
4159025327,41,41590,2021-0,74,1103,291676840, 내역_20210618
4148025327,41,41480,2021-0,23,249,71849700, 내역_20210618
4159025938,41,41590,2021-0,44,1096,272061920, 내역_20210618
4145012000,41,41450,2021-0,54,380,89083680, 내역_20210618
4157034024,41,41570,2021-0,94,770,209607620, 내역_20210618
4136026223,41,41360,2021-0,173,1713,379650300, 내역_20210618
4122025932,41,41220,2021-0,102,1499,446999980, 내역_20210618
4161025927,41,41610,2021-0,55,548,141498280, 내역_20210618
4161010500,41,41610,2021-0,76,923,201217500, 내역_20210618
4113110100,41,41131,2021-0,158,1917,490717160, 내역_20210618
4183033028,41,41830,2021-0,20,124,35258120, 내역_20210618
4159025622,41,41590,2021-0,35,586,160725180, 내역_20210618
4167011900,41,41670,2021-0,20,132,27819280, 내역_20210618
4163011100,41,41630,2021-0,81,1140,273638060, 내역_20210618
4155035026,41,41550,2021-0,32,379,91921720, 내역_20210618
1141010700,11,11410,2021-0,2,27,5426540, 내역_20210618
4146110800,41,41461,2021-0,25,172,46065760, 내역_20210618
2824510500,28,28245,2021-0,37,424,77046100, 내역_20210618
4157010600,41,41570,2021-0,260,2384,525835280, 내역_20210618
2871025022,28,28710,2021-0,54,683,162898440, 내역_20210618
2823710600,28,28237,2021-0,175,2292,617227500, 내역_20210618
4111514000,41,41115,2021-0,158,2029,533144360, 내역_20210618
2826011300,28,28260,2021-0,192,1724,422934560, 내역_20210618
4119011900,41,41190,2021-0,44,775,172160700, 내역_20210618
4146310100,41,41463,2021-0,188,3341,813654060, 내역_20210618
4159025325,41,41590,2021-0,59,1271,207180200, 내역_20210618
4119011100,41,41190,2021-0,90,1226,256588480, 내역_20210618
4180025322,41,41800,2021-0,39,351,72120900, 내역_20210618
2817710100,28,28177,2021-0,200,2962,705479880, 내역_20210618
4159036031,41,41590,2021-0,129,1890,553059160, 내역_20210618
4159025927,41,41590,2021-0,44,457,133594900, 내역_20210618
4163011700,41,41630,2021-0,60,621,140969900, 내역_20210618
4159025334,41,41590,2021-0,77,1101,301768260, 내역_20210618
4148011600,41,41480,2021-0,40,288,76681380, 내역_20210618
4148037030,41,41480,2021-0,10,58,11987640, 내역_20210618
4113110200,41,41131,2021-0,163,2679,681179460, 내역_20210618
2811013600,28,28110,2021-0,11,105,18127860, 내역_20210618
4146132031,41,41461,2021-0,36,646,177714420, 내역_20210618
4137011400,41,41370,2021-0,105,1994,552039520, 내역_20210618
4155012400,41,41550,2021-0,39,316,77702560, 내역_20210618
4148026227,41,41480,2021-0,56,488,111153480, 내역_20210618
4148036021,41,41480,2021-0,10,95,22945860, 내역_20210618
4159034035,41,41590,2021-0,27,223,56956340, 내역_20210618
4127110100,41,41271,2021-0,62,1127,281610580, 내역_20210618
4157025321,41,41570,2021-0,41,264,59835180, 내역_20210618
4125010700,41,41250,2021-0,68,1233,311606300, 내역_20210618
2871035027,28,28710,2021-0,4,53,11217400, 내역_20210618
4119012200,41,41190,2021-0,17,336,99427740, 내역_20210618
4113511300,41,41135,2021-0,28,327,80430980, 내역_20210618
4122037021,41,41220,2021-0,11,79,22600920, 내역_20210618
4111513800,41,41115,2021-0,142,1436,349704100, 내역_20210618
4157032027,41,41570,2021-0,9,91,22599940, 내역_20210618
4111112900,41,41111,2021-0,115,3983,839651440, 내역_20210618
4161025322,41,41610,2021-0,59,666,186243780, 내역_20210618
4128511000,41,41285,2021-0,123,1201,264967740, 내역_20210618
2872033022,28,28720,2021-0,16,101,19082520, 내역_20210618
4150025326,41,41500,2021-0,9,134,35337900, 내역_20210618
2823710200,28,28237,2021-0,336,5345,1469670160, 내역_20210618
4150010300,41,41500,2021-0,129,2281,499479180, 내역_20210618
4159041033,41,41590,2021-0,81,1807,519115380, 내역_20210618
4159041022,41,41590,2021-0,138,2261,633692500, 내역_20210618
4127110900,41,41271,2021-0,105,1361,290908900, 내역_20210618
4122025931,41,41220,2021-0,12,275,79571200, 내역_20210618
2814010300,28,28140,2021-0,251,5909,2210163540, 내역_20210618
4165037022,41,41650,2021-0,13,131,32443700, 내역_20210618
4161037026,41,41610,2021-0,4,28,5032440, 내역_20210618
4180025025,41,41800,2021-0,17,303,70435740, 내역_20210618
4155038028,41,41550,2021-0,33,627,183649280, 내역_20210618
4146125326,41,41461,2021-0,23,127,26434180, 내역_20210618
4122025627,41,41220,2021-0,27,262,74318780, 내역_20210618
4136025321,41,41360,2021-0,118,1365,299160140, 내역_20210618
4146125628,41,41461,2021-0,29,180,44307780, 내역_20210618
4111312900,41,41113,2021-0,139,3407,847689320, 내역_20210618
4155033029,41,41550,2021-0,38,897,236394780, 내역_20210618
4155025021,41,41550,2021-0,25,524,174305640, 내역_20210618
4159011700,41,41590,2021-0,211,2362,504877820, 내역_20210618
4183025028,41,41830,2021-0,20,362,93181120, 내역_20210618
4165041022,41,41650,2021-0,15,205,51805800, 내역_20210618
4136025626,41,41360,2021-0,34,290,69813620, 내역_20210618
4148025029,41,41480,2021-0,35,306,75987360, 내역_20210618
4165035022,41,41650,2021-0,10,57,16923440, 내역_20210618
4150034026,41,41500,2021-0,20,235,57677960, 내역_20210618
4146125323,41,41461,2021-0,62,421,104483860, 내역_20210618
4143010200,41,41430,2021-0,57,828,222074520, 내역_20210618
4136025621,41,41360,2021-0,82,854,217616140, 내역_20210618
4183025025,41,41830,2021-0,65,967,251727600, 내역_20210618
2811011100,28,28110,2021-0,4,94,26752740, 내역_20210618
4159041028,41,41590,2021-0,79,702,186946220, 내역_20210618
4155012500,41,41550,2021-0,41,892,261478280, 내역_20210618
4165036021,41,41650,2021-0,52,1161,288729960, 내역_20210618
4180025021,41,41800,2021-0,64,634,145493760, 내역_20210618
4127310800,41,41273,2021-0,466,3668,843223340, 내역_20210618
4150032023,41,41500,2021-0,17,138,38203940, 내역_20210618
2818510300,28,28185,2021-0,193,2764,654329200, 내역_20210618
4159035023,41,41590,2021-0,15,242,65383660, 내역_20210618
2811012500,28,28110,2021-0,10,177,32309520, 내역_20210618
4146311200,41,41463,2021-0,59,687,155490800, 내역_20210618
4148031025,41,41480,2021-0,109,1174,291166620, 내역_20210618
4127110400,41,41271,2021-0,197,2035,465015040, 내역_20210618
4155041030,41,41550,2021-0,2,36,8975260, 내역_20210618
4163025024,41,41630,2021-0,26,183,37531720, 내역_20210618
4167010700,41,41670,2021-0,61,670,162102800, 내역_20210618
2811011800,28,28110,2021-0,358,6471,1901055460, 내역_20210618
4113110400,41,41131,2021-0,53,733,165418360, 내역_20210618
2871042021,28,28710,2021-0,2,11,2737660, 내역_20210618
4111313500,41,41113,2021-0,108,1346,332681460, 내역_20210618
4155035025,41,41550,2021-0,18,188,44759580, 내역_20210618
4157010200,41,41570,2021-0,86,1812,498944660, 내역_20210618
4128111400,41,41281,2021-0,59,807,187478220, 내역_20210618
4163034025,41,41630,2021-0,30,445,102539240, 내역_20210618
4150037030,41,41500,2021-0,10,149,34999180, 내역_20210618
4148012200,41,41480,2021-0,153,1375,339447140, 내역_20210618
4182034521,41,41820,2021-0,15,119,28054260, 내역_20210618
4161036021,41,41610,2021-0,2,18,4547460, 내역_20210618
4146133029,41,41461,2021-0,51,976,292831880, 내역_20210618
4139012800,41,41390,2021-0,59,492,124771920, 내역_20210618
4139012700,41,41390,2021-0,89,841,196299540, 내역_20210618
4113111700,41,41131,2021-0,51,839,207460040, 내역_20210618
4155038022,41,41550,2021-0,51,646,176479520, 내역_20210618
4167010200,41,41670,2021-0,61,663,143963920, 내역_20210618
4146131027,41,41461,2021-0,31,485,137568140, 내역_20210618
4125010300,41,41250,2021-0,131,1526,325733040, 내역_20210618
4150038022,41,41500,2021-0,1,13,2993880, 내역_20210618
4146311000,41,41463,2021-0,59,1081,216564260, 내역_20210618
4136010800,41,41360,2021-0,60,631,144747180, 내역_20210618
4137010300,41,41370,2021-0,209,3168,852165960, 내역_20210618
4139011800,41,41390,2021-0,60,932,231881120, 내역_20210618
4163032026,41,41630,2021-0,66,896,216135840, 내역_20210618
4157010900,41,41570,2021-0,158,1471,346086020, 내역_20210618
4122025328,41,41220,2021-0,7,112,29910160, 내역_20210618
4150038021,41,41500,2021-0,8,72,21007180, 내역_20210618
4163031024,41,41630,2021-0,38,354,91154100, 내역_20210618
4159036024,41,41590,2021-0,80,1255,336459620, 내역_20210618
4139010900,41,41390,2021-0,94,761,201763920, 내역_20210618
4137010800,41,41370,2021-0,78,711,162042840, 내역_20210618
2871031025,28,28710,2021-0,47,519,138859560, 내역_20210618
4183033023,41,41830,2021-0,2,17,3961060, 내역_20210618
4182033021,41,41820,2021-0,7,47,9526120, 내역_20210618
4165025029,41,41650,2021-0,78,739,181208200, 내역_20210618
4139010400,41,41390,2021-0,53,977,257662620, 내역_20210618
4167025028,41,41670,2021-0,21,526,151469500, 내역_20210618
4127310200,41,41273,2021-0,68,697,152603160, 내역_20210618
4137011800,41,41370,2021-0,13,253,57332660, 내역_20210618
4111512800,41,41115,2021-0,17,322,89904920, 내역_20210618
4159031027,41,41590,2021-0,19,123,34460240, 내역_20210618
4148031022,41,41480,2021-0,50,432,103633140, 내역_20210618
4155032021,41,41550,2021-0,8,27,4909060, 내역_20210618
4122012200,41,41220,2021-0,39,468,88641480, 내역_20210618
4159025929,41,41590,2021-0,127,1715,492080620, 내역_20210618
4161034023,41,41610,2021-0,3,35,11124980, 내역_20210618
4159025931,41,41590,2021-0,34,500,138004900, 내역_20210618
4125011000,41,41250,2021-0,24,729,191553220, 내역_20210618
4122010200,41,41220,2021-0,109,3610,1058406580, 내역_20210618
4139013100,41,41390,2021-0,171,1509,390291780, 내역_20210618
4146135032,41,41461,2021-0,16,641,184342380, 내역_20210618
4146136024,41,41461,2021-0,47,1251,369451420, 내역_20210618
4155036022,41,41550,2021-0,8,61,16079620, 내역_20210618
4163033022,41,41630,2021-0,23,470,111524920, 내역_20210618
4159041029,41,41590,2021-0,62,592,161559300, 내역_20210618
4127311100,41,41273,2021-0,31,276,66012520, 내역_20210618
4161025932,41,41610,2021-0,35,387,97921620, 내역_20210618
4163011500,41,41630,2021-0,54,503,110092620, 내역_20210618
4122010600,41,41220,2021-0,81,1087,274873720, 내역_20210618
1156010200,11,11560,2021-0,28,443,95290840, 내역_20210618
4115011100,41,41150,2021-0,97,1350,329460240, 내역_20210618
2872033025,28,28720,2021-0,2,9,1523320, 내역_20210618
4155034035,41,41550,2021-0,28,278,75378020, 내역_20210618
4167034030,41,41670,2021-0,12,114,25775400, 내역_20210618
4150035025,41,41500,2021-0,50,1061,341542240, 내역_20210618
4136011000,41,41360,2021-0,50,544,139533960, 내역_20210618
4148036022,41,41480,2021-0,16,235,62521920, 내역_20210618
2817710700,28,28177,2021-0,68,1109,288771700, 내역_20210618
4161033027,41,41610,2021-0,66,703,181870260, 내역_20210618
4159034033,41,41590,2021-0,29,238,65536880, 내역_20210618
4157010500,41,41570,2021-0,69,577,137551460, 내역_20210618
4182025021,41,41820,2021-0,110,1213,297317680, 내역_20210618
4122012700,41,41220,2021-0,89,900,228033020, 내역_20210618
2811013300,28,28110,2021-0,11,154,32272840, 내역_20210618
4167036033,41,41670,2021-0,7,90,18751180, 내역_20210618
4183041027,41,41830,2021-0,1,16,4619280, 내역_20210618
4159032025,41,41590,2021-0,29,240,67947000, 내역_20210618
