complex_id,pnu,bldNm,platArea,archArea,totArea,vlRatEstmTotArea,vlRat,bcRat,hhldCnt,mainBldCnt,useAprDay,n_items
4382,1174010100100150000,삼익그린맨션,78102,0.0,174673.41,0.0,0,0,1667,12,19831217,1
4390,1174010100102570000,고덕주공아파트,73413.2,9847.747,143449.283,133081.322,181.28,13.41,1320,15, ,1
4396,1174010200106930000,고덕그라시움,207860.3,42982.655,839026.856,519326.812,249.84,20.68,4932,58,20190927,1
4397,1174010200106900000,,,,,,,,,,,0
4398,1174010200104990000,고덕 아이파크,61365.2,13454.85,229501.15,147885.74,240.99,21.93,1142,15,20111228,1
4407,1174010300105210000,고덕자이,75815.3,12001.6329,295366.2876,185360.8676,244.49,15.83,1824,20,20210107,1
4409,1174010300105190000,고덕아르테온,174972,34162.97,671682.2,437203.32,249.87,19.52,4066,45,20200226,1
4410,1174010300105130000,고덕센트럴 IPARK,72986.1,14390.8,287871.53,182444.92,249.97,19.72,1745,21,20191230,1
4411,1174010300105140000,고덕 롯데캐슬 베네루체,79519.9,14455.162,324727.508,198737.15,249.92127,18.178043,1859,22,20191230,1
4414,1174010300104900000,고덕리엔파크3단지,126602,22733.74,303640.45,224150.46,177.05,17.96,2283,43,20110127,1
4422,1174010500104830000,강동헤리티지자이,39246.1,6877.245,180400.336,114187.662,290.95288,17.523384,1299,9,20241010,1
4425,1174010100200690001,,,,,,,,,,,0
4454,1174010700104130000,프라이어 팰리스,67217.3,10548.17,269236.69,186644.56,277.67,15.69,1622,22,20070709,1
4455,1174010700105090000,선사현대아파트,68996.22,15442.94,280749.07,271521.98,393.53,22.38,2938,17,20020816,1
4458,1174010700104140002,강동 롯데캐슬퍼스트아파트,144209,19053.49,565619.28,399386.77,276.95,13.21,3226,43,20080925,1
4469,1174010800105890000,,,,,,,,,,,0
4531,4111112900106400000,포레나 북수원,57956,6593.0975,171836.04,110561.6969,190.77,11.38,1063,12,20230927,1
4540,4111113000109500000,화서역 파크 푸르지오,61714,17061.06,444235.3188,308172.8622,499.35648,27.645364,2355,16,20210823,1
4544,4111113000109450000,수원 SK SKY VIEW,184421.3,23371.234,595218.63,420774.53,228.16,12.67,3498,30,20130527,1
4546,4111113000104010000,,,,,,,,,,,0
4547,4111113000103130001,동신아파트,0,9501.54,130511.49,121999.2,0,0,1542,13, ,1
4562,4111113000108870001,화서역 우방 센트럴파크,43585.8,8195.17,138308.19,100157.67,229.79,18.8,1335,16,19990827,1
4584,4111113200105460000,밤꽃마을뜨란채,50550.6,8063.807,124642.744,112261.753,222.08,15.95,1078,14,20050913,1
4593,4111113300103330000,화서역푸르지오더에듀포레,130771,18612.526,451414.898,320982.463,245.45,14.23,2571,33,20090116,1
4600,4111113300105110000,비단마을 베스트타운,51978.3,8326.7756,110777.9032,110777.9032,213.12,16.02,1032,13, ,1
4615,4111113600108740000,,,,,,,,,,,0
4617,4111113600108610000,주공뉴타운,64790,10174.736,145755.76,138886.088,214.36,15.7,1586,18, ,1
4619,4111113700103000000,서광교 파크 스위첸,40086.4,6815.3434,163311.4562,100104.7281,249.72,17,1130,11,20231214,1
4622,4111312600108200011,,,,,,,,,,,0
4623,4111312600112800000,수원역센트럴어반시티,59050,12620.54,149022.76,115945.36,196.35,21.37,1019,18,20150729,1
4653,4111312900109460000,상송마을주공아파트,36126.6,6767.089,84216.419,73882.185,204.51,18.73,1185,14,20051031,1
4661,4111313100103710000,센트라우스,49574,9977.5382,143716.565,113519.8174,228.99,20.13,1094,18,20051124,1
4664,4111313200104620000,삼환아파트,67751.5,12652.08,167985.03,155027.85,228.82,18.67,1680,17,19920327,1
4674,4111313400108590000,,,,,,,,,,,0
4675,4111313400110770000,수원모아미래도센트럴타운2단지,48110.5,6535.1973,125217.9025,91358.0533,189.89,13.58,772,8,20170908,1
4676,4111313400111470000,호반베르디움 더 센트럴,62665.3,9865.0238,168235.9986,124695.0637,198.99,15.74,1100,15,20170616,1
4678,4111313400105200000,금곡엘지아파트,161139,25691.807,444459.042,347977.088,215.95,15.94,998,14, ,1
4682,4111313400110950000,수원호매실휴먼시아8단지아파트,42712.4,8803.02,96441.89,75440.64,176.62,20.61,1270,12,20111010,1
4683,4111313400110810000,호매실역 서희 스타힐스,81022.6,15440.15,203382.15,145767.21,179.91,19.06,1318,27,20111118,1
4693,4111313500113610000,한양수자인파크원,93039.8,11722.8641,224532.0534,167461.9812,179.99,12.6,1394,17,20180531,1
4694,4111313500114080000,호매실 스타힐스,50558.3,7599.86,107378.2,79576.62,157.4,15.03,1100,11,20180405,1
4696,4111313500113800000,벨섬시티,75672.5,11021.43,187313.1,144799.1,191.35,14.56,1300,15,20171207,1
4699,4111313500113710000,호매실마을13단지,58814.2,9716.39,165714.29,122487.32,208.26,16.52,1428,16,20150205,1
4701,4111313500103770000,호매실GS아파트,61282,12185.265,219470.9585,171473.7988,279.81,19.88,1754,18, ,1
4702,4111313500113880000,호매실경남아너스빌,63104.1,12107.798,163854.61,113674.39,180.14,19.19,1029,21,20111118,1
4704,4111313500113940000,호매실스위첸,46979.4,7253.77,124209.78,89660.12,190.85,15.44,1050,12,20140811,1
4708,4111313600106540000,수원 하늘채 더퍼스트 2단지,92176,20294.94,277348.85,181978.34,197.42,22.02,1833,29,20220613,1
4709,4111313600106520000,수원 하늘채 더퍼스트 1단지,71720.3,16145.67,212352.62,141946.01,197.92,22.51,1403,21,20220613,1
4719,4111313700113550000,수원아이파크시티5단지,37991.6,8772.56,112503.01,73187.66,192.64,23.09,704,11,20150825,1
4720,4111313700113370000,수원아이파크시티7단지,75364.4,16701.78,217515.35,146859.28,194.87,22.16,1596,25,20160822,1
4729,4111313700112740000,신동아아파트,40418.708,8432.112,311888.162,83986.12,207.79,20.86,1020,16, ,1
4740,4111313700113610000,수원아이파크시티2단지,83950,18772.711,234823.256,154558.415,185.83,22.36,1135,28,20120120,1
4741,4111313700113300000,권선자이 이편한세상,96058.2,22241.189,297627.3112,230519.2417,239.97,23.15,1753,36,20110921,1
4749,4111313700110350000,수원시청역 SK VIEW,55910.9,12808.33,170361.53,128238.28,229.36,22.91,1018,26, ,1
4752,4111313700112650000,"보성,유원아파트",47542,10648.69,456586.3,0.0,197.39,22.4,1200,19,19960228,1
4759,4111314100103880019,,,,,,,,,,,0
4766,4111513300102920000,힐스테이트 푸르지오 수원,103960.4,24153.7,375852.09,233573.57,224.68,23.23,2586,38,20230525,1
4767,4111513300103000000,매교역푸르지오SK VIEW,164447,34595.63,533066.63,362438.34,220.4,21.04,3603,55,20230907,1
4770,4111513500100900005,,,,,,,,,,,0
4781,4111513800102500004,화서역 블루밍푸른숲아파트,85624.2,16778.897,258171.278,191263.823,223.37589,19.6,1744,35,20090728,1
4792,4111513800106500000,"화서4,5단지주공아파트및상가",55896,9280.45,159718.41,122618.84,219.37,16.6,1700,18, ,1
4808,4111514000103010000,,,,,,,,,,,0
4810,4111514000103000001,,,,,,,,,,,0
4814,4111514000106000000,월드메르디앙 아파트,114637.9,14553.387,364809.835,275310.547,240.16,12.7,2063,16,20040614,1
4823,4111514100111730000,수원센트럴 아이파크자이,129442,25522.97,493880.18,317110.16,244.98,19.72,3432,34,20241014,1
4832,4111514100103840000,래미안 노블클래스,44829.2,8448.44,156937.38,111169.99,247.99,18.85,892,17,20090826,1
4842,4111710100101760000,현대힐스테이트아파트,95025.1,18627.191,330109.006,266413.2,280.36,19.6,2328,38,20060227,1
4862,4111710100111620000,임광아파트,56919.9,10872.47,141454.38,129778.31,232.41,19.1,1320,11, ,1
4864,4111710100113520000,,,,,,,,,,,0
4867,4111710200106280000,영흥숲푸르지오파크비엔,80056,12789.0013,259370.7969,175217.9751,218.87,15.98,1509,16,20230628,1
4869,4111710200105890000,광교중흥에스클래스,84302.4,4446.1132,59095.2188,7047.7489,8.3601,5.274,0,18,20190530,1
4874,4111710200106060000,광교 호반베르디움,51693,7207.9472,182391.1993,116318.7713,225,13.94,1330,11,20140602,1
4875,4111710200100350000,,,,,,,,,,,0
4878,4111710200105480000,원천 레이크파크아파트,66820.7,11674.52,194380.645,147919.774,221.37,17.47,1835,22, ,1
4895,4111710300113440000,자연앤 힐스테이트,93505.8,13273.443,281089.054,195917.212,209.52412,14.195315,1764,20,20121129,1
4898,4111710300113260000,e편한세상 광교,127453.8,17507.6526,420885.3372,292993.7974,229.88,13.74,1970,24,20121206,1
4905,4111710400109940000,광교호수마을 호반써밋,70970,10617.95,214418.6,148894.93,209.8,14.96,1188,11,20110930,1
4909,4111710400110010000,광교 더 포레스트,109977.3,12829.08,295678.15,207954.91,189.09,11.67,1702,17,20131212,1
4912,4111710400109560000,휴먼시아아파트,100641,10005.42,177074.54,143795.19,142.88,9.94,2289,14,20111107,1
4932,4111710500109710001,벽적골롯데아파트,35206.1,7539.039,102195.21,69948.24,198.68,21.41,1040,8, ,1
4933,4111710500109480004,영통 센트럴파크뷰,41253.1,7252.21,115784.454,90222.534,218.7,17.58,1190,14, ,1
4934,4111710500109570006,영통에듀파크,56128.2,9670.985,151222.009,123498.47,220.03,17.23,1242,16, ,1
4935,4111710500109880002,살구골진덕.서광.성지.동아(아),77573.8,12576.75,217888.801,170505.59,219.79,16.21,1248,20, ,1
4936,4111710500109700003,벽적골9단지 주공아파트,44713,7815.832,125099.249,97623.517,218.33,17.48,1265,17, ,1
4937,4111710500109630002,신성.신안.쌍용.진흥아파트,56218.2,10512.815,161634.853,0.0,219.26,18.68,1616,17, ,1
4938,4111710500109730003,두산.우성.한신아파트,63229.6,10450.675,174276.266,139169.432,220.1,16.53,1842,21, ,1
4939,4111710500109550001,영통포레파크원 아파트,108988,18036.82,297839.964,235136.935,215.75,16.55,3129,42, ,1
4941,4111710500109640005,신나무실주공아파트,51319,8835.6,141199.224,0.0,219.72,17.22,1504,20, ,1
4952,4111710700107660000,영통아이파크캐슬1단지,94483.8,13764.86,261856.82,188304.57,199.3,14.57,1783,18,20190312,1
4953,4111710700107600000,영통아이파크캐슬2단지,62126.7,10573.23,171378.93,123935.71,199.49,17.02,1162,12,20190121,1
4954,4111710700107280000,힐스테이트 영통,113367,14554.3901,314039.5088,226194.4022,199.52,12.84,2140,26,20170830,1
4963,4111710700104880000,늘푸른 벽산아파트,65258,12215.363,232211.794,160317.818,245.67,18.72,1380,21, ,1
4964,4111710700106860000,동수원자이1차,105545.1,16461.387,311975.0515,237653.6505,225.16786,15.59,1829,14, ,1
4980,4113110100169610000,산성역자이푸르지오 1단지,65034,11037.34,260822.74,170998.87,262.94,16.97,1852,16,20240327,1
4981,4113110100169630000,산성역자이푸르지오 2단지,43967,7632.37,181441.13,116074.16,264,17.36,1270,12,20240327,1
4985,4113110100169510000,산성역포레스티아아파트,158510.7,32341.32,590683.53,395627.45,249.59,20.4,4089,40,20200730,1
5003,4113110400101000000,푸르지오,49330,10050.66,167540.52,114774.1,232.67,20.37,1015,14,20120907,1
5022,4113110800105000000,위례31단지,79718,12265.75,156352.62,124806.02,156.56,15.39,2334,14,20170707,1
5023,4113110800105040000,위례센트럴자이,68177,12967.76,189034.67,122355.34,179.47,19.02,1413,20,20170628,1
5024,4113110800105150000,위례 호반써밋 에비뉴,64696.8,11428.4,237259.74,144950.79,224.0463,17.664552,1137,17,20161206,1
5027,4113110800105100000,위례35단지,76396,12413.23,169674.03,136137.64,178.2,16.25,2568,15,20160531,1
5029,4113110800105280000,래미안 위례,31445,7442.71,83229.27,56597.4,179.99,23.67,410,8,20151127,1
5038,4113111200105780000,고등마을,40479,7399.27,92449.38,69746.38,172.3,18.28,1520,12,20190715,1
5048,4113310300110010000,e편한세상금빛그랑메종1단지,39164.6,7162.87,163319.71,103543.92,264.38,18.29,1135,10,20230629,1
5051,4113310300110200000,e편한세상금빛그랑메종5단지,37496,6673.54,151436.95,99266.26,264.74,17.8,1102,9,20230629,1
5058,4113310300125000000,래미안 금광,44447.6,7520.11,172254.69,123630.39,278.14,16.91,1098,12,20061113,1
5060,4113310300139530000,,,,,,,,,,,0
5061,4113310400105500000, ,0,12918.94,161071.3,161071.3,0,0,2010,26, ,1
5063,4113310500102790001,선경상대원2차아파트,83823.1,13790.0,180877.07,0.0,200.22,16.45,2510,0, ,1
5068,4113310600106020000,산들마을,56442,9138.17,127604.18,86544.36,153.33,16.19,1171,17,20151008,1
5070,4113310600106000000,센트럴타운,64957.9,14462.05,154385.08,113452.28,174.65509,22.263727,1039,24,20121220,1
5075,4113310700107080000,휴먼시아섬마을,45775,6469.791,83002.724,66343.747,144.93,14.13,1005,13,20080204,1
5082,4113310900101410000,,,,,,,,,,,0
5088,4113313200130010000,신흥역 하늘채 랜더스원 1단지,48132,11325.12,182265.23,122962.0,255.47,23.53,1267,15,20220920,1
5102,4113510100100660000, ,0,292586.01999999996,66766.31,44120.149999999994,0,0,437,21, ,2
5104,4113510200100550000, ,0,478508.31,149280.341,116600.411,0,0,841,19, ,2
5105,4113510200100710000, ,0,200678.1,42142.06,33883.76,0,0,226,7, ,2
5110,4113510200100320000, ,0,20591.907,45479.11,34009.82,0,0,286,2, ,1
5112,4113510200100240000, ,0,569679.95,137269.287,109131.837,0,0,1430,42, ,2
5115,4113510300101170000, ,0,0.0,3199.08,0.0,0,0,1039,14, ,2
5124,4113510300101210000, ,98901,0.0,217016.06,204275.35,206.55,19.24,1762,49, ,2
5126,4113510300100090000,아이파크분당1,17241.1,6235.6,158613.28,114641.26,664.93,36.17,540,4, ,1
5131,4113510300101020000, ,595923,7879.06,96543.71,88752.3,148.11,13.15,1651,27, ,2
5132,4113510300101120000,한솔마을주공아파트,45046,4994.73,81416.79,76773.23,170.43,11.09,1156,15, ,2
5136,4113510300100060000,,,,,,,,,,,0
5141,4113510300101010000,한솔마을,51272.9,7076.21,75000.63,65790.53,128.31,13.8,1668,13, ,1
5145,4113510500103080000, ,0,0.0,0.0,0.0,0,0,972,26, ,2
5151,4113510500100870000, ,0,0.0,243071.599,0.0,0,0,1781,36, ,2
5152,4113510500100960000, ,114397,25814.478,273173.147,219225.282,191.63551,22.565694,1874,36, ,2
5153,4113510500100910000, ,0,0.0,0.0,0.0,0,0,2419,42, ,2
5154,4113510500100920000, ,122197,28093.359,293749.064,237237.567,194.14352,22.990219,1695,35, ,2
5158,4113510600101330000, ,0,450473.15,159640.99,149901.24,0,0,1132,37, ,2
5169,4113510600100990000, ,0,0.0,0.0,0.0,0,0,572,19, ,2
5173,4113510600101240000, ,0,0.0,116024.44,0.0,0,0,2368,38, ,2
5179,4113510700101650000,목련마을,44139.8,7113.08,69689.9,60137.8,136.24,16.11,1460,14, ,1
5181,4113510700103300000, ,0,0.0,0.0,0.0,0,0,1520,65, ,2
5182,4113510700103300000, ,0,0.0,0.0,0.0,0,0,1520,65, ,2
5183,4113510700103350000, ,0,0.0,0.0,0.0,0,0,702,36, ,2
5196,4113510700102150000, ,0,0.0,0.0,0.0,0,0,1185,19, ,1
5201,4113510700105100000, ,0,0.0,0.0,0.0,0,0,180,9, ,2
5210,4113510800105850000,판교원마을,73411,10994.9354,165691.9703,113531.803,154.65,14.97,1045,25,20090327,1
5224,4113510900107050000,봇들마을,89467,13842.734,166552.933,126679.893,141.59,15.45,1147,28,20090213,1
5231,4113510900107280000,봇들마을,52047.1,9193.36,106232.462,85593.827,164.45,17.66,1297,15,20110126,1
5233,4113511000106080000,THE SHARP 판교 퍼스트파크,52418,13380.5553,249309.3417,165648.728,316.01,25.53,1223,16,20210609,1
5243,4113511000105530000,백현마을,78168.3,10239.922,162955.041,130454.783,166.89,13.1,1974,21,20110126,1
5244,4113511000105460000,백현마을,71383.8,13035.518,141277.074,112520.58,157.63,18.26,1722,25,20110126,1
5250,4113511100101260000, ,0,0.0,3529.86,0.0,0,0,0,12, ,2
5251,4113511100101330000, ,0,0.0,0.0,0.0,0,0,1020,10, ,2
5270,4113511400100630000, ,0,8965.182,127166.113,105432.03,182.83,14.38,1124,41, ,2
5271,4113511400101120000, ,0,0.0,0.0,0.0,0,0,1489,16, ,1
5293,4113511500109180000,산운마을,84307.5,8694.51,241486.15,177020.17,209.97,10.31,1396,13,20100607,1
5299,4113511600106360000,판교해링턴플레이스,47783,8587.34,144505.19,88152.0,184.48402,17.971537,1123,15,20240919,1
5318,4115010100107240000,의정부역센트럴자이&위브캐슬,86353.6,12711.137,319882.271,221689.041,255.59,14.72,2473,20,20220727,1
5395,4115010200100550004,신일유토빌아파트,57556.3,10488.436,231705.3051,170944.01,297,18.22,1456,19, ,1
5403,4115010300100050000,장암2단지주공아파트,0,32869.24,170339.028,157109.948,0,0,2788,31, ,2
5405,4115010300100200000,장암동아아파트,49633,8476.61,143791.258,136649.264,275.32,17.08,1488,17, ,1
5407,4115010300100050000,장암2단지주공아파트,0,32869.24,170339.028,157109.948,0,0,2788,31, ,2
5414,4115010400108170000,e편한세상 신곡 포레스타뷰,77569.5,10408.7158,248685.4858,177414.3018,228.72,13.42,1773,15,20200811,1
5415,4115010400108160000,e편한세상 신곡 파크비스타,66764.1,8818.4123,212492.0478,153321.3775,229.65,13.21,1561,14,20190304,1
5418,4115010400107900000,주공아파트,47937,6576.788,97797.02,96613.122,201.54,13.72,1450,14, ,1
5422,4115010400107270001,"풍림,한국아파트,주상가,유치원",52840.5,10615.098,149824.437,115994.17,219.51754,20.088943,1582,17, ,1
5424,4115010400106690000,"극동아파트,동성아파트,상가",35994.6,6702.21,95891.4,79715.82,226.74,18.62,1188,11, ,1
5426,4115010400103530043,서해아파트,39.457,9355.98,150029.77,143166.09,362.84,23.71,1555,14, ,1
5432,4115010400107250003,장암주공5단지,39466.8,6082.34,92314.332,87240.851,221.05,15.41,1214,14, ,1
5454,4115010500105670000,탑석센트럴자이,84431.1,13894.9606,360789.0134,244735.0832,289.86,16.46,2571,18,20211220,1
5468,4115010500105470003,송산주공아파트,55341.7,7752.88,112535.497,112535.497,203.35,14.01,1551,18, ,1
5470,4115010600108900000,민락엘레트19단지,59740.4,8908.57,169922.13,129129.97,216.15,14.91,1540,12,20171116,1
5472,4115010600108470000,호반베르디움1차,84067.7,12918.0727,240523.9443,179956.0934,214.06,15.37,1567,19,20170705,1
5481,4115010600106910001,"산들마을 길훈,신안,현대 아파트",64857.5,12174.63,183536.25,141601.73,218.33,18.77,1830,19, ,1
5500,4115010700107540000,양지마을8단지,45145.5,8378.98,90316.48,70308.62,155.74,18.56,1161,16,20121212,1
5513,4115010900103440017,금오2차 신도브래뉴 업,41476.2,8009.036,147327.523,118168.203,284.91,19.31,1111,17,20071123,1
5528,4115011000106570000,,,,,,,,,,,0
5538,4115011100103550000,녹양힐스테이트,41800.8,7714.39,157227.9,125368.8,299.92,18.46,1196,16,20060825,1
5542,4115011200109030000,고산리슈빌포레,59919,10623.01,155848.94,107098.07,178.74,17.73,1331,17,20210513,1
5551,4115011300107330000,고산 수자인 디에스티지 아트포레,64028,9504.2284,170899.9034,121623.0146,189.95,14.84,1134,12, ,1
5552,4115011300107250000,고산 수자인 디에스티지,64596,9646.4988,175898.0231,122587.4589,189.78,14.93,1033,14, ,1
5555,4115011300106710000,고산센트레빌엔에이치에프,59759,7869.62,149344.02,107447.62,179.8,13.17,1215,13,20200120,1
5561,4117110100104490013,,,,,,,,,,,0
5562,4117110100100970003,,,,,,,,,,,0
5567,4117110100114480000,아르테자이,36987.2,8956.17,145557.22,92935.85,251.26,24.21,1021,14,20230427,1
5577,4117110100113930000,래미안안양메가트리아,176696,28306.77,601437.3,432724.22,244.9,16.02,4250,38,20161026,1
5583,4117110100100900001,삼성래미안아파트,56225.7,10141.768,189151.069,189642.19,337.29,18.04,1998,17, ,1
5589,4117110100113800000,주공뜨란채,37317.9,6681.276,122986.495,103933.259,278.51,17.9,1093,12,20041115,1
5615,4117110200101820002,석수e-편한세상아파트,54811.5,11026.365,265704.408,194712.632,355.24,20.12,1908,21, ,1
5619,4117110200104150001,,,,,,,,,,,0
5620,4117110200102750001,현대아파트,30422.9,6579.67,158603.09,114464.55,376.24,21.63,1088,8, ,1
5621,4117110200107940000,석수아이파크,47564.2,8803.9,184658.257,135558.988,285,18.51,1134,17,20090930,1
5639,4117110300100850000,우성아파트,0,7525.37,107555.7,99469.37,0,0,1020,11, ,1
5642,4117110300101140000,한라비발디아파트,40470,8178.29,156846.034,151550.734,374.48,20.21,1394,12, ,1
5649,4117310100102820039,,,,,,,,,,,0
5654,4117310100111770000,평촌래미안푸르지오,42192.9,7648.5568,195135.6804,129737.9898,307.49,18.13,1199,13,20220302,1
5658,4117310100104550000,,,,,,,,,,,0
5660,4117310100111550000,더 포레스트 힐,79839.3,13117.977,236788.08,179743.97,225.13,16.43,2044,20, ,1
5661,4117310100111030005,,,,,,,,,,,0
5670,4117310100111010002, ,86813.2,16602.851,214415.594,177517.906,204.48,19.12,2744,27, ,1
5671,4117310100111010006,,,,,,,,,,,0
5673,4117310100111020000,관악아파트,81651.93,13926.5945,202660.9,170734.419,209.1,17.06,1800,28,19921114,1
5676,4117310200118150000,평촌 더샵 센트럴시티,63070.2,9796.9,222816.77,157661.99,249.98,15.53,1459,12,20160628,1
5680,4117310200116720000,동편마을,39920.1,7131.79,78415.8,60580.67,151.75,17.87,1017,13,20111212,1
5682,4117310200116510000,동편마을,59835.1,12593.1,156934.74,113448.87,189.6,21.05,1042,21,20120427,1
5686,4117310200115100001,인덕원마을삼성아파트,33468.1,8041.37,151610.03,118379.22,353.71,24.03,0,15, ,1
5687,4117310200115890000,한가람세경아파트,40655.3,6752.76,100010.79,79984.35,196.74,16.61,1292,12, ,1
5688,4117310200115890001,한가람아파트,33565,5745.477,74495.403,66597.132,198.41,17.12,1164,10, ,1
5692,4117310200115880013,,,,,,,,,,,0
5699,4117310300100750002,인덕원센트럴푸르지오아파트,56901.9,11623.679,252197.483,192864.484,338.94208,20.427576,1996,19, ,1
5706,4117310300108980002,초원아파트,44509.98,6866.118,103441.83,96269.342,216.28709,15.426019,1035,13, ,1
5719,4117310300108960006,초원아파트,51512.47,8905.25,112474.05,109457.18,212.49,16.27,1743,13, ,1
5724,4117310400109160002,,,,,,,,,,,0
5731,4117310400113270000,평촌센텀퍼스트,94193,16218.1685,424220.0894,266378.7149,282.8,17.22,2886,26,20231124,1
5732,4117310400112970000,,,,,,,,,,,0
5736,4117310400112870000,평촌더샵아이파크,42957,8733.04,181028.56,117688.53,273.97,19.9,1174,13,20190328,1
5763,4117310400108000001,,,,,,,,,,,0
5774,4117310400108130000,호계 e-편한세상아파트,56640.5,10867.572,283565.545,203829.93,359.87,19.19,1752,23,20031215,1
5801,4119210500102090000,부천위브트레지움2단지아파트,48250.9,8621.92,179178.2,119629.72,247.93,17.87,1013,15,20120413,1
5826,4119210800112880000,팰리스카운티,139857.3,23760.2825,448015.601,349041.8985,249.57,16.99,3090,34,20090727,1
5833,4119210800110270000,한라마을주공(3)아파트,42322,6438.14,98423.15,86570.79,204.55,15.21,1201,11, ,1
5834,4119210800110280000,한라마을,53485,7958.26,118660.69,111222.78,207.95,14.88,2171,20, ,1
5835,4119210800110290000,금강단지,25379,3394.38,55036.54,46716.036,184.07,13.37,743,8, ,1
5847,4119210800110410000, ,70554.6,9904.41,15371809.0,145420.01,206.11,14.04,2511,19, ,1
5848,4119210800110510000,설악단지,48485,7839.51,102790.8,96257.16,198.53,16.17,1590,11, ,1
5859,4119210800111720000,보람마을아주아파트,61666,10262.371,165283.42,135772.845,220.17,16.64,1398,20, ,1
5861,4119210800111790000,미리내마을,36068.1,6391.01,94822.23,78830.55,218.56,17.72,1008,10, ,1
5862,4119210800111780000,미리내마을,33920.5,4703.78,86098.84,72044.42,212.39,13.87,1540,13, ,1
5895,4119210900105890001,목련마을,26334.9,3810.868,70785.121,55168.579,209.48,14.47,670,11, ,1
5905,4119210900103920000,한아름마을,51818.9,8327.439,133288.526,114398.792,220.77,16.07,1236,16, ,1
5906,4119210900103930000,한아름마을,62956,0.0,163442.82,0.0,218.996,17.965,1428,20, ,1
5910,4119210900103990000,반달마을,41433.618,7825.301,123937.383,0.0,219.96,16.83,1390,12, ,1
5924,4119410100104110001,소새울역중흥S클래스,58978,8250.01,139246.369,119487.929,202.6,13.99,1104,16,20060630,1
5926,4119410100101350000,소사 에스케이뷰,50477.6,8980.7731,162218.2811,127771.8116,253.13,17.79,1195,15,20040706,1
5933,4119410100104000008,주공아파트,49062,7087.49,96848.73,91376.98,181.54,14.66,1222,16,19950101,1
5944,4119410300101550001,부천 범박 힐스테이트 3단지,42367.3,6999.32,144721.89,115223.33,271.96,16.52,1032,12,20040625,1
5945,4119410300101520002,부천범박힐스테이트 4단지,60984.8,8717.24,207209.95,164892.01,270.38,14.29,1387,11,20030627,1
5946,4119410300101540002,부천 범박 힐스테이트 1단지,36374.7,6758.28,132661.12,105752.52,290.73,18.58,1070,14,20040625,1
5961,4119410400102510001,범박휴먼시아1단지,56976.5,8804.922,114284.164,89319.477,156.76,15.4,1473,18,20110504,1
5976,4119410500103720000,부천중동역푸르지오,32010.8,6693.93,135707.376,103632.992,323.74,20.91,1001,13,20050906,1
5989,4119410600107710001,옥길센트리뷰,79427.5,12007.96,183361.06,133765.39,168.41,15.12,1318,16,20171208,1
5991,4119410600107800001,옥길호반베르디움,81868.3,11531.3377,228069.1982,163716.8664,199.98,14.09,1420,18,20171207,1
5995,4119410600107010001,부천옥길엘에이치1단지,35885,7066.62,96265.91,73953.8,206.09,19.69,1454,9,20160928,1
5996,4119410600107510001,옥길브리즈힐,70863,12040.49,199331.34,143845.2,202.99,16.99,1304,15,20160713,1
6007,4119610200102960000,여월휴먼시아,47172,8624.085,88763.825,70444.95,149.34,18.28,1044,14,20071123,1
6044,4121010100100110159,,,,,,,,,,,0
6050,4121010100107910001,,,,,,,,,,,0
6051,4121010100107880001,광명 푸르지오 센트베르,41689.5,6522.7921,168059.0053,111623.2794,267.74914,15.646126,1335,15,20221027,1
6052,4121010100107870004,광명 아크포레 자이위브,59957.8,10639.4728,258564.7379,167815.0537,279.89,17.74,2104,22,20210416,1
6057,4121010100107850000,광명 해모로 이연 아파트,59062,11126.72,213252.532,157192.75,266.15,18.84,1267,17, ,1
6063,4121010100107130004,,,,,,,,,,,0
6064,4121010100102000006,광명한진타운,48201,12087.82,207752.55,155753.79,323.13,25.08,1633,12,19970625,1
6065,4121010200101050001,,,,,,,,,,,0
6068,4121010200106390001,철산역 롯데캐슬&SKVIEW 클래스티지,48999.7,9012.95,204409.29,130282.18,265.88,18.39,1313,14,20220323,1
6070,4121010200106250000,도덕파크타운,69466.6,11777.332,273104.444,191012.348,274.97,16.95,2351,18,20010907,1
6075,4121010200106340000,철산래미안자이,96199.6,11874.94,323814.5,239411.85,248.87,12.34,2072,18,20091126,1
6076,4121010200106370000,철산푸르지오하늘채,58711.4,8749.151,206099.002,149276.1,254.25,14.9,1264,14,20100218,1
6081,4121010200102410000,주공아파트,144008.6,19651.93,265079.1,246155.88,170.93,13.65,2460,27,19860710,2
6083,4121010200103670000,철산한신아파트,60724,10829.36,224229.585,177500.17,292.31,17.83,1568,13,19921114,1
6084,4121010200104490000,주공아파트,100662,13573.85,172442.52,160333.0,159.28,13.48,1800,21,19860710,1
6085,4121010300102000000, ,68849.2,9169.11,110422.28,100099.27,145.38915,13.317671,2066,13,19901114,1
6086,4121010300108630000,광명 두산위브 트레지움,63743.6,7778.07,218394.52,156597.59,245.67,12.2,1248,10,20091102,1
6087,4121010300108640000,이편한세상 센트레빌아파트,132500.4,21051.356,460413.015,331757.636,250.38,15.89,2815,30,20100114,1
6088,4121010300102960000, ,44720,5241.31,74958.3,69394.35,155.18,11.72,1260,7,19900319,1
6089,4121010300100270000,주공아파트,40050,4663.08,65655.02,60697.9,151.56,11.643,0,6, ,1
6090,4121010300100130000,주공아파트,82797,11630.99,151014.32,140104.61,169.215,14.048,1818,16,19900910,1
